Index,Mass,IdealMass
997,334.05681500,0.00000000
998,334.06022000,0.00000000
999,334.06830100,0.00000000
1000,334.07799200,0.00000000
1001,334.08602500,0.00000000
1002,334.09329800,0.00000000
1003,334.09667300,0.00000000
1004,334.10470900,0.00000000
1005,334.11433700,0.00000000
1006,334.12241700,0.00000000
1007,334.14101800,0.00000000
1008,335.04090000,335.04086011
1009,335.04422900,0.00000000
1010,335.06193200,335.06198948
1011,335.07726900,335.07724562
1012,335.08059600,0.00000000
1013,335.09039500,0.00000000
1014,335.09836000,335.09837499
1015,335.11363800,335.11363112
1016,335.11694300,0.00000000
1017,335.12664100,0.00000000
1018,335.14996200,335.15001663
1019,335.15336600,0.00000000
1020,336.03615100,0.00000000
1021,336.03949000,0.00000000
1022,336.04757300,0.00000000
1023,336.07250000,0.00000000
1024,336.07590400,0.00000000
1025,336.08076500,0.00000000
1026,336.08400200,0.00000000
1027,336.10891600,0.00000000
1028,336.11232800,0.00000000
1029,336.12035600,0.00000000
1030,337.02011800,337.02012467
1031,337.05649400,337.05651017
1032,337.05979900,0.00000000
1033,337.07649000,0.00000000
1034,337.09289500,337.09289568
1035,337.09623900,0.00000000
1036,337.10416500,0.00000000
1037,337.10597800,0.00000000
1038,337.11293900,0.00000000
1039,337.12369900,0.00000000
1040,337.12925200,337.12928119
1041,337.13262500,0.00000000
1042,337.16565000,337.16566669
1043,337.16903300,0.00000000
1044,338.02354600,0.00000000
1045,338.05177200,0.00000000
1046,338.05519400,0.00000000
1047,338.06001100,0.00000000
1048,338.06326900,0.00000000
1049,338.07182200,0.00000000
1050,338.08815500,0.00000000
1051,338.09146700,0.00000000
1052,338.09625300,0.00000000
1053,338.09963900,0.00000000
1054,338.12458100,0.00000000
1055,338.13257300,0.00000000
1056,338.13596500,0.00000000
1057,339.03573800,339.03577473
1058,339.03911700,0.00000000
1059,339.05576100,0.00000000
1060,339.07213400,339.07216024
1061,339.07550400,0.00000000
1062,339.08343000,0.00000000
1063,339.10848600,339.10854575
1064,339.11185700,0.00000000
1065,339.11973600,0.00000000
1066,339.14496000,339.14493125
1067,339.14818400,0.00000000
1068,339.18128600,339.18131676
1069,340.03921800,0.00000000
1070,340.06743600,0.00000000
1071,340.07556700,0.00000000
1072,340.07887000,0.00000000
1073,340.10375400,0.00000000
1074,340.11186900,0.00000000
1075,340.11520700,0.00000000
1076,340.14014700,0.00000000
1077,340.14823600,0.00000000
1078,340.18460500,0.00000000
1079,341.01835600,0.00000000
1080,341.03364300,0.00000000
1081,341.03699600,0.00000000
1082,341.05141100,341.05142480
1083,341.05478500,0.00000000
1084,341.08772800,341.08781030
1085,341.09105000,0.00000000
1086,341.09903100,0.00000000
1087,341.10715200,0.00000000
1088,341.12419600,341.12419581
1089,341.13546800,0.00000000
1090,341.16059100,341.16058132
1091,341.19695300,341.19696682
1092,342.02899700,0.00000000
1093,342.04665800,0.00000000
1094,342.05478900,0.00000000
1095,342.05810100,0.00000000
1096,342.08302000,0.00000000
1097,342.09113300,0.00000000
1098,342.09418500,0.00000000
1099,342.11944200,0.00000000
1100,342.12754500,0.00000000
1101,342.13059300,0.00000000
1102,342.15578900,0.00000000
1103,342.16380500,0.00000000
1104,343.01296500,0.00000000
1105,343.03065500,343.03068935
1106,343.03407800,0.00000000
1107,343.04920100,0.00000000
1108,343.05258000,0.00000000
1109,343.06702800,343.06707486
1110,343.07835700,0.00000000
1111,343.08552900,0.00000000
1112,343.08667300,0.00000000
1113,343.10338700,343.10346037
1114,343.11465500,0.00000000
1115,343.12187100,0.00000000
1116,343.13096500,0.00000000
1117,343.13986500,343.13984587
1118,343.17623900,343.17623138
1119,344.00822900,0.00000000
1120,344.04140400,0.00000000
1121,344.04462300,0.00000000
1122,344.06229500,0.00000000
1123,344.07040400,0.00000000
1124,344.09870400,0.00000000
1125,344.10682600,0.00000000
1126,344.10992600,0.00000000
1127,344.11819200,0.00000000
1128,344.13503900,0.00000000
1129,344.14315600,0.00000000
1130,345.02860800,0.00000000
1131,345.04629200,345.04633942
1132,345.04982000,0.00000000
1133,345.05760600,0.00000000
1134,345.06491400,0.00000000
1135,345.07138500,0.00000000
1136,345.08268300,345.08272493
1137,345.09395400,0.00000000
1138,345.10125800,0.00000000
1139,345.10249900,0.00000000
1140,345.10761800,0.00000000
1141,345.11111900,0.00000000
1142,345.11907400,345.11911043
1143,345.13033700,0.00000000
1144,345.13773200,0.00000000
1145,345.15550700,345.15549594
1146,345.19189300,345.19188144
1147,346.04970300,0.00000000
1148,346.06022400,0.00000000
1149,346.06828200,0.00000000
1150,346.07798400,0.00000000
1151,346.08605300,0.00000000
1152,346.09644700,0.00000000
1153,346.10466300,0.00000000
1154,346.11436100,0.00000000
1155,346.12248000,0.00000000
1156,346.15074600,0.00000000
1157,346.15879700,0.00000000
1158,347.04095400,347.04086011
1159,347.04420900,0.00000000
1160,347.05389500,0.00000000
1161,347.06199900,347.06198948
1162,347.07725300,347.07724562
1163,347.08056800,0.00000000
1164,347.08710300,0.00000000
1165,347.09031600,0.00000000
1166,347.09832600,347.09837499
1167,347.10958600,0.00000000
1168,347.11367800,347.11363112
1169,347.11700400,0.00000000
1170,347.12676800,0.00000000
1171,347.13476600,347.13476050
1172,347.15338100,0.00000000
1173,347.17124100,347.17114600
1174,348.03951100,0.00000000
1175,348.04760900,0.00000000
1176,348.06536900,0.00000000
1177,348.07259900,0.00000000
1178,348.07595100,0.00000000
1179,348.08400600,0.00000000
1180,348.09364200,0.00000000
1181,348.10173800,0.00000000
1182,348.10876800,0.00000000
1183,348.11234100,0.00000000
1184,348.12042100,0.00000000
1185,348.13013100,0.00000000
1186,348.13809000,0.00000000
1187,349.02351000,0.00000000
1188,349.05646000,349.05651017
1189,349.05982100,0.00000000
1190,349.07765700,349.07763955
1191,349.09290500,349.09289568
1192,349.09623300,0.00000000
1193,349.10594400,0.00000000
1194,349.11393300,349.11402505
1195,349.12361200,0.00000000
1196,349.12929500,349.12928119
1197,349.13263800,0.00000000
1198,349.14230300,0.00000000
1199,349.16577100,349.16566669
1200,349.16913600,0.00000000
1201,350.05188800,0.00000000
1202,350.05517100,0.00000000
1203,350.06322200,0.00000000
1204,350.08818300,0.00000000
1205,350.09149500,0.00000000
1206,350.09965300,0.00000000
1207,350.12461100,0.00000000
1208,350.12789900,0.00000000
1209,350.13598100,0.00000000
1210,351.03578900,351.03577473
1211,351.03912200,0.00000000
1212,351.07218200,351.07216024
1213,351.07550800,0.00000000
1214,351.10850000,351.10854575
1215,351.11184600,0.00000000
1216,351.11966500,0.00000000
1217,351.14494100,351.14493125
1218,351.14830500,0.00000000
1219,351.18133800,351.18131676
1220,352.03105500,0.00000000
1221,352.04257400,0.00000000
1222,352.06740800,0.00000000
1223,352.07080900,0.00000000
1224,352.07561600,0.00000000
1225,352.07890700,0.00000000
1226,352.10379500,0.00000000
1227,352.10720400,0.00000000
1228,352.11194500,0.00000000
1229,352.11526600,0.00000000
1230,352.14018900,0.00000000
1231,352.14833700,0.00000000
1232,352.15162700,0.00000000
1233,353.05145700,353.05142480
1234,353.05484700,0.00000000
1235,353.07145700,0.00000000
1236,353.08779300,353.08781030
1237,353.09114400,0.00000000
1238,353.09905400,0.00000000
1239,353.12421000,353.12419581
1240,353.12757500,0.00000000
1241,353.13548100,0.00000000
1242,353.16055000,353.16058132
1243,353.16394400,0.00000000
1244,353.19693700,353.19696682
1245,354.04668500,0.00000000
1246,354.04994600,0.00000000
1247,354.05478500,0.00000000
1248,354.05808500,0.00000000
1249,354.08301600,0.00000000
1250,354.08647900,0.00000000
1251,354.09112100,0.00000000
1252,354.09444900,0.00000000
1253,354.11945500,0.00000000
1254,354.12756500,0.00000000
1255,354.13089800,0.00000000
1256,354.15594300,0.00000000
1257,354.16380900,0.00000000
1258,355.00954100,0.00000000
1259,355.01275700,0.00000000
1260,355.03068400,355.03068935
1261,355.03402000,0.00000000
1262,355.06707300,355.06707486
1263,355.07044800,0.00000000
1264,355.07834700,0.00000000
1265,355.10341400,355.10346037
1266,355.10680000,0.00000000
1267,355.11467900,0.00000000
1268,355.13987600,355.13984587
1269,355.17621100,355.17623138
1270,356.06230300,0.00000000
1271,356.07038100,0.00000000
1272,356.07368100,0.00000000
1273,356.09874100,0.00000000
1274,356.10684100,0.00000000
1275,356.10997700,0.00000000
1276,356.11816500,0.00000000
1277,356.13506100,0.00000000
1278,356.14317100,0.00000000
1279,356.17149900,0.00000000
1280,356.17958100,0.00000000
1281,357.01323500,0.00000000
1282,357.02847500,0.00000000
1283,357.04629800,357.04633942
1284,357.04970200,0.00000000
1285,357.06483000,0.00000000
1286,357.07130400,0.00000000
1287,357.08264700,357.08272493
1288,357.09389100,0.00000000
1289,357.10228800,0.00000000
1290,357.10760000,0.00000000
1291,357.11904700,357.11911043
1292,357.13033800,0.00000000
1293,357.13862900,0.00000000
1294,357.15545700,357.15549594
1295,357.19185200,357.19188144
1296,358.02030800,0.00000000
1297,358.02375200,0.00000000
1298,358.04170300,0.00000000
1299,358.04974700,0.00000000
1300,358.06019300,0.00000000
1301,358.07793200,0.00000000
1302,358.08603600,0.00000000
1303,358.08928400,0.00000000
1304,358.09620300,0.00000000
1305,358.11438800,0.00000000
1306,358.12250800,0.00000000
1307,358.12564800,0.00000000
1308,358.15075100,0.00000000
1309,358.15883600,0.00000000
1310,359.00791700,0.00000000
1311,359.02556000,359.02560398
1312,359.02895100,0.00000000
1313,359.04423900,0.00000000
1314,359.05414300,0.00000000
1315,359.06196300,359.06198948
1316,359.07326600,0.00000000
1317,359.08055200,0.00000000
1318,359.08706000,0.00000000
1319,359.08932300,0.00000000
1320,359.09837500,359.09837499
1321,359.10960200,0.00000000
1322,359.11693500,0.00000000
1323,359.11832600,0.00000000
1324,359.12677500,0.00000000
1325,359.13471300,359.13476050
1326,359.14602000,0.00000000
1327,359.15325700,0.00000000
1328,359.17115500,359.17114600
1329,359.20745700,359.20753151
1330,360.03953600,0.00000000
1331,360.04758100,0.00000000
1332,360.05706100,0.00000000
1333,360.06531100,0.00000000
1334,360.07583100,0.00000000
1335,360.08391100,0.00000000
1336,360.09363800,0.00000000
1337,360.10172300,0.00000000
1338,360.10511200,0.00000000
1339,360.12032200,0.00000000
1340,360.12996800,0.00000000
1341,360.13806200,0.00000000
1342,360.17436300,0.00000000
1343,361.02350500,0.00000000
1344,361.04126900,361.04125404
1345,361.05660900,361.05651017
1346,361.05982100,0.00000000
1347,361.06951200,0.00000000
1348,361.07758600,361.07763955
1349,361.08889200,0.00000000
1350,361.09295700,361.09289568
1351,361.09624100,0.00000000
1352,361.10261300,0.00000000
1353,361.10597000,0.00000000
1354,361.11401200,361.11402505
1355,361.12512200,0.00000000
1356,361.13259700,0.00000000
1357,361.14235100,0.00000000
1358,361.15040200,361.15041056
1359,361.16923200,0.00000000
1360,361.18684400,361.18679607
1361,362.01752300,0.00000000
1362,362.05517300,0.00000000
1363,362.06327200,0.00000000
1364,362.07291300,0.00000000
1365,362.08095500,0.00000000
1366,362.08802700,0.00000000
1367,362.09153100,0.00000000
1368,362.09965000,0.00000000
1369,362.10934800,0.00000000
1370,362.11743000,0.00000000
1371,362.13609300,0.00000000
1372,362.15370200,0.00000000
1373,363.03571500,363.03577473
1374,363.03914800,0.00000000
1375,363.07221500,363.07216024
1376,363.07555700,0.00000000
1377,363.08528200,0.00000000
1378,363.09326400,363.09328961
1379,363.10854200,363.10854575
1380,363.11186200,0.00000000
1381,363.12165200,0.00000000
1382,363.12967000,363.12967512
1383,363.14496100,363.14493125
1384,363.14832400,0.00000000
1385,364.03449200,0.00000000
1386,364.04258200,0.00000000
1387,364.06737000,0.00000000
1388,364.07073500,0.00000000
1389,364.07884200,0.00000000
1390,364.08850100,0.00000000
1391,364.10380900,0.00000000
1392,364.10716800,0.00000000
1393,364.11530700,0.00000000
1394,364.15158300,0.00000000
1395,365.01850300,0.00000000
1396,365.05137600,365.05142480
1397,365.05472700,0.00000000
1398,365.08785900,365.08781030
1399,365.09115100,0.00000000
1400,365.09896100,0.00000000
1401,365.10799700,0.00000000
1402,365.12416200,365.12419581
1403,365.12750400,0.00000000
1404,365.13725400,0.00000000
1405,365.14409300,0.00000000
1406,365.16063300,365.16058132
1407,365.16396000,0.00000000
1408,365.19703600,365.19696682
1409,366.04666700,0.00000000
1410,366.05007900,0.00000000
1411,366.05475200,0.00000000
1412,366.05815300,0.00000000
1413,366.08307000,0.00000000
1414,366.08644400,0.00000000
1415,366.09106000,0.00000000
1416,366.09453300,0.00000000
1417,366.11949400,0.00000000
1418,366.12298500,0.00000000
1419,366.12760800,0.00000000
1420,366.13094600,0.00000000
1421,366.16711300,0.00000000
1422,367.03068400,367.03068935
1423,367.03404700,0.00000000
1424,367.06712300,367.06707486
1425,367.07048100,0.00000000
1426,367.07824300,0.00000000
1427,367.08717900,0.00000000
1428,367.10344700,367.10346037
1429,367.10680600,0.00000000
1430,367.11462300,0.00000000
1431,367.13990300,367.13984587
1432,367.14326700,0.00000000
1433,367.17622800,367.17623138
1434,368.06238900,0.00000000
1435,368.06576900,0.00000000
1436,368.07048500,0.00000000
1437,368.07377700,0.00000000
1438,368.09867800,0.00000000
1439,368.10202200,0.00000000
1440,368.10678700,0.00000000
1441,368.11011700,0.00000000
1442,368.13511900,0.00000000
1443,368.14325300,0.00000000
1444,368.14654500,0.00000000
1445,368.17955000,0.00000000
1446,369.01329900,0.00000000
1447,369.03207500,0.00000000
1448,369.04630600,369.04633942
1449,369.04967000,0.00000000
1450,369.06647500,0.00000000
1451,369.08271700,369.08272493
1452,369.08606100,0.00000000
1453,369.09397200,0.00000000
1454,369.11902900,369.11911043
1455,369.12237900,0.00000000
1456,369.13035400,0.00000000
1457,369.15549800,369.15549594
1458,369.19183200,369.19188144
1459,370.04178100,0.00000000
1460,370.04504500,0.00000000
1461,370.04956200,0.00000000
1462,370.05309100,0.00000000
1463,370.07794500,0.00000000
1464,370.08607000,0.00000000
1465,370.08931300,0.00000000
1466,370.11435800,0.00000000
1467,370.12245200,0.00000000
1468,370.12572200,0.00000000
1469,370.15076800,0.00000000
1470,370.15882600,0.00000000
1471,371.02564600,371.02560398
1472,371.02890000,0.00000000
1473,371.04426400,0.00000000
1474,371.06198500,371.06198948
1475,371.06534500,0.00000000
1476,371.07320800,0.00000000
1477,371.09675000,0.00000000
1478,371.09828100,371.09837499
1479,371.10958300,0.00000000
1480,371.13477000,371.13476050
1481,371.14597700,0.00000000
1482,371.17111500,371.17114600
1483,371.20758300,371.20753151
1484,372.03954000,0.00000000
1485,372.05717500,0.00000000
1486,372.06048600,0.00000000
1487,372.06531400,0.00000000
1488,372.06825500,0.00000000
1489,372.07566800,0.00000000
1490,372.09365100,0.00000000
1491,372.10175500,0.00000000
1492,372.10492500,0.00000000
1493,372.12997700,0.00000000
1494,372.13809900,0.00000000
1495,372.14121100,0.00000000
1496,372.16641300,0.00000000
1497,372.17451200,0.00000000
1498,373.02012400,0.00000000
1499,373.02351300,0.00000000
1500,373.04123900,373.04125404
1501,373.04458200,0.00000000
1502,373.05990400,0.00000000
1503,373.06633600,0.00000000
1504,373.06975200,0.00000000
1505,373.07766000,373.07763955
1506,373.08889300,0.00000000
1507,373.09612900,0.00000000
1508,373.11397100,373.11402505
1509,373.12523400,0.00000000
1510,373.13248000,0.00000000
1511,373.15048000,373.15041056
1512,373.18679400,373.18679607
1513,374.01534700,0.00000000
1514,374.05526300,0.00000000
1515,374.06316900,0.00000000
1516,374.07291000,0.00000000
1517,374.08097500,0.00000000
1518,374.09139500,0.00000000
1519,374.09946600,0.00000000
1520,374.10926500,0.00000000
1521,374.11740300,0.00000000
1522,374.12046900,0.00000000
1523,374.14576400,0.00000000
1524,374.15377800,0.00000000
1525,375.03919200,0.00000000
1526,375.05696100,375.05690411
1527,375.07235600,375.07216024
1528,375.07551800,0.00000000
1529,375.08200400,0.00000000
1530,375.08550000,0.00000000
1531,375.09325100,375.09328961
1532,375.10455500,0.00000000
1533,375.10857700,375.10854575
1534,375.11189400,0.00000000
1535,375.11806800,0.00000000
1536,375.12177300,0.00000000
1537,375.12969100,375.12967512
1538,375.14827400,0.00000000
1539,375.16599400,375.16606062
1540,376.03425200,0.00000000
1541,376.06028400,0.00000000
1542,376.06758800,0.00000000
1543,376.07080200,0.00000000
1544,376.07887000,0.00000000
1545,376.08855000,0.00000000
1546,376.09664300,0.00000000
1547,376.10376000,0.00000000
1548,376.10710500,0.00000000
1549,376.11525900,0.00000000
1550,376.12493100,0.00000000
1551,376.13305000,0.00000000
1552,376.15171500,0.00000000
1553,377.01835000,0.00000000
1554,377.05149300,377.05142480
1555,377.05480100,0.00000000
1556,377.07254000,377.07255417
1557,377.08787200,377.08781030
1558,377.09112300,0.00000000
1559,377.10100300,0.00000000
1560,377.10888200,377.10893968
1561,377.12420900,377.12419581
1562,377.12752300,0.00000000
1563,377.13743500,0.00000000
1564,377.14535700,377.14532518
1565,377.16050500,377.16058132
1566,377.16394300,0.00000000
1567,378.04656400,0.00000000
1568,378.05003200,0.00000000
1569,378.05810400,0.00000000
1570,378.07602000,0.00000000
1571,378.08313300,0.00000000
1572,378.08645000,0.00000000
1573,378.09127700,0.00000000
1574,378.09455500,0.00000000
1575,378.11208000,0.00000000
1576,378.11947400,0.00000000
1577,378.12281100,0.00000000
1578,378.13084600,0.00000000
1579,378.16737400,0.00000000
1580,379.03076000,379.03068935
1581,379.03412300,0.00000000
1582,379.06706200,379.06707486
1583,379.07037400,0.00000000
1584,379.07826500,0.00000000
1585,379.08151000,0.00000000
1586,379.10347400,379.10346037
1587,379.10679700,0.00000000
1588,379.11471400,0.00000000
1589,379.11663300,0.00000000
1590,379.13982600,379.13984587
1591,379.14316800,0.00000000
1592,379.17614300,379.17623138
1593,379.17965900,0.00000000
1594,380.03735600,0.00000000
1595,380.06229600,0.00000000
1596,380.06573200,0.00000000
1597,380.07049400,0.00000000
1598,380.07379400,0.00000000
1599,380.09868300,0.00000000
1600,380.10201600,0.00000000
1601,380.10678400,0.00000000
1602,380.11011500,0.00000000
1603,380.13498900,0.00000000
1604,380.14324200,0.00000000
1605,380.14644900,0.00000000
1606,381.04637300,381.04633942
1607,381.04971900,0.00000000
1608,381.08266500,381.08272493
1609,381.08599600,0.00000000
1610,381.09392200,0.00000000
1611,381.10276500,0.00000000
1612,381.11911000,381.11911043
1613,381.12246200,0.00000000
1614,381.13038800,0.00000000
1615,381.15546300,381.15549594
1616,381.15884700,0.00000000
1617,381.19178100,381.19188144
1618,382.04490200,0.00000000
1619,382.04946600,0.00000000
1620,382.05298900,0.00000000
1621,382.07795400,0.00000000
1622,382.08137400,0.00000000
1623,382.08606200,0.00000000
1624,382.08939100,0.00000000
1625,382.11435900,0.00000000
1626,382.11760500,0.00000000
1627,382.12246600,0.00000000
1628,382.12576700,0.00000000
1629,382.15067200,0.00000000
1630,382.15871600,0.00000000
1631,382.16202200,0.00000000
1632,383.02567400,383.02560398
1633,383.02896800,0.00000000
1634,383.04423300,0.00000000
1635,383.06195500,383.06198948
1636,383.06531600,0.00000000
1637,383.07318300,0.00000000
1638,383.09835200,383.09837499
1639,383.10171300,0.00000000
1640,383.10957600,0.00000000
1641,383.13468300,383.13476050
1642,383.13804800,0.00000000
1643,383.14587000,0.00000000
1644,383.17115700,383.17114600
1645,383.20751800,383.20753151
1646,384.05719300,0.00000000
1647,384.06052900,0.00000000
1648,384.06532500,0.00000000
1649,384.06871200,0.00000000
1650,384.09362000,0.00000000
1651,384.10171200,0.00000000
1652,384.10502200,0.00000000
1653,384.11298800,0.00000000
1654,384.12995600,0.00000000
1655,384.13806600,0.00000000
1656,384.14123200,0.00000000
1657,384.16637400,0.00000000
1658,384.17452600,0.00000000
1659,385.02006600,0.00000000
1660,385.02343100,0.00000000
1661,385.04119700,385.04125404
1662,385.04457100,0.00000000
1663,385.05983800,0.00000000
1664,385.07761600,385.07763955
1665,385.08097000,0.00000000
1666,385.08889000,0.00000000
1667,385.10260300,0.00000000
1668,385.10494400,0.00000000
1669,385.11395900,385.11402505
1670,385.12522000,0.00000000
1671,385.15034600,385.15041056
1672,385.18682700,385.18679607
1673,386.04461600,0.00000000
1674,386.04797500,0.00000000
1675,386.05518600,0.00000000
1676,386.07286000,0.00000000
1677,386.07595100,0.00000000
1678,386.08095500,0.00000000
1679,386.08433700,0.00000000
1680,386.09913000,0.00000000
1681,386.10928100,0.00000000
1682,386.11738700,0.00000000
1683,386.12056200,0.00000000
1684,386.14560300,0.00000000
1685,386.15370300,0.00000000
1686,386.19014900,0.00000000
1687,387.03596400,387.03577473
1688,387.03921100,0.00000000
1689,387.04879900,0.00000000
1690,387.05688800,387.05690411
1691,387.06019100,0.00000000
1692,387.06814200,0.00000000
1693,387.07542700,0.00000000
1694,387.08185000,0.00000000
1695,387.08559500,0.00000000
1696,387.09321100,387.09328961
1697,387.10452700,0.00000000
1698,387.11180200,0.00000000
1699,387.12966800,387.12967512
1700,387.14089600,0.00000000
1701,387.14823300,0.00000000
1702,387.16600000,387.16606062
1703,387.20238500,387.20244613
1704,388.03110600,0.00000000
1705,388.03443800,0.00000000
1706,388.05223200,0.00000000
1707,388.06028200,0.00000000
1708,388.07080300,0.00000000
1709,388.07892900,0.00000000
1710,388.08851400,0.00000000
1711,388.09658700,0.00000000
1712,388.09966400,0.00000000
1713,388.10686500,0.00000000
1714,388.11497200,0.00000000
1715,388.12489200,0.00000000
1716,388.13299000,0.00000000
1717,388.13616700,0.00000000
1718,388.16137200,0.00000000
1719,388.16936500,0.00000000
1720,389.01845500,0.00000000
1721,389.05151100,389.05142480
1722,389.05475100,0.00000000
1723,389.06486500,0.00000000
1724,389.07250200,389.07255417
1725,389.08364200,0.00000000
1726,389.08780400,389.08781030
1727,389.09114000,0.00000000
1728,389.09763000,0.00000000
1729,389.10128500,0.00000000
1730,389.10895800,389.10893968
1731,389.12020000,0.00000000
1732,389.12429600,389.12419581
1733,389.12748800,0.00000000
1734,389.13743600,0.00000000
1735,389.14525900,389.14532518
1736,389.16387400,0.00000000
1737,389.18162300,389.18171069
1738,390.05012700,0.00000000
1739,390.05820900,0.00000000
1740,390.06795000,0.00000000
1741,390.07599400,0.00000000
1742,390.08297500,0.00000000
1743,390.08642200,0.00000000
1744,390.09451000,0.00000000
1745,390.10416100,0.00000000
1746,390.11221600,0.00000000
1747,390.12261400,0.00000000
1748,390.13078100,0.00000000
1749,390.14046300,0.00000000
1750,390.14855900,0.00000000
1751,391.03412400,0.00000000
1752,391.06717000,391.06707486
1753,391.07041100,0.00000000
1754,391.08146500,0.00000000
1755,391.08809700,391.08820423
1756,391.10346600,391.10346037
1757,391.10679100,0.00000000
1758,391.11664300,0.00000000
1759,391.12460800,391.12458974
1760,391.13987500,391.13984587
1761,391.14323300,0.00000000
1762,391.15312700,0.00000000
1763,391.16099800,391.16097525
1764,391.17609900,391.17623138
1765,391.17951100,0.00000000
1766,392.03739600,0.00000000
1767,392.06231800,0.00000000
1768,392.06567300,0.00000000
1769,392.07377000,0.00000000
1770,392.09160200,0.00000000
1771,392.09867300,0.00000000
1772,392.10207800,0.00000000
1773,392.11021600,0.00000000
1774,392.11983300,0.00000000
1775,392.13519300,0.00000000
1776,392.13818600,0.00000000
1777,392.14647300,0.00000000
1778,393.04629000,393.04633942
1779,393.04969300,0.00000000
1780,393.08278800,393.08272493
1781,393.08613100,0.00000000
1782,393.09404800,0.00000000
1783,393.11914000,393.11911043
1784,393.12246700,0.00000000
1785,393.13015400,0.00000000
1786,393.15542100,393.15549594
1787,393.15882700,0.00000000
1788,393.19172400,393.19188144
1789,393.19527600,0.00000000
1790,394.04499500,0.00000000
1791,394.05298000,0.00000000
1792,394.07803600,0.00000000
1793,394.08140700,0.00000000
1794,394.08613700,0.00000000
1795,394.08950700,0.00000000
1796,394.11438800,0.00000000
1797,394.11783600,0.00000000
1798,394.12251800,0.00000000
1799,394.12580000,0.00000000
1800,394.15077300,0.00000000
1801,394.15894500,0.00000000
1802,394.16225300,0.00000000
1803,395.02893800,0.00000000
1804,395.06200300,395.06198948
1805,395.06533900,0.00000000
1806,395.07326900,0.00000000
1807,395.09844200,395.09837499
1808,395.10178400,0.00000000
1809,395.10960900,0.00000000
1810,395.11822600,0.00000000
1811,395.13476500,395.13476050
1812,395.13810200,0.00000000
1813,395.14602000,0.00000000
1814,395.17118700,395.17114600
1815,395.17458800,0.00000000
1816,395.20754300,395.20753151
1817,396.05716100,0.00000000
1818,396.06053400,0.00000000
1819,396.06530800,0.00000000
1820,396.06863000,0.00000000
1821,396.09363000,0.00000000
1822,396.09699800,0.00000000
1823,396.10182900,0.00000000
1824,396.10508700,0.00000000
1825,396.13004900,0.00000000
1826,396.13338100,0.00000000
1827,396.13810300,0.00000000
1828,396.14140100,0.00000000
1829,396.16647400,0.00000000
1830,396.17459300,0.00000000
1831,397.04129600,397.04125404
1832,397.04460900,0.00000000
1833,397.07756900,397.07763955
1834,397.08092300,0.00000000
1835,397.08873300,0.00000000
1836,397.11399700,397.11402505
1837,397.11737600,0.00000000
1838,397.12526100,0.00000000
1839,397.15041800,397.15041056
1840,397.15378500,0.00000000
1841,397.18674200,397.18679607
1842,398.04003900,0.00000000
1843,398.04460000,0.00000000
1844,398.04791300,0.00000000
1845,398.07292900,0.00000000
1846,398.07614400,0.00000000
1847,398.08103900,0.00000000
1848,398.08423800,0.00000000
1849,398.10923600,0.00000000
1850,398.11265500,0.00000000
1851,398.11730600,0.00000000
1852,398.12047200,0.00000000
1853,398.12850200,0.00000000
1854,398.14569100,0.00000000
1855,398.15373300,0.00000000
1856,398.15728300,0.00000000
1857,398.18218300,0.00000000
1858,398.19002500,0.00000000
1859,398.99939500,0.00000000
1860,399.02380500,0.00000000
1861,399.03916700,0.00000000
1862,399.05685100,399.05690411
1863,399.06021600,0.00000000
1864,399.06816700,0.00000000
1865,399.09326500,399.09328961
1866,399.09664600,0.00000000
1867,399.10452000,0.00000000
1868,399.12966300,399.12967512
1869,399.13290500,0.00000000
1870,399.14089000,0.00000000
1871,399.16596800,399.16606062
1872,399.20241200,399.20244613
1873,400.05229100,0.00000000
1874,400.06030400,0.00000000
1875,400.06353000,0.00000000
1876,400.07077200,0.00000000
1877,400.08854400,0.00000000
1878,400.09190400,0.00000000
1879,400.09659900,0.00000000
1880,400.09990300,0.00000000
1881,400.12488300,0.00000000
1882,400.13299700,0.00000000
1883,400.13614500,0.00000000
1884,400.16139300,0.00000000
1885,400.16942100,0.00000000
1886,401.03618500,401.03616866
1887,401.03956600,0.00000000
1888,401.05479400,0.00000000
1889,401.07252000,401.07255417
1890,401.07584200,0.00000000
1891,401.08379300,0.00000000
1892,401.09103400,0.00000000
1893,401.10896600,401.10893968
1894,401.12024800,0.00000000
1895,401.12746600,0.00000000
1896,401.14534300,401.14532518
1897,401.15659300,0.00000000
1898,401.16378900,0.00000000
1899,401.18165300,401.18171069
1900,401.21803000,401.21809619
1901,402.05005000,0.00000000
1902,402.06777200,0.00000000
1903,402.07592500,0.00000000
1904,402.08647100,0.00000000
1905,402.09453200,0.00000000
1906,402.10425800,0.00000000
1907,402.11232400,0.00000000
1908,402.11538700,0.00000000
1909,402.14057800,0.00000000
1910,402.14865000,0.00000000
1911,402.15197500,0.00000000
1912,402.17700800,0.00000000
1913,402.18520600,0.00000000
1914,403.03399700,0.00000000
1915,403.05180500,403.05181873
1916,403.05491400,0.00000000
1917,403.06716000,403.06707486
1918,403.07046300,0.00000000
1919,403.08147300,0.00000000
1920,403.08821500,403.08820423
1921,403.09945400,0.00000000
1922,403.10342300,403.10346037
1923,403.10678400,0.00000000
1924,403.11307200,0.00000000
1925,403.11678900,0.00000000
1926,403.12452600,403.12458974
1927,403.13580400,0.00000000
1928,403.14005200,403.13984587
