Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,data_fticr_neg_esi_2,data_fticr_neg_esi_1
464.213764185909,0,0,0,0,0,0,0,0,,None,465.221040652789,0,3,5413346,5572176
464.23709459758,24,36,8,0,1,0,0,0,CHO,Lignin,465.24437106446,0.00409621210169179,1,0,3960409.3
464.639058993809,0,0,0,0,0,0,0,0,,None,465.646335460689,0,0,31985282,20705014
464.640203993291,0,0,0,0,0,0,0,0,,None,465.647480460171,0,0,21466754,13405943
464.6800453854,0,0,0,0,0,0,0,0,,None,465.68732185228,0,0,0,6229766
464.905052277473,0,0,0,0,0,0,0,0,,None,465.912328744353,0,1,0,6352734.5
465.059395303471,0,0,0,0,0,0,0,0,,None,466.066671770351,0,4,14614303,20156314
465.067470299808,20,18,13,0,0,0,0,0,CHO,Tannin,466.074746766688,-0.0130914374256882,3,3360546.5,4464542
465.095797786965,0,0,0,0,0,0,0,0,,None,466.103074253845,0,1,3836717,5283753
465.103858283309,21,22,12,0,0,0,0,0,CHO,Lignin,466.111134750189,-0.0184050294530969,3,15654704,45338540
465.116913777388,0,0,0,0,0,0,0,0,,None,466.124190244268,0,3,37048116,36630448
465.132207270451,0,0,0,0,0,0,0,0,,None,466.139483737331,0,1,10391355,10493879
465.134706269318,0,0,0,0,0,0,0,0,,None,466.141982736198,0,2,7153467.5,12754872
465.140244266806,22,26,11,0,0,0,0,0,CHO,Lignin,466.147520733686,-0.0194272963472975,3,18112318,24965050
465.153300760883,0,0,0,0,0,0,0,0,,None,466.160577227763,0,3,49532740,151769024
465.168578253953,0,0,0,0,0,0,0,0,,None,466.175854720833,0,2,21425992,17813446
465.171089252814,0,0,0,0,0,0,0,0,,None,466.178365719694,0,2,21213002,25022406
465.176622750302,23,30,10,0,0,0,0,0,CHO,Lignin,466.183899217182,-0.0043613313497344,2,23105356,28102600
465.189688744375,0,0,0,0,0,0,0,0,,None,466.196965211255,0,1,65458000,82071504
465.204910237468,0,0,0,0,0,0,0,0,,None,466.212186704348,0,1,6967125.5,6475732
465.207429236324,0,0,0,0,0,0,0,0,,None,466.214705703204,0,1,5122902.5,7360469
465.213022733786,24,34,9,0,0,0,0,0,CHO,Lignin,466.220299200666,-0.0354132295846966,1,19730264,21614552
465.226073227864,0,0,0,0,0,0,0,0,,None,466.233349694744,0,1,11509598,16199644
465.249416717269,25,38,8,0,0,0,0,0,CHO,Protein,466.256693184149,-0.0535918295735049,1,10887014,9637861
465.262468211345,0,0,0,0,0,0,0,0,,None,466.269744678225,0,1,5087083,5982186.5
465.285713700793,26,42,7,0,0,0,0,0,CHO,Lipid,466.292990167673,0.13625601979822,2,5521268,3828723.5
465.298856088347,0,0,0,0,0,0,0,0,,None,466.306132555227,0,1,0,3643384.8
465.304414298928,27,46,4,0,0,1,0,0,CHOS,Lipid,466.311690765808,-0.0216825100483279,2,3870586.8,0
465.335234070861,0,0,0,0,0,0,0,0,,None,466.342510537741,0,1,0,4434951
466.062848347167,0,0,0,0,0,0,0,0,,None,467.070124814047,0,4,3737747.5,4369701.5
466.107195326935,20,22,12,0,1,0,0,0,CHO,Lignin,467.114471793815,0.0197283233025307,2,3671203.8,11034935
466.120253320978,0,0,0,0,0,0,0,0,,None,467.127529787858,0,3,7000232.5,7942460
466.135529314006,0,0,0,0,0,0,0,0,,None,467.142805780886,0,3,4415662,3755330
466.143619810315,21,26,11,0,1,0,0,0,CHO,Lignin,467.150896277195,-0.0637089550016352,2,4782257,5828933
466.15664880437,0,0,0,0,0,0,0,0,,None,467.16392527125,0,4,10010806,33124682
466.171922297402,0,0,0,0,0,0,0,0,,None,467.179198764282,0,2,7919803.5,5964112.5
466.174389796274,0,0,0,0,0,0,0,0,,None,467.181666263154,0,1,6406332.5,5531985.5
466.180001793712,22,30,10,0,1,0,0,0,CHO,Lignin,467.187278260592,-0.0561633268394646,1,5923006.5,6089043.5
466.193049287758,0,0,0,0,0,0,0,0,,None,467.200325754638,0,3,13607107,18829656
466.216390777101,23,34,9,0,1,0,0,0,CHO,Lignin,467.223667243981,-0.0636009761981528,1,5466316,5163362
466.229388640264,0,0,0,0,0,0,0,0,,None,467.236665107144,0,3,0,4647271
466.637139084791,0,0,0,0,0,0,0,0,,None,467.644415551671,0,0,7897446,4646408
466.678042423623,0,0,0,0,0,0,0,0,,None,467.685318890503,0,0,0,8051224
466.902949963049,0,0,0,0,0,0,0,0,,None,467.910226429929,0,1,50958792,13947505
467.05646424059,0,0,0,0,0,0,0,0,,None,468.06374070747,0,5,0,5268142
467.062080542278,23,16,11,0,0,0,0,0,CHO,ConHC,468.069357009158,-0.204355309335461,3,3736064.5,0
467.075072884115,0,0,0,0,0,0,0,0,,None,468.082349350995,0,3,7035397.5,8618678
467.083118380424,20,20,13,0,0,0,0,0,CHO,Tannin,468.090394847304,-0.00879745539501081,3,3287560.3,5129912.5
467.096129221388,0,0,0,0,0,0,0,0,,None,468.103405688268,0,4,0,11244222
467.098358373429,24,20,10,0,0,0,0,0,CHO,Lignin,468.105634840309,0.025683713736215,3,14901774,18584254
467.111455867418,0,0,0,0,0,0,0,0,,None,468.118732334298,0,1,20714002,25039556
467.113924366286,0,0,0,0,0,0,0,0,,None,468.121200833166,0,2,11158035,11254469
467.119499363727,21,24,12,0,0,0,0,0,CHO,Lignin,468.126775830607,0.000865135885417218,3,26374678,51827400
467.132557357734,0,0,0,0,0,0,0,0,,None,468.139833824614,0,3,32084506,52941516
467.147830850723,0,0,0,0,0,0,0,0,,None,468.155107317603,0,1,22991392,21377746
467.150343349569,0,0,0,0,0,0,0,0,,None,468.157619816449,0,2,14979617,48190164
467.155885847025,22,28,11,0,0,0,0,0,CHO,Lignin,468.163162313905,-0.00122180786376758,3,20591138,25244374
467.165714842513,0,0,0,0,0,0,0,0,,None,468.172991309393,0,1,6392358,5322457.5
467.168952341027,0,0,0,0,0,0,0,0,,None,468.176228807907,0,3,18412072,24949466
467.184205334024,0,0,0,0,0,0,0,0,,None,468.191481800904,0,2,24039980,22975200
467.186726332867,0,0,0,0,0,0,0,0,,None,468.194002799747,0,2,21295662,26923746
467.192260330326,23,32,10,0,0,0,0,0,CHO,Lignin,468.199536797206,0.0223216676756538,2,18158128,23384804
467.205336824322,0,0,0,0,0,0,0,0,,None,468.212613291202,0,1,61395508,73994984
467.220599317313,0,0,0,0,0,0,0,0,,None,468.227875784193,0,1,10238522,8303343
467.223138816147,0,0,0,0,0,0,0,0,,None,468.230415283027,0,0,3924539,5435120.5
467.228666813608,24,36,9,0,0,0,0,0,CHO,Protein,468.235943280488,-0.0224800944208028,1,14168637,15995634
467.241714807615,0,0,0,0,0,0,0,0,,None,468.248991274495,0,1,9689666,11231992
467.257069457678,0,0,0,0,0,0,0,0,,None,468.264345924558,0,1,3340871.3,0
467.265051796897,25,40,8,0,0,0,0,0,CHO,Protein,468.272328263777,-0.0213614522459041,1,7641674,6376193
467.278096290905,0,0,0,0,0,0,0,0,,None,468.285372757785,0,1,18461262,20214534
467.314478774189,0,0,0,0,0,0,0,0,,None,468.321755241069,0,0,12436060,28087060
467.902514176689,0,0,0,0,0,0,0,0,,None,468.909790643569,0,1,13054767,0
468.101697411633,23,20,10,0,1,0,0,0,CHO,Lignin,469.108973878513,0.0593087918432679,3,3625846.5,4893773.5
468.114813405578,0,0,0,0,0,0,0,0,,None,469.122089872458,0,3,5231483,6763603
468.122855901865,20,24,12,0,1,0,0,0,CHO,Lignin,469.130132368745,-0.00276116444500379,2,6431614,10781782
468.135909895839,0,0,0,0,0,0,0,0,,None,469.143186362719,0,4,7826306.5,11109467
468.151150388802,0,0,0,0,0,0,0,0,,None,469.158426855682,0,3,6405000,6900833.5
468.153700887624,0,0,0,0,0,0,0,0,,None,469.160977354504,0,1,3549065,10970211
468.159260385057,21,28,11,0,1,0,0,0,CHO,Lignin,469.166536851937,-0.0432090423961564,1,4026251,6065252.5
468.17229087904,0,0,0,0,0,0,0,0,,None,469.17956734592,0,3,3970959.8,4746346
468.187526872003,0,0,0,0,0,0,0,0,,None,469.194803338883,0,2,6931349,5956720
468.19008887082,0,0,0,0,0,0,0,0,,None,469.1973653377,0,1,3606422,7036017
468.195666368244,22,32,10,0,1,0,0,0,CHO,Lignin,469.202942835124,-0.0868475454680361,1,5064600,5444723
468.208705862221,0,0,0,0,0,0,0,0,,None,469.215982329101,0,3,13783965,17486968
468.223957036209,0,0,0,0,0,0,0,0,,None,469.231233503089,0,1,3428258,0
468.232009351454,23,36,9,0,1,0,0,0,CHO,Protein,469.239285818334,0.00378051455190036,1,3720101,4754562
468.281526328576,0,0,0,0,0,0,0,0,,None,469.288802795456,0,2,5020598.5,5008533.5
468.317814811805,0,0,0,0,0,0,0,0,,None,469.325091278685,0,1,3509187.5,6907044
468.675970454116,0,0,0,0,0,0,0,0,,None,469.683246920996,0,0,0,7204147
468.899918542284,0,0,0,0,0,0,0,0,,None,469.907195009164,0,1,23680146,6233485
469.013995289313,0,0,0,0,0,0,0,0,,None,470.021271756193,0,1,0,12101051
469.054319470638,0,0,0,0,0,0,0,0,,None,470.061595937518,0,3,3508423.5,19019210
469.077652459805,23,18,11,0,0,0,0,0,CHO,ConHC,470.084928926685,-0.0372396210750831,3,5881040,6866388
469.081355256445,0,0,0,0,0,0,0,0,,None,470.088631723325,0,4,0,5436885.5
469.090706953744,0,0,0,0,0,0,0,0,,None,470.097983420624,0,3,48387284,990762432
469.098651950057,20,22,13,0,0,0,0,0,CHO,Tannin,470.105928416937,0.239045194985814,3,4091095.3,6065628.5
469.10850194548,0,0,0,0,0,0,0,0,,None,470.11577841236,0,3,7976154.5,7722464.5
469.111788241592,0,0,0,0,0,0,0,0,,None,470.119064708472,0,3,0,4437986
469.113998942929,24,22,10,0,0,0,0,0,CHO,Lignin,470.121275409809,0.0457698727707815,3,6464732.5,7185890.5
469.127092436847,0,0,0,0,0,0,0,0,,None,470.134368903727,0,1,34575584,38286824
469.129602935681,0,0,0,0,0,0,0,0,,None,470.136879402561,0,3,11050210,17245674
469.135170433096,21,26,12,0,0,0,0,0,CHO,Lignin,470.142446899976,-0.0438168812947125,3,12330212,16037355
469.144846928601,0,0,0,0,0,0,0,0,,None,470.152123395481,0,1,7763175.5,6847983
469.148179427053,0,0,0,0,0,0,0,0,,None,470.155455893933,0,2,4648168.5,6847984.5
469.150438926004,25,26,9,0,0,0,0,0,CHO,Lignin,470.157715392884,-0.0701028249973723,2,3842281.3,4316657.5
469.163474919948,0,0,0,0,0,0,0,0,,None,470.170751386828,0,1,34157804,36361720
469.166003418773,0,0,0,0,0,0,0,0,,None,470.173279885653,0,2,6239471,7904759.5
469.171518916211,22,30,11,0,0,0,0,0,CHO,Lignin,470.178795383091,0.0349292838773345,3,15246577,20166138
469.181250911689,0,0,0,0,0,0,0,0,,None,470.188527378569,0,1,6939892,6385149.5
469.184587910139,0,0,0,0,0,0,0,0,,None,470.191864377019,0,3,18429174,23098880
469.199867903041,0,0,0,0,0,0,0,0,,None,470.207144369921,0,1,27006202,26293766
469.20236440188,0,0,0,0,0,0,0,0,,None,470.20964086876,0,2,19907836,23967238
469.2079168993,23,34,10,0,0,0,0,0,CHO,Lignin,470.21519336618,0.00839236959593348,2,16090365,17614344
469.221000393221,0,0,0,0,0,0,0,0,,None,470.228276860101,0,1,22000898,35264012
469.236226386146,0,0,0,0,0,0,0,0,,None,470.243502853026,0,0,11678983,8592916
469.244320382384,24,38,9,0,0,0,0,0,CHO,Protein,470.251596849264,-0.029836292188487,1,12313866,12097047
469.257351376327,0,0,0,0,0,0,0,0,,None,470.264627843207,0,0,5147918.5,6510108.5
469.27262257539,0,0,0,0,0,0,0,0,,None,470.27989904227,0,1,4499732,0
469.275135868061,0,0,0,0,0,0,0,0,,None,470.282412334941,0,1,5877013,6268451.5
469.280648865498,25,42,8,0,0,0,0,0,CHO,Protein,470.287925332378,0.0914176614767359,2,4455703,5068325.5
469.293758859403,0,0,0,0,0,0,0,0,,None,470.301035326283,0,1,22156572,30758442
469.311562351127,0,0,0,0,0,0,0,0,,None,470.318838818007,0,0,4223265.5,9473586
469.330194134948,0,0,0,0,0,0,0,0,,None,470.337470601828,0,2,0,4714041.5
469.623859705792,0,0,0,0,0,0,0,0,,None,470.631136172672,0,0,6526350.5,4775599.5
469.89954429805,0,0,0,0,0,0,0,0,,None,470.90682076493,0,2,5906926,0
470.092708761883,0,0,0,0,0,0,0,0,,None,471.099985228763,0,4,0,16308077
470.094061486468,0,0,0,0,0,0,0,0,,None,471.101337953348,0,4,12006961,220518256
470.130416469485,0,0,0,0,0,0,0,0,,None,471.137692936365,0,3,9657918,9678716
470.132940742168,0,0,0,0,0,0,0,0,,None,471.140217209048,0,2,0,3711868.8
470.13853219196,20,26,12,0,1,0,0,0,CHO,Lignin,471.14580865884,-0.0584134234853931,1,3828288.5,0
470.166826452472,0,0,0,0,0,0,0,0,,None,471.174102919352,0,3,10081866,11052939
470.174836948731,21,30,11,0,1,0,0,0,CHO,Lignin,471.182113415611,0.11296755106807,1,3824205,4709261.5
470.18787871524,0,0,0,0,0,0,0,0,,None,471.19515518212,0,2,0,4546451
470.20318843548,0,0,0,0,0,0,0,0,,None,471.21046490236,0,2,8345175,8468377
470.205676706515,0,0,0,0,0,0,0,0,,None,471.212953173395,0,1,0,5644186
470.211205431732,22,34,10,0,1,0,0,0,CHO,Lignin,471.218481898612,0.149084959969892,1,4411993.5,3605404.5
470.224279425622,0,0,0,0,0,0,0,0,,None,471.231555892502,0,3,5236318,7456673.5
470.239492147081,0,0,0,0,0,0,0,0,,None,471.246768613961,0,2,4002403.3,0
470.297090891577,0,0,0,0,0,0,0,0,,None,471.304367358457,0,2,5941879,7645119
470.31495865293,0,0,0,0,0,0,0,0,,None,471.32223511981,0,0,0,3657670.3
470.896839853997,0,0,0,0,0,0,0,0,,None,471.904116320877,0,1,3641155.8,0
471.011895310634,0,0,0,0,0,0,0,0,,None,472.019171777514,0,0,0,12175585
471.029603301925,0,0,0,0,0,0,0,0,,None,472.036879768805,0,2,0,30308584
471.051377291214,0,0,0,0,0,0,0,0,,None,472.058653758094,0,5,0,5873904.5
471.056975035414,22,16,12,0,0,0,0,0,CHO,ConHC,472.064251502294,-0.159985623344939,4,4335482,4348147
471.069942029321,0,0,0,0,0,0,0,0,,None,472.077218496201,0,2,4488062.5,16685304
471.087746020957,0,0,0,0,0,0,0,0,,None,472.095022487837,0,4,14632836,313645312
471.093309766101,23,20,11,0,0,0,0,0,CHO,Lignin,472.100586232981,-0.0524207796137376,3,6553478.5,0
471.09494626978,0,0,0,0,0,0,0,0,,None,472.10222273666,0,4,0,19028226
471.097392268577,0,0,0,0,0,0,0,0,,None,472.104668735457,0,3,0,21829892
471.106352512214,0,0,0,0,0,0,0,0,,None,472.113628979094,0,3,59053964,97966344
471.114420008424,20,24,13,0,0,0,0,0,CHO,Tannin,472.121696475304,-0.0118986346204966,3,4833165.5,9169162
471.124117503866,0,0,0,0,0,0,0,0,,None,472.131393970746,0,2,12126097,12769550
471.129746501221,24,24,10,0,0,0,0,0,CHO,Lignin,472.137022968101,-0.160920871546718,3,6455186.5,8452369
471.142741495114,0,0,0,0,0,0,0,0,,None,472.150017961994,0,1,70932376,85645592
471.150823491315,21,28,12,0,0,0,0,0,CHO,Lignin,472.158099958195,-0.0499709634805619,3,9381786,13285657
471.160530986752,0,0,0,0,0,0,0,0,,None,472.167807453632,0,1,10663837,11594013
471.163852985192,0,0,0,0,0,0,0,0,,None,472.171129452072,0,3,4026270,10324254
471.16608798414,25,28,9,0,0,0,0,0,CHO,Lignin,472.17336445102,-0.0676728560087041,1,6356895,7051551.5
471.179135978006,0,0,0,0,0,0,0,0,,None,472.186412444886,0,1,35141540,39278884
471.181613476842,0,0,0,0,0,0,0,0,,None,472.188889943722,0,2,5354404,7827749.5
471.187193474218,22,32,11,0,0,0,0,0,CHO,Lignin,472.194469941098,-0.0170921069917579,3,13453222,15771944
471.196935969638,0,0,0,0,0,0,0,0,,None,472.204212436518,0,1,8787881,8687916
471.200244968082,0,0,0,0,0,0,0,0,,None,472.207521434962,0,3,16402346,20928814
471.202569966988,26,32,8,0,0,0,0,0,CHO,Lignin,472.209846433868,-0.271976261088528,2,4655019,5247278
471.215515460902,0,0,0,0,0,0,0,0,,None,472.222791927782,0,1,22091696,21453108
471.218051459711,0,0,0,0,0,0,0,0,,None,472.225327926591,0,2,6778800.5,10111284
471.22358145711,23,36,10,0,0,0,0,0,CHO,Protein,472.23085792399,-0.0223352402171291,2,14673842,16369975
471.236670950955,0,0,0,0,0,0,0,0,,None,472.243947417835,0,1,8355766.5,8171836
471.238773949966,27,36,7,0,0,0,0,0,CHO,Lignin,472.246050416846,0.112427523584839,2,3785655.5,4450621
471.251873943805,0,0,0,0,0,0,0,0,,None,472.259150410685,0,0,8296380,5554498
471.259968439998,24,40,9,0,0,0,0,0,CHO,Protein,472.267244906878,-0.0254601145895868,1,10037183,9961797
471.288305678729,0,0,0,0,0,0,0,0,,None,472.295582145609,0,1,4097992,0
471.290815425488,0,0,0,0,0,0,0,0,,None,472.298091892368,0,1,7968713,10860882
471.296314922901,25,44,8,0,0,0,0,0,CHO,Protein,472.303591389781,0.057165389381068,1,4289483,4784468.5
471.621862269609,0,0,0,0,0,0,0,0,,None,472.629138736489,0,0,7581752,4085208.8
472.032979807388,0,0,0,0,0,0,0,0,,None,473.040256274268,0,2,0,5261952.5
472.091098778681,0,0,0,0,0,0,0,0,,None,473.098375245561,0,1,0,69393048
472.098220775163,0,0,0,0,0,0,0,0,,None,473.105497242043,0,3,0,3693211.3
472.109691039348,0,0,0,0,0,0,0,0,,None,473.116967506228,0,3,13764826,21953184
472.146083022144,0,0,0,0,0,0,0,0,,None,473.153359489024,0,3,17144038,21379758
472.182471004938,0,0,0,0,0,0,0,0,,None,473.189747471818,0,3,10500339,10742462
472.190508729564,21,32,11,0,1,0,0,0,CHO,Lignin,473.197785196444,0.0665929915651932,1,0,4065985
472.203629494933,0,0,0,0,0,0,0,0,,None,473.210905961813,0,4,3866873.8,4480710.5
472.218924487698,0,0,0,0,0,0,0,0,,None,473.226200954578,0,2,6969598.5,5984972.5
472.226943983905,22,36,10,0,1,0,0,0,CHO,Protein,473.234220450785,-0.0385356430898389,1,4465921.5,4192975.8
472.882455173236,0,0,0,0,0,0,0,0,,None,473.889731640116,0,0,5425624.5,4875228.5
473.027578315189,0,0,0,0,0,0,0,0,,None,474.034854782069,0,1,0,28277784
473.067019295629,0,0,0,0,0,0,0,0,,None,474.074295762509,0,5,0,6054952.5
473.072541582922,22,18,12,0,0,0,0,0,CHO,Lignin,474.079818049802,0.0168604478299432,3,4618774.5,6769706.5
473.083257077828,0,0,0,0,0,0,0,0,,None,474.090533544708,0,5,13601306,4842543
473.085656576688,0,0,0,0,0,0,0,0,,None,474.092933043568,0,3,6625818.5,11463728
473.091909283285,0,0,0,0,0,0,0,0,,None,474.099185750165,0,4,0,6089778.5
473.094517281991,0,0,0,0,0,0,0,0,,None,474.101793748871,0,3,0,7412787.5
473.100931069427,0,0,0,0,0,0,0,0,,None,474.108207536307,0,3,6570527.5,9276470
473.103404568249,0,0,0,0,0,0,0,0,,None,474.110681035129,0,3,19077664,31161400
473.108934565621,23,22,11,0,0,0,0,0,CHO,Lignin,474.116211032501,0.00109002682683103,3,7260706,8084537.5
473.12199405941,0,0,0,0,0,0,0,0,,None,474.12927052629,0,3,25721382,31390784
473.130042555582,20,26,13,0,0,0,0,0,CHO,Tannin,474.137319022462,0.0461879644319531,3,3931689,16915522
473.139781550951,0,0,0,0,0,0,0,0,,None,474.147058017831,0,2,20806188,28236870
473.145324048315,24,26,10,0,0,0,0,0,CHO,Lignin,474.152600515195,-0.00729637523315088,2,9271854,9542729
473.158375542108,0,0,0,0,0,0,0,0,,None,474.165652008988,0,1,35322420,42818640
473.166428038278,21,30,12,0,0,0,0,0,CHO,Lignin,474.173704505158,0.0462342004114406,3,8239669,12078161
473.176195033632,0,0,0,0,0,0,0,0,,None,474.183471500512,0,1,11864632,12418133
473.17947903207,0,0,0,0,0,0,0,0,,None,474.18675549895,0,3,11786809,17026134
473.181725031002,25,30,9,0,0,0,0,0,CHO,Lignin,474.189001497882,-0.039933405900836,1,9968186,10787928
473.194766524798,0,0,0,0,0,0,0,0,,None,474.202042991678,0,1,23919166,27450462
473.197212231043,0,0,0,0,0,0,0,0,,None,474.204488697923,0,2,0,7609438
473.202814520968,22,34,11,0,0,0,0,0,CHO,Protein,474.210090987848,0.0441716700203066,3,11225665,10947680
473.212547016338,0,0,0,0,0,0,0,0,,None,474.219823483218,0,1,7404099.5,6151268.5
473.215931514729,0,0,0,0,0,0,0,0,,None,474.223207981609,0,3,4374085,6039653.5
473.218061013715,26,34,8,0,0,0,0,0,CHO,Lignin,474.225337480595,0.0645001494159135,2,9673285,10224743
473.23116500748,0,0,0,0,0,0,0,0,,None,474.23844147436,0,1,11164234,10615916
473.239225003645,23,38,10,0,0,0,0,0,CHO,Protein,474.246501470525,-0.00849711006518068,2,12057164,11480175
473.254467496392,27,38,7,0,0,0,0,0,CHO,Lignin,474.261743963272,0.0202656624006731,1,7121489.5,6128757.5
473.267513784212,0,0,0,0,0,0,0,0,,None,474.274790251092,0,0,3387989.5,0
473.275608780524,24,42,9,0,0,0,0,0,CHO,Protein,474.282885247404,-0.00485006773257846,1,9067096,0
473.281258189331,0,0,0,0,0,0,0,0,,None,474.288534656211,0,1,0,8289408.5
473.282623982991,0,0,0,0,0,0,0,0,,None,474.289900449871,0,1,63134300,102587520
473.312030468992,25,46,8,0,0,0,0,0,CHO,Protein,474.319306935872,-0.0811319956570456,1,7129700,4693133.5
473.618757623995,0,0,0,0,0,0,0,0,,None,474.626034090875,0,0,3637958.5,0
474.030945816632,0,0,0,0,0,0,0,0,,None,475.038222283512,0,4,0,5795254
474.106701089795,0,0,0,0,0,0,0,0,,None,475.113977556675,0,1,3767138.3,6012373.5
474.125315080893,0,0,0,0,0,0,0,0,,None,475.132591547773,0,3,6818664,7380445.5
474.143113572379,0,0,0,0,0,0,0,0,,None,475.150390039259,0,1,4817774,6368740.5
474.16173506347,0,0,0,0,0,0,0,0,,None,475.16901153035,0,3,8188787.5,11738604
474.182773741013,0,0,0,0,0,0,0,0,,None,475.190050207893,0,2,0,3713525
474.198114046063,0,0,0,0,0,0,0,0,,None,475.205390512943,0,3,7904127.5,8617467
474.234543342037,0,0,0,0,0,0,0,0,,None,475.241819808917,0,2,3934090.8,0
474.242566024788,22,38,10,0,1,0,0,0,CHO,Protein,475.249842491668,0.0205932360648648,1,3633037.3,3930637.8
474.285977504005,0,0,0,0,0,0,0,0,,None,475.293253970885,0,1,18713500,28589600
475.051813636495,21,16,13,0,0,0,0,0,CHO,ConHC,476.059090103375,0.00104509188327805,3,3574923,9371486
475.080243952567,0,0,0,0,0,0,0,0,,None,476.087520419447,0,2,6589588,0
475.08824661897,22,20,12,0,0,0,0,0,CHO,Lignin,476.09552308585,-0.0986748400875593,3,6321302.5,8550253
475.101246612716,0,0,0,0,0,0,0,0,,None,476.108523079596,0,2,7840922.5,10055539
475.111727938017,0,0,0,0,0,0,0,0,,None,476.119004404897,0,3,3551389.5,0
475.119106104123,0,0,0,0,0,0,0,0,,None,476.126382571003,0,3,7312544,9039738
475.124596101481,23,24,11,0,0,0,0,0,CHO,Lignin,476.131872568361,-0.023008040384236,3,12516514,28041084
475.137642595203,0,0,0,0,0,0,0,0,,None,476.144919062083,0,3,33504422,41951104
475.145720260328,20,28,13,0,0,0,0,0,CHO,Tannin,476.152996727208,-0.0120572754279038,3,0,6743941
475.155418086649,0,0,0,0,0,0,0,0,,None,476.162694553529,0,2,11295915,14045065
475.158535253918,28,28,5,0,0,1,0,0,CHOS,Lignin,476.165811720798,-0.140752436390456,4,0,4656010.5
475.160973583975,24,28,10,0,0,0,0,0,CHO,Lignin,476.168250050855,-0.00615550306213651,2,14384301,18153356
475.174041577686,0,0,0,0,0,0,0,0,,None,476.181318044566,0,1,34086064,37724048
475.176632244866,0,0,0,0,0,0,0,0,,None,476.183908711746,0,3,0,4818834
475.182118073798,21,32,12,0,0,0,0,0,CHO,AminoSugar,476.189394540678,-0.0379014697298186,3,5459123.5,6768532.5
475.191832069123,0,0,0,0,0,0,0,0,,None,476.199108536003,0,1,7685302.5,8460184
475.195062235647,0,0,0,0,0,0,0,0,,None,476.202338702527,0,4,0,5774233.5
475.195616899233,0,0,0,0,0,0,0,0,,None,476.202893366113,0,2,3748791.5,0
475.197373566455,25,32,9,0,0,0,0,0,CHO,Lignin,476.204650033335,-0.0365541062238049,1,16473272,18448282
475.210421560174,0,0,0,0,0,0,0,0,,None,476.217698027054,0,1,14404796,14659488
475.218508056281,22,36,11,0,0,0,0,0,CHO,Protein,476.225784523161,-0.0472978604299299,3,7992510.5,7794595.5
475.228090884212,0,0,0,0,0,0,0,0,,None,476.235367351092,0,1,3713217.5,0
475.233745548945,26,36,8,0,0,0,0,0,CHO,Lignin,476.241022015825,-0.00815432693822292,1,14843075,14348202
475.246824542647,0,0,0,0,0,0,0,0,,None,476.254101009527,0,1,4679879.5,5638063
475.254896538761,23,40,10,0,0,0,0,0,CHO,Protein,476.262173005641,-0.0535432837626054,2,7879882,6574002.5
475.270187031396,27,40,7,0,0,0,0,0,CHO,Lignin,476.277463498276,-0.125682151712247,1,8172750.5,7378873
475.280834859808,0,0,0,0,0,0,0,0,,None,476.288111326688,0,0,5165266,0
475.291251021252,24,44,9,0,0,0,0,0,CHO,Protein,476.298527488132,0.0115960210944876,1,5922005,5676993.5
475.306549847906,28,44,6,0,0,0,0,0,CHO,Lipid,476.313826314786,-0.0780363362530621,1,3875034,0
475.327639003725,25,48,8,0,0,0,0,0,CHO,Protein,476.334915470605,0.00639674911274989,1,4893920.5,6064081
475.364001151104,26,52,7,0,0,0,0,0,CHO,Lipid,476.371277617984,0.0554313776130301,1,0,4059104
475.392481136846,0,0,0,0,0,0,0,0,,None,476.399757603726,0,1,0,3705836
476.127961617261,22,24,11,0,1,0,0,0,CHO,Lignin,477.135238084141,-0.0453390134337919,3,3664341,6584607
476.141005110946,0,0,0,0,0,0,0,0,,None,477.148281577826,0,4,7210457,9146661
476.164325599657,23,28,10,0,1,0,0,0,CHO,Lignin,477.171602066537,-0.000228298399906008,2,4458976,4330798.5
476.177357093348,0,0,0,0,0,0,0,0,,None,477.184633560228,0,3,8795620,9560372
476.200685582053,24,32,9,0,1,0,0,0,CHO,Lignin,477.207962048933,0.0532576346542696,2,4908523,3723581.8
476.213749075727,0,0,0,0,0,0,0,0,,None,477.221025542607,0,3,3902959,5219651
476.237078064429,25,36,8,0,1,0,0,0,CHO,Lignin,477.244354531309,0.0386361627423355,1,4419062,4105548.8
476.923709367819,0,0,0,0,0,0,0,0,,None,477.930985834699,0,2,0,7637612.5
477.067444161268,21,18,13,0,0,0,0,0,CHO,Lignin,478.074720628148,0.0419117577274528,3,4767470.5,16097961
477.080519288793,0,0,0,0,0,0,0,0,,None,478.087795755673,0,3,0,6763182.5
477.09581164746,0,0,0,0,0,0,0,0,,None,478.10308811434,0,1,4001526.8,4223669
477.098285279837,0,0,0,0,0,0,0,0,,None,478.105561746717,0,3,0,3630774
477.103809143568,22,22,12,0,0,0,0,0,CHO,Lignin,478.111085610448,0.0848358335358954,3,9168633,15094456
477.10722427533,19,26,12,0,0,1,0,0,CHOS,Lignin,478.11450074221,-0.00784835014114441,5,0,3586745.8
477.116922637183,0,0,0,0,0,0,0,0,,None,478.124199104063,0,3,12119805,22766270
477.132129262773,0,0,0,0,0,0,0,0,,None,478.139405729653,0,2,0,5071556
477.134710261472,0,0,0,0,0,0,0,0,,None,478.141986728352,0,3,0,11940549
