peak_index	scan_num	mz	intensity	fwhm	signal_noise	MSFeatureID
1020	0	368.10757	81857728	9.0868E-04	16.67	-1
1021	0	368.144	66815064	0.0012	7.67	-1
1022	0	369.01843	7032199	0.0014	7.17	-1
1023	0	369.02598	22309724	0.001	10.74	-1
1024	0	369.04711	237445904	0.001	14.53	-1
1025	0	369.08347	455068672	7.6965E-04	47.85	-1
1026	0	369.11992	445696544	8.7779E-04	38.35	-1
1027	0	369.15624	181293632	9.4495E-04	27.26	-1
1028	0	369.55615	5967745	0.0011	9.13	-1
1029	0	370.03389	7913354	0.0011	13.06	-1
1030	0	370.0423	7103848	0.0011	16.03	-1
1031	0	370.05778	7092564	0.0012	8.63	-1
1032	0	370.07876	19182898	0.0012	8.73	-1
1033	0	370.08694	61323436	0.0011	13.36	-1
1034	0	370.12326	74278144	0.001	20.76	-1
1035	0	371.00543	14633730	0.001	41.11	-1
1036	0	371.02649	63971760	0.0011	13	-1
1037	0	371.04166	56136152	0.001	9.03	-1
1038	0	371.06279	268688480	9.2613E-04	23.14	-1
1039	0	371.07819	48302500	0.0011	22.83	-1
1040	0	371.09924	314272512	9.5022E-04	21.83	-1
1041	0	371.13557	180613984	0.001	13.49	-1
1042	0	371.17201	38498248	0.001	18.48	-1
1043	0	371.18709	7603184	8.6366E-04	10.45	-1
1044	0	372.02972	8441954	0.001	7.11	-1
1045	0	372.04186	14948640	8.2772E-04	125.81	-1
1046	0	372.04505	6874285	0.0016	57.85	-1
1047	0	372.04956	13008021	9.3714E-04	11.56	-1
1048	0	372.08153	8986907	0.0012	10.96	-1
1049	0	372.10254	46682496	0.0011	13.12	-1
1050	0	372.13905	31687664	0.0012	17.32	-1
1051	0	372.17522	7550514	0.0012	14.39	-1
1052	0	373.021	46021144	0.0011	9.63	-1
1053	0	373.04205	90765688	0.001	17.65	-1
1054	0	373.0574	107281024	0.0011	9.62	-1
1055	0	373.07855	131365456	0.0012	12.08	-1
1056	0	373.09372	94490472	0.001	30.1	-1
1057	0	373.11479	118475720	0.001	13.06	-1
1058	0	373.13011	74916696	0.0012	13.73	-1
1059	0	373.15127	34974212	0.0011	10.38	-1
1060	0	373.1664	43132524	9.8538E-04	11.93	-1
1061	0	374.02441	7221971	9.3053E-04	10.8	-1
1062	0	374.02886	12844312	0.0011	19.36	-1
1063	0	374.04529	13691800	7.726E-04	10.71	-1
1064	0	374.0471	10317328	9.2322E-04	8.07	-1
1065	0	374.06066	21213526	9.1044E-04	9.87	-1
1066	0	374.08902	14073319	0.0011	12.55	-1
1067	0	374.09713	17990736	0.0011	18.11	-1
1068	0	374.11821	19649294	0.0012	11.35	-1
1069	0	374.13344	15717229	0.0012	8.02	-1
1070	0	374.16984	9876249	0.0015	12.49	-1
1071	0	375.03666	129687104	0.0011	18.33	-1
1072	0	375.05301	7596334	0.003	7.72	-1
1073	0	375.05768	42381412	0.0011	12.68	-1
1074	0	375.07293	198884784	9.6221E-04	19.85	-1
1075	0	375.08432	9020562	0.0018	7.26	-1
1076	0	375.10936	173968944	9.7253E-04	17.16	-1
1077	0	375.14571	155486864	9.4344E-04	17.28	-1
1078	0	375.18215	42364924	0.0011	8.94	-1
1079	0	376.02627	12996237	9.8853E-04	12.38	-1
1080	0	376.03183	11917483	0.0012	18.33	-1
1081	0	376.04006	19498160	0.0013	10.24	-1
1082	0	376.04447	19453050	0.001	12.94	-1
1083	0	376.06268	10291129	0.0011	8.53	-1
1084	0	376.06817	29631246	9.6031E-04	9.96	-1
1085	0	376.07626	30127798	0.0012	9.19	-1
1086	0	376.081	11782217	0.0012	9.27	-1
1087	0	376.10454	16362301	8.813E-04	14.28	-1
1088	0	376.11276	34279184	9.8137E-04	11.09	-1
1089	0	376.14901	28916366	0.0013	22.63	-1
1090	0	376.18547	8612731	0.0012	14.12	-1
1091	0	377.01594	58046904	0.001	8.47	-1
1092	0	377.05219	317642336	7.8348E-04	20.71	-1
1093	0	377.08867	250043712	0.001	18.65	-1
1094	0	377.10009	12985217	0.0018	8.3	-1
1095	0	377.12492	313757120	9.5146E-04	28.34	-1
1096	0	377.16146	177554384	0.0011	14.39	-1
1097	0	377.19766	23577466	0.0012	9.22	-1
1098	0	377.57222	6353175	6.0715E-04	7.68	-1
1099	0	378.01915	6843799	0.0012	7.15	-1
1100	0	378.02395	6765809	0.0014	10.59	-1
1101	0	378.04194	16122932	9.4302E-04	13.79	-1
1102	0	378.04757	19242342	0.0013	17.27	-1
1103	0	378.0556	39979388	0.0012	32.09	-1
1104	0	378.06021	15700618	0.0015	12.6	-1
1105	0	378.09193	44596164	0.001	9.13	-1
1106	0	378.12844	52148192	0.0013	11.79	-1
1107	0	378.16466	40556984	0.0011	12.12	-1
1108	0	378.56191	7008518	8.6012E-04	12.68	-1
1109	0	379.03155	161159024	0.0011	13.65	-1
1110	0	379.05846	10286436	0.0211	7.92	-1
1111	0	379.06789	356809216	9.46E-04	18.79	-1
1112	0	379.08216	10897055	0.0037	13.21	-1
1113	0	379.08375	10200631	0.0027	12.37	-1
1114	0	379.10436	351740800	0.0011	21.53	-1
1115	0	379.1407	456317728	9.4426E-04	27.6	-1
1116	0	379.1771	117607232	0.0013	11.68	-1
1117	0	379.55124	6808115	5.3376E-04	26.1	-1
1118	0	380.02891	7016948	0.0013	11.41	-1
1119	0	380.03472	21881708	0.0013	7.69	-1
1120	0	380.03933	12144996	9.5448E-04	18.77	-1
1121	0	380.04688	7810023	0.0016	7.96	-1
1122	0	380.06322	22179154	0.0012	20.88	-1
1123	0	380.07132	47116444	0.0012	39.92	-1
1124	0	380.07586	8445394	0.0018	7.15	-1
1125	0	380.09945	25650042	0.0011	20.28	-1
1126	0	380.10755	66639224	0.001	19.57	-1
1127	0	380.13586	10490237	0.0021	9.27	-1
1128	0	380.14413	64987580	0.0013	10.42	-1
1129	0	380.18037	25364592	0.0013	10.91	-1
1130	0	380.5592	6245821	5.0396E-04	8.35	-1
1131	0	381.01079	27825664	0.0011	9.31	-1
1132	0	381.02606	11307420	0.0012	13.64	-1
1133	0	381.02959	8474957	0.0074	17.32	-1
1134	0	381.04722	215753440	0.0012	28.55	-1
1135	0	381.0836	329545408	0.001	23.83	-1
1136	0	381.11999	501528736	9.098E-04	29.36	-1
1137	0	381.15635	293026848	0.001	21.96	-1
1138	0	381.1927	44718572	0.0012	8.49	-1
1139	0	381.23254	6988022	0.0014	8.23	-1
1140	0	382.02622	9035039	0.0011	16.22	-1
1141	0	382.04434	9475524	0.0015	10.69	-1
1142	0	382.05057	35490260	0.0011	10.07	-1
1143	0	382.06291	7702876	0.0015	10.75	-1
1144	0	382.07882	20379226	0.0012	11.49	-1
1145	0	382.08695	47957968	0.0013	23.58	-1
1146	0	382.11498	15721017	0.0016	9.41	-1
1147	0	382.12332	72130160	0.0012	12.8	-1
1148	0	382.15968	50309704	0.0012	11.32	-1
1149	0	382.19602	8952754	0.0013	9.09	-1
1150	0	382.54616	5934669	9.6764E-04	8.7	-1
1151	0	383.02638	81758696	0.0011	10.78	-1
1152	0	383.04161	28225632	0.0011	8.59	-1
1153	0	383.06286	262037152	0.0012	17.7	-1
1154	0	383.09918	403708768	9.0663E-04	19.27	-1
1155	0	383.13565	317426016	0.0011	21.44	-1
1156	0	383.17201	98619960	0.0012	13.68	-1
1157	0	384.04199	13436459	8.1775E-04	10.46	-1
1158	0	384.05793	11570183	0.001	8.54	-1
1159	0	384.09446	14895686	0.0013	15.87	-1
1160	0	384.10259	61998900	0.0012	12.6	-1
1161	0	384.13077	7161714	0.0015	18.24	-1
1162	0	384.13902	58796552	0.0012	10.16	-1
1163	0	384.17541	19191216	0.0013	13.84	-1
1164	0	385.00597	6243376	0.0015	11.96	-1
1165	0	385.02103	30128632	0.0012	9.06	-1
1166	0	385.04208	152392096	9.9468E-04	13.37	-1
1167	0	385.05737	57020756	0.0012	7.45	-1
1168	0	385.07851	256699952	0.001	17.66	-1
1169	0	385.09646	8087084	0.0282	9.24	-1
1170	0	385.09815	9344339	0.0063	10.68	-1
1171	0	385.11494	268452992	0.0011	15.87	-1
1172	0	385.13943	6178571	0.0065	19.35	-1
1173	0	385.14122	5977090	0.0022	18.72	-1
1174	0	385.1513	117762208	0.0012	18.11	-1
1175	0	385.18778	21160240	0.0013	26.95	-1
1176	0	386.02893	9174314	0.0013	27.5	-1
1177	0	386.05276	10266696	0.0019	17.68	-1
1178	0	386.06078	10530964	0.0011	8.09	-1
1179	0	386.06536	7516490	9.832E-04	15.73	-1
1180	0	386.08183	39861632	0.0012	10.58	-1
1181	0	386.08907	9790445	0.0014	11.05	-1
1182	0	386.10975	6360071	0.0017	12.49	-1
1183	0	386.11828	41614592	0.0013	12.53	-1
1184	0	387.00042	13277652	0.0012	72.09	-1
1185	0	387.03668	77760960	0.0012	27.68	-1
1186	0	387.05773	149424416	0.0011	11.61	-1
1187	0	387.06455	7500414	0.0153	9.93	-1
1188	0	387.06636	10112800	0.0013	13.39	-1
1189	0	387.07305	93918992	0.0012	20.57	-1
1190	0	387.09423	123342832	0.0012	13.38	-1
1191	0	387.10944	70756920	0.0012	8.16	-1
1192	0	387.13046	93115160	0.0011	11.39	-1
1193	0	387.14576	58840704	0.0012	8.4	-1
1194	0	387.18223	25815238	0.0012	12.03	-1
1195	0	388.02664	6291449	0.0016	10.06	-1
1196	0	388.04017	12805044	0.0013	10.9	-1
1197	0	388.04461	13487315	0.0012	28.86	-1
1198	0	388.07635	17379826	0.0013	18.75	-1
1199	0	388.08096	10761842	6.804E-04	16.68	-1
1200	0	388.0974	19212254	0.0014	8.11	-1
1201	0	388.11299	10978271	0.0015	11.27	-1
1202	0	388.13398	13809458	0.0015	9.24	-1
1203	0	388.14928	13343932	0.0016	12.3	-1
1204	0	388.18535	6450472	0.0011	9.77	-1
1205	0	389.016	39605060	0.0012	10.2	-1
1206	0	389.05222	178775248	9.7873E-04	16.82	-1
1207	0	389.06098	7980408	0.0168	8.83	-1
1208	0	389.07341	47439804	0.0012	8.7	-1
1209	0	389.08871	136777248	0.0012	15.87	-1
1210	0	389.12505	130936984	0.0012	14.6	-1
1211	0	389.16147	89757000	0.0012	15.09	-1
1212	0	389.1979	21438290	0.0012	7.89	-1
1213	0	390.01937	6165667	0.0015	10.4	-1
1214	0	390.02382	7717575	8.2976E-04	169.79	-1
1215	0	390.04183	12152125	0.0011	13.24	-1
1216	0	390.04756	16197233	0.0011	7.22	-1
1217	0	390.06019	13025997	8.0212E-04	36.8	-1
1218	0	390.07662	6325049	0.0011	13.13	-1
1219	0	390.08398	19078794	0.0013	8.45	-1
1220	0	390.09214	26625770	0.0011	15.02	-1
1221	0	390.09681	7559146	0.0015	16.79	-1
1222	0	390.12019	12395101	8.5516E-04	20.08	-1
1223	0	390.12837	27689662	0.0012	16.46	-1
1224	0	390.20127	7046565	0.001	15.11	-1
1225	0	390.99539	7297301	0.0012	19.72	-1
1226	0	391.03156	125762672	0.0011	12.97	-1
1227	0	391.06798	255635104	9.759E-04	17.36	-1
1228	0	391.10431	214570576	0.0011	13.88	-1
1229	0	391.1159	8904328	0.006	12.92	-1
1230	0	391.12603	7429260	0.0281	7.99	-1
1231	0	391.14074	225045936	0.0012	15.4	-1
1232	0	391.17712	99702256	0.0012	13.12	-1
1233	0	392.03479	19461530	0.0013	72.31	-1
1234	0	392.03941	11428267	0.0014	9.55	-1
1235	0	392.06322	24909934	0.0011	16.08	-1
1236	0	392.07137	40673268	0.0012	9.91	-1
1237	0	392.09946	20029864	0.0013	16.95	-1
1238	0	392.10763	40702592	0.0011	13.28	-1
1239	0	392.14411	46820828	0.0012	9.42	-1
1240	0	392.1804	21903424	0.0012	9.43	-1
1241	0	392.55931	5910000	8.7226E-04	8.79	-1
1242	0	393.04721	251993296	9.4086E-04	21.54	-1
1243	0	393.08373	276316640	0.0011	15.11	-1
1244	0	393.11999	368822624	9.9718E-04	20.32	-1
1245	0	393.15642	291899840	0.0011	20.11	-1
1246	0	393.19271	58278068	0.0012	12.87	-1
1247	0	394.04232	12388196	0.0013	7.87	-1
1248	0	394.0446	6703335	0.0012	10.38	-1
1249	0	394.0475	5883266	0.0068	9.11	-1
1250	0	394.05058	37007524	0.0012	22.86	-1
1251	0	394.07901	23884044	0.0015	16.45	-1
1252	0	394.08714	44663708	0.0013	30.87	-1
1253	0	394.11511	15622000	0.0014	9.56	-1
1254	0	394.1233	66044408	0.0011	9.0	-1
1255	0	394.15976	51044332	0.0014	10.06	-1
1256	0	395.02663	94498992	0.0012	12.26	-1
1257	0	395.03469	8953271	0.0054	7.15	-1
1258	0	395.06289	326160448	9.9234E-04	25.35	-1
1259	0	395.08061	8816555	0.0069	12.53	-1
1260	0	395.08289	9272934	0.0322	13.18	-1
1261	0	395.09941	306956768	0.0013	26.79	-1
1262	0	395.11518	12872648	0.0028	7.39	-1
1263	0	395.13562	525111328	8.5637E-04	24.04	-1
1264	0	395.17208	167664256	0.0012	16.77	-1
1265	0	395.20834	20844370	0.001	20.48	-1
1266	0	396.02379	6837152	9.4756E-04	8.56	-1
1267	0	396.04235	11850601	0.0012	90.25	-1
1268	0	396.05804	13976378	0.0015	7.24	-1
1269	0	396.06624	45859212	0.0014	10.17	-1
1270	0	396.07856	6342232	0.0012	130.57	-1
1271	0	396.10266	58662408	0.0014	12.2	-1
1272	0	396.13912	87572088	0.0012	11.27	-1
1273	0	396.21184	5953202	9.6861E-04	17.99	-1
1274	0	396.54394	6132853	0.0012	13.65	-1
1275	0	397.00567	9479230	0.0016	13.88	-1
1276	0	397.02094	19053200	0.0015	7.02	-1
1277	0	397.04225	183927840	0.0012	22.13	-1
1278	0	397.05044	14538552	0.0028	9.5	-1
1279	0	397.07867	331540672	0.0011	24.22	-1
1280	0	397.11496	425202208	0.0011	26.96	-1
1281	0	397.15147	292384000	0.0012	19.77	-1
1282	0	397.18771	63298296	0.0014	7.49	-1
1283	0	397.53316	6815214	5.1353E-04	11.95	-1
1284	0	397.55154	6691869	0.0011	9.82	-1
1285	0	398.03948	9908098	0.0016	7.57	-1
1286	0	398.0455	28635396	0.0012	11.78	-1
1287	0	398.05757	13097143	0.0011	15.12	-1
1288	0	398.07365	18296382	0.0011	7.59	-1
1289	0	398.0895	6226266	0.0019	13.28	-1
1290	0	398.11837	70284680	0.0013	9.86	-1
1291	0	398.15465	51613400	0.0013	11.16	-1
1292	0	399.00034	9152393	0.0014	13.22	-1
1293	0	399.00367	5900831	7.5961E-04	11.19	-1
1294	0	399.02142	39445576	0.0012	15.99	-1
1295	0	399.03671	52622652	0.0013	7.16	-1
1296	0	399.05787	239361136	0.0011	19.23	-1
1297	0	399.07318	58858352	0.0013	22.42	-1
1298	0	399.09422	299060192	0.001	20.26	-1
1299	0	399.13062	277667584	0.0011	17.17	-1
1300	0	399.16702	98141424	0.0011	14.08	-1
1301	0	400.02477	8381686	8.0789E-04	8.47	-1
1302	0	400.04002	9784756	0.0014	9.26	-1
1303	0	400.04481	10032556	0.0015	10.8	-1
1304	0	400.05519	9033573	0.0015	7.15	-1
1305	0	400.06108	38530820	0.0012	7.43	-1
1306	0	400.09754	45353008	0.0013	11.31	-1
1307	0	400.11298	8308304	0.0015	16.22	-1
1308	0	400.17028	17210236	0.0012	8.98	-1
1309	0	401.01612	35104704	0.0014	10.94	-1
1310	0	401.03717	59869908	0.0014	10.39	-1
1311	0	401.05238	112183136	0.0012	14.79	-1
1312	0	401.07351	166267456	0.0011	16.54	-1
1313	0	401.08877	96464104	0.0012	19.38	-1
1314	0	401.10988	144630560	0.0011	11.58	-1
1315	0	401.12512	85033120	0.0012	17.65	-1
1316	0	401.14623	85059480	0.0012	9.02	-1
1317	0	401.16146	58229124	0.0014	7.86	-1
1318	0	401.18249	17772470	0.0014	7.21	-1
1319	0	401.1979	16719633	0.0016	10.26	-1
1320	0	402.01919	6186886	0.0012	11.99	-1
1321	0	402.02407	7715053	0.0017	7.52	-1
1322	0	402.05577	19564938	0.0012	32.84	-1
1323	0	402.07694	22680934	0.0015	10.0	-1
1324	0	402.11326	20955854	0.0013	8.02	-1
1325	0	402.12858	18950418	0.0011	21.17	-1
1326	0	402.1496	14029798	0.0014	9.24	-1
1327	0	402.16486	13886817	0.0012	8.54	-1
1328	0	403.03166	106270720	0.0012	13.32	-1
1329	0	403.05283	42683240	0.0014	9.84	-1
1330	0	403.06813	175094208	0.0012	17.64	-1
1331	0	403.07617	9634091	0.0171	10.05	-1
1332	0	403.08924	46009240	0.0014	8.5	-1
1333	0	403.10447	130438632	0.0013	15.82	-1
1334	0	403.1158	7769558	0.0016	29.8	-1
1335	0	403.12559	31795458	0.0014	11.97	-1
1336	0	403.14085	123456896	0.0014	11.5	-1
1337	0	403.17724	77380152	0.0014	8.57	-1
1338	0	403.21356	14112287	0.0017	8.5	-1
1339	0	404.03495	15182241	0.0014	21.8	-1
1340	0	404.03952	15074581	0.001	16.09	-1
1341	0	404.05789	7866683	0.0015	13.31	-1
1342	0	404.0632	23388106	0.001	10.34	-1
1343	0	404.07146	29353760	0.0014	76.38	-1
1344	0	404.09229	8639790	9.8203E-04	7.9	-1
1345	0	404.09951	13332957	0.0016	8.11	-1
1346	0	404.10777	25388196	0.0012	51.03	-1
1347	0	404.1289	6170446	0.0015	26.42	-1
1348	0	404.13598	8859329	7.9216E-04	7.47	-1
1349	0	404.14421	24854560	0.0014	15.95	-1
1350	0	404.18059	17563292	0.0016	21.55	-1
1351	0	405.01096	28792188	0.0012	7.52	-1
1352	0	405.04732	207170496	0.0012	21.82	-1
1353	0	405.08364	192370032	0.0013	11.9	-1
1354	0	405.12002	204170320	0.0012	17.4	-1
1355	0	405.15646	194107216	0.0012	13.58	-1
1356	0	405.19286	63774900	0.0013	8.97	-1
1357	0	405.22902	7415515	0.0012	16.54	-1
1358	0	405.56706	6117721	6.0604E-04	66.44	-1
1359	0	406.04251	14577454	0.0014	12.25	-1
1360	0	406.05066	32987918	0.0014	29.06	-1
1361	0	406.05531	12502163	0.0011	20.02	-1
1362	0	406.07887	24821880	0.0012	11.3	-1
1363	0	406.08707	40244952	0.0012	14.29	-1
1364	0	406.09022	6761928	5.2185E-04	15.09	-1
1365	0	406.09148	5915470	0.0019	13.2	-1
1366	0	406.1234	42118856	0.0012	25.1	-1
1367	0	406.1598	37557396	0.0015	10.33	-1
1368	0	406.19625	17073376	0.0012	7.72	-1
1369	0	407.02667	94051664	0.0014	9.61	-1
1370	0	407.06304	279655552	0.0012	14.33	-1
1371	0	407.08073	6253303	0.0029	8.59	-1
1372	0	407.08305	8843281	0.0278	12.15	-1
1373	0	407.09946	257214640	0.0012	18.47	-1
1374	0	407.10934	7262869	0.0282	14.14	-1
1375	0	407.11101	12150612	0.0036	23.65	-1
1376	0	407.13582	326838432	0.0012	19.18	-1
1377	0	407.17207	194481376	0.0011	13.58	-1
1378	0	407.20848	30689950	0.0013	16.66	-1
1379	0	408.02992	16973312	0.0012	19.56	-1
1380	0	408.05811	18172668	0.0013	69.64	-1
1381	0	408.06637	45764004	0.0013	14.28	-1
1382	0	408.09455	21057318	0.0017	8.25	-1
1383	0	408.10272	42745504	0.0015	8.42	-1
1384	0	408.13918	61945284	0.0013	12.35	-1
1385	0	409.04221	208019392	0.001	13.18	-1
1386	0	409.07862	292449568	0.0011	21.47	-1
1387	0	409.11503	378326528	0.0011	25.76	-1
1388	0	409.15145	357183040	0.0012	17.86	-1
1389	0	409.18778	83349240	0.0015	10.79	-1
1390	0	410.04558	34245280	0.0011	7.6	-1
1391	0	410.07374	20102548	0.0011	97.36	-1
1392	0	410.082	48545304	0.0014	11.26	-1
1393	0	410.11006	18813718	0.0017	42.62	-1
1394	0	410.11834	71700432	0.0012	11.96	-1
1395	0	410.1547	67686344	0.0013	11.32	-1
1396	0	410.19114	17059186	0.0017	21.85	-1
1397	0	411.00044	7477676	0.0015	17.25	-1
1398	0	411.02162	49041272	0.0013	11.36	-1
1399	0	411.05801	252408320	0.0013	18.71	-1
1400	0	411.07334	26877294	0.0018	9.6	-1
1401	0	411.09427	297840992	0.0012	35.05	-1
1402	0	411.13068	399189920	0.001	21.99	-1
1403	0	411.16704	199685120	0.0011	16.32	-1
1404	0	411.18251	6880705	0.0023	10.39	-1
1405	0	411.20343	30363616	0.0012	7.12	-1
1406	0	412.05529	8709218	0.0014	7.23	-1
1407	0	412.06128	38457920	0.0013	9.95	-1
1408	0	412.08953	15616559	0.0016	13.2	-1
1409	0	412.09771	50152060	0.0015	10.7	-1
1410	0	412.10534	6341835	9.7398E-04	12.61	-1
1411	0	412.13403	67797536	0.0014	13.05	-1
1412	0	412.17044	33547268	0.0016	10.21	-1
1413	0	412.2068	6296296	0.0011	8.26	-1
1414	0	413.01601	30501650	0.0011	99.67	-1
1415	0	413.01977	7805595	0.0028	25.51	-1
1416	0	413.03719	93845096	0.0014	8.41	-1
1417	0	413.05243	67330520	0.0013	17.93	-1
1418	0	413.06156	12417623	0.0068	9.97	-1
1419	0	413.0736	215749664	0.0014	20.84	-1
1420	0	413.08886	42629552	0.0015	9.45	-1
1421	0	413.10991	240715344	0.0013	20.93	-1
1422	0	413.14629	202125232	0.0012	15.87	-1
1423	0	413.16165	24241514	0.0014	9.71	-1
1424	0	413.21912	6176538	0.0016	10.91	-1
1425	0	414.04057	14091650	0.0013	7.6	-1
1426	0	414.05257	7380356	0.0015	7.92	-1
1427	0	414.0559	11612637	0.0016	13.32	-1
1428	0	414.06058	7301362	0.0011	9.67	-1
1429	0	414.11328	47276312	0.0012	12.26	-1
1430	0	414.18609	13482476	0.0011	9.55	-1
1431	0	415.03174	66914192	0.0014	16.81	-1
1432	0	415.05289	110689144	0.0014	9.09	-1
1433	0	415.06813	101027472	0.0014	11.98	-1
1434	0	415.08928	137301168	0.0012	13.17	-1
1435	0	415.10451	72428744	0.0013	14.68	-1
1436	0	415.12564	120680152	0.0013	13.67	-1
1437	0	415.14087	72228280	0.0013	9.23	-1
1438	0	415.16205	52670580	0.0013	15.71	-1
1439	0	415.17727	40611248	0.0013	11.14	-1
1440	0	415.19834	10264522	0.0015	7.68	-1
1441	0	415.21345	11930562	0.0011	8.88	-1
1442	0	416.03506	11816319	0.0013	8.39	-1
1443	0	416.05797	8644086	0.0015	11.77	-1
1444	0	416.06324	14123372	0.0019	7.19	-1
1445	0	416.07159	18954444	0.0015	11.6	-1
1446	0	416.09983	9526706	0.0013	12.3	-1
1447	0	416.10792	17408400	0.0013	9.27	-1
1448	0	416.14432	13670322	0.0016	11.94	-1
1449	0	416.18044	9949457	0.0014	7.64	-1
1450	0	416.18093	8288290	0.0017	8.6	-1
1451	0	417.03223	16023252	0.0015	13.47	-1
1452	0	417.04734	148454272	0.0013	10.81	-1
1453	0	417.06852	61692316	0.0014	9.95	-1
1454	0	417.08369	150948080	0.0013	12.74	-1
1455	0	417.12007	121247384	0.0013	12.17	-1
1456	0	417.14124	27463762	0.0015	7.53	-1
1457	0	417.15644	124261216	0.0012	16.95	-1
1458	0	417.22933	9440036	0.0013	11.8	-1
1459	0	418.04272	13719401	0.0016	12.91	-1
1460	0	418.05072	26241966	0.0013	10.24	-1
1461	0	418.05554	12950171	0.0016	14.49	-1
1462	0	418.07172	11324944	0.0012	8.76	-1
1463	0	418.08717	31052514	0.0013	17.41	-1
1464	0	418.11541	11289732	0.0016	22.61	-1
1465	0	418.12354	23789020	0.0015	20.27	-1
1466	0	418.1517	6896963	0.0011	8.23	-1
1467	0	418.16177	5993515	0.006	9.68	-1
1468	0	418.19551	7783820	0.0024	32.22	-1
1469	0	418.19624	13450831	0.001	11.48	-1
1470	0	419.0267	99262008	0.0012	10.61	-1
1471	0	419.0631	241437008	0.0013	24.75	-1
1472	0	419.07507	9030212	0.0037	9.14	-1
1473	0	419.08081	8226650	0.0027	28.96	-1
1474	0	419.09945	184690688	0.0013	16.11	-1
1475	0	419.13581	228834496	0.0012	20.27	-1
1476	0	419.17223	160565776	0.0014	16.2	-1
1477	0	419.20855	35634208	0.0017	7.96	-1
1478	0	420.02993	15982312	0.0015	7.03	-1
1479	0	420.03472	7033316	0.0014	7.92	-1
1480	0	420.05828	20077146	0.0016	19.83	-1
1481	0	420.06635	44950332	0.0014	22.61	-1
1482	0	420.09461	23829636	0.0016	15.81	-1
1483	0	420.10272	35925980	0.0015	42.17	-1
1484	0	420.13081	13440282	0.0014	7.52	-1
1485	0	420.13915	45883364	0.0014	13.02	-1
1486	0	420.17196	5964287	0.0078	9.59	-1
1487	0	420.17557	38680156	0.0014	8.91	-1
1488	0	420.55471	6120079	8.9773E-04	7.42	-1
1489	0	421.00632	14263620	0.0015	10.46	-1
1490	0	421.0424	219816256	0.0013	16.54	-1
1491	0	421.07874	291732992	0.0012	13.23	-1
1492	0	421.11508	292066528	0.0012	23.56	-1
1493	0	421.12411	10766576	0.0259	10.12	-1
1494	0	421.12689	13226778	0.0034	12.43	-1
1495	0	421.15143	333213952	0.0012	37.08	-1
1496	0	421.1878	135926176	0.0014	16.1	-1
1497	0	421.22402	17679290	0.0015	27.25	-1
1498	0	421.22757	34639680	0.0014	53.4	-1
1499	0	422.04571	35398784	0.0015	29.33	-1
1500	0	422.05082	7434355	0.0019	21.06	-1
1501	0	422.05367	6003367	0.0028	17.01	-1
1502	0	422.0821	50063276	0.0014	23.26	-1
1503	0	422.11041	20029534	0.0014	11.98	-1
1504	0	422.11839	48507148	0.0016	10.21	-1
1505	0	422.14649	9911037	0.0017	14.81	-1
1506	0	422.15487	61556144	0.0015	26.42	-1
1507	0	422.23132	6974975	0.0018	10.83	-1
1508	0	423.0216	59562284	0.0015	9.77	-1
1509	0	423.05792	291101504	0.0012	27.83	-1
1510	0	423.09437	276179040	0.0013	25.46	-1
1511	0	423.10398	10863553	0.0283	8.64	-1
1512	0	423.10623	12641139	0.0033	10.05	-1
1513	0	423.13076	423923232	0.0012	25.46	-1
1514	0	423.16709	271387872	0.0013	20.19	-1
1515	0	423.20349	56910348	0.0015	19.14	-1
1516	0	424.06142	48247408	0.0015	8.01	-1
1517	0	424.06472	6235374	0.0108	11.49	-1
1518	0	424.06671	6679864	0.0016	12.31	-1
1519	0	424.07382	6518903	0.0018	11.52	-1
1520	0	424.09779	52272460	0.0014	15.54	-1
1521	0	424.12583	13675810	0.0015	7.39	-1
1522	0	424.13415	74409152	0.0015	8.77	-1
1523	0	424.17053	51909576	0.0015	13.01	-1
1524	0	424.20682	13437622	0.0015	9.04	-1
1525	0	424.55701	6019513	0.0011	8.2	-1
1526	0	425.01614	15998176	0.0016	7.49	-1
1527	0	425.03733	116010784	0.0014	9.72	-1
1528	0	425.05255	35623064	0.0017	11.94	-1
1529	0	425.0614	12396081	0.007	13.84	-1
1530	0	425.06488	9707110	0.0211	10.84	-1
1531	0	425.07363	265323232	0.0014	16.44	-1
1532	0	425.11011	305258752	0.0013	10.77	-1
1533	0	425.14647	338845536	0.0013	22.11	-1
1534	0	425.18278	114254336	0.0015	19.23	-1
1535	0	425.21922	15707974	0.0015	14.51	-1
1536	0	426.0687	14845886	0.0012	8.82	-1
1537	0	426.07694	49529608	0.0013	13.7	-1
1538	0	426.10513	15859334	0.0016	8.72	-1
1539	0	426.11335	57449780	0.0014	10.54	-1
1540	0	426.12082	6532882	0.0014	7.19	-1
1541	0	426.14977	69408144	0.0014	10.94	-1
1542	0	427.01658	16052871	0.0017	22.02	-1
1543	0	427.05298	146675440	0.0016	9.33	-1
1544	0	427.06818	58863372	0.0016	10.88	-1
1545	0	427.08933	233030288	0.0013	14.48	-1
1546	0	427.12584	238261136	0.0014	16.56	-1
1547	0	427.16212	146042400	0.0015	20.39	-1
1548	0	427.19841	29873356	0.0015	29.23	-1
1549	0	428.03517	10174043	0.0011	17.19	-1
1550	0	428.04759	5928188	0.0017	16.19	-1
1551	0	428.07156	11350306	0.0017	11.72	-1
