ind,mz,intensity,sn,rel_int,mf_ind,mf,m0,search_m,p,major_ind,minor_ind,err_ppm
2108,410.088138225634,2573288,8.23,0.00038681315972808,4050,C23H19O5Cl,411.0954562,410.08817973312,0.2487617,1,-1,-0.101216000988043
2109,410.101076228196,2692849,8.69,0.000404785406981496,4052,C21H24O4Cl2,411.1085194,410.10124293312,0.2271303,1,-1,-0.406496996643476
2097,409.1062060317,17578818,65.63,0.00264242406402426,4054,C20H23O7Cl,410.1132308,409.10595433312,1,0,-1,0.615240569600549
2110,410.109337229832,27454966,103.41,0.0041269932276088,4054,C20H23O7Cl,411.1165856,410.10930913312,0.2163146,1,-1,0.0685103014902346
2123,411.103250427182,6950053,24.97,0.00104472253444139,4054,C20H23O7Cl,412.1102807,411.10300423312,0.3199578,2,-1,0.598862230617932
2113,410.145749237044,21700112,81.4,0.00326193138473938,4062,C21H27O6Cl,411.1529711,410.14569463312,0.2271303,1,-1,0.133132993433347
2102,409.179134046069,2615156.5,8.39,0.000393106775824714,4064,C22H31O5Cl,410.1860018,409.17872533312,1,0,-1,0.998861680321708
2116,410.182158244256,5125673,17.99,0.000770484208865431,4064,C22H31O5Cl,411.1893566,410.18208013312,0.237946,1,-1,0.190430397274157
2118,411.049092416402,3816575.8,12.98,0.000573702494450572,4102,C18H17O9Cl,412.0561098,411.04883333312,1,0,-1,0.63029805948467
2137,412.080534622238,2555208.3,8.16,0.000384095443761606,4107,C20H22O5Cl2,413.087784,412.08050753312,0.2163146,1,-1,0.0657374403742916
2121,411.085363423621,21713048,81.44,0.00326387590670281,4109,C19H21O8Cl,412.0924953,411.08521883312,1,0,-1,0.351728777349398
2138,412.088658623863,10851150,39.89,0.00163113014096493,4109,C19H21O8Cl,413.0958501,412.08857363312,0.2054988,1,-1,0.206243873035845
2140,412.103861626906,5661528.5,20.04,0.000851033280369542,4111,C23H21O5Cl,413.1111063,412.10382983312,0.2487617,1,-1,0.0771499401532044
2142,412.116984629532,4705121.5,16.38,0.00070726747815228,4112,C21H26O4Cl2,413.1241695,412.11689303312,0.2271303,1,-1,0.222258329431234
2125,411.12177543087,50868400,192.97,0.00764646885009057,4114,C20H25O7Cl,412.1288808,411.12160433312,1,0,-1,0.41617309437523
2143,412.125054631147,27898726,105.1,0.00419369862854369,4114,C20H25O7Cl,413.1322357,412.12495923312,0.2163146,1,-1,0.231478402822595
2156,413.118727830545,16967190,63.28,0.00255048497315756,4114,C20H25O7Cl,414.1259307,413.11865423312,0.3199578,2,-1,0.17815081513855
2145,412.140302634199,3885937.5,13.25,0.000584128851057805,4116,C24H25O4Cl,413.1474918,412.14021533312,0.2595775,1,-1,0.211823733905128
2158,413.133996833617,7600672,27.45,0.00114252269951002,4116,C24H25O4Cl,414.1411869,413.13391043312,0.3199578,2,-1,0.209134362733901
2146,412.153330636807,3033978.5,9.99,0.000456063530445119,4117,C22H30O3Cl2,413.160555,412.15327853312,0.237946,1,-1,0.126418228040522
2128,411.158003438084,180383952,688.4,0.0271150708499625,4119,C21H29O6Cl,412.1652663,411.15798983312,1,0,-1,0.0330893821265024
2147,412.16143663843,43111296,163.29,0.00648043150464796,4119,C21H29O6Cl,413.1686212,412.16134473312,0.2271303,1,-1,0.222983816906856
2161,413.155118837867,52336176,198.58,0.00786710294636469,4119,C21H29O6Cl,414.1623162,413.15503973312,0.3199578,2,-1,0.191465042022506
2185,414.158462040292,11081955,40.77,0.00166582443531948,4119,C21H29O6Cl,415.1656711,414.15839463312,0.0726721,3,-1,0.162756985011199
2165,413.170304840923,3440185,11.54,0.000517123940227112,4121,C25H29O3Cl,414.1775724,413.17029593312,0.3199578,2,-1,0.0215596405790868
2131,411.194676445387,2348260.3,7.37,0.000352987301268653,4122,C22H33O5Cl,412.2016518,411.19437533312,1,0,-1,0.732286931679515
2150,412.915774789735,4909449,17.16,0.00073798171064174,4129,C14H10O6Cl4,413.9231488,412.91587233312,0.7813531,0,-1,-0.23623065015771
2233,416.956991610461,5389422.5,18.99,0.000810130675748151,4136,C20H8O6Cl2,417.9638932,416.95661673312,0.102373,4,-1,0.899079966801997
2151,413.064611819659,10069488,36.9,0.0015136317699861,4157,C18H19O9Cl,414.0717599,413.06448343312,1,0,-1,0.310814761917049
2171,414.067844021966,3199652.8,10.62,0.000480967466370184,4157,C18H19O9Cl,415.0751147,414.06783823312,0.1946831,1,-1,0.0139804294044618
2189,415.061605223402,3388243,11.34,0.000509316089282097,4157,C18H19O9Cl,416.0688098,415.06153333312,0.3199578,2,-1,0.173203912642344
2173,414.08314702506,6933679.5,24.9,0.00104226129214329,4161,C22H19O6Cl,415.0903708,414.08309433312,0.237946,1,-1,0.127249677465357
2176,414.096271027714,4860088.5,16.97,0.000730561907273148,4162,C20H24O5Cl2,415.1034341,414.09615763312,0.2163146,1,-1,0.273836382802494
2154,413.101022826983,60143112,228.44,0.00904063097041598,4164,C19H23O8Cl,414.1081454,413.10086893312,1,0,-1,0.372533380313896
2177,414.104297029337,18348222,68.56,0.00275807982907948,4164,C19H23O8Cl,415.1115002,414.10422373312,0.2054988,1,-1,0.176999442884254
2194,415.098072230813,19757932,73.95,0.00296998552304,4164,C19H23O8Cl,416.1051953,415.09791883312,0.3199578,2,-1,0.369545801351578
2217,416.10118443523,3039264.5,10,0.000456858114791031,4164,C19H23O8Cl,417.1085501,416.10127363312,0.06575095,3,-1,-0.214365818167947
2179,414.119508032413,9697481,35.47,0.001457712182629,4167,C23H23O5Cl,415.1267564,414.11947993312,0.2487617,1,-1,0.0678531060522179
2181,414.132454035031,5195985.5,18.25,0.00078105348843825,4168,C21H28O4Cl2,415.1398196,414.13254313312,0.2271303,1,-1,-0.2151438961103
2159,413.137354834293,87160352,331.79,0.0131018258197806,4170,C20H27O7Cl,414.1445309,413.13725443312,1,0,-1,0.243021348499518
2182,414.140645036688,24053976,90.39,0.00361576102658676,4170,C20H27O7Cl,415.1478857,414.14060923312,0.2163146,1,-1,0.0864526854252541
2199,415.134402238198,29834118,112.5,0.00448462412729566,4170,C20H27O7Cl,416.1415808,415.13430433312,0.3199578,2,-1,0.23583952735105
2223,416.137679442687,5669433.5,20.06,0.000852221549240982,4170,C20H27O7Cl,417.1449356,416.13765913312,0.06921153,3,-1,0.0488049242579777
2184,414.155974039788,5434593.5,19.17,0.000816920719162676,4172,C24H27O4Cl,415.1631419,414.15586543312,0.2595775,1,-1,0.262236219256855
2185,414.158462040292,11081955,40.77,0.00166582443531948,4172,C24H27O4Cl,415.1660638,414.15878733312,0.003105357,1,2,-0.785430222276398
2164,413.165213839899,3883573.5,13.24,0.000583773497786194,4173,C22H32O3Cl2,414.1728502,413.16557373312,1,0,-1,-0.871062945206936
2166,413.173862841639,14026299,52.03,0.00210841422937534,4175,C21H31O6Cl,414.1809164,413.17363993312,1,0,-1,0.539503243927545
2187,414.177061044054,4537584.5,15.73,0.000682083543691246,4175,C21H31O6Cl,415.1842712,414.17699473312,0.2271303,1,-1,0.160102890180313
2204,415.170738245586,5672862.5,20.07,0.000852736991867189,4175,C21H31O6Cl,416.1779663,415.17068983312,0.3199578,2,-1,0.116608582862173
2211,416.062448427317,3654149.8,12.35,0.000549286838572959,4210,C21H17O7Cl,417.0696354,416.06235893312,0.2271303,1,-1,0.215098037297622
2192,415.080273227195,30784352,116.13,0.00462746201253083,4215,C18H21O9Cl,416.0874099,415.08013343312,1,0,-1,0.336788162519511
2214,416.083627431643,6419988.5,22.93,0.000965043958197814,4215,C18H21O9Cl,417.0907648,416.08348833312,0.1946831,1,-1,0.334304357468804
2235,417.077235635143,9251010,33.76,0.00139059926785345,4215,C18H21O9Cl,418.0844598,417.07718333312,0.3199578,2,-1,0.125401305211657
2216,416.098841434751,14962207,55.61,0.00224909864973357,4217,C22H21O6Cl,417.1060209,416.09874443312,0.237946,1,-1,0.233121663274292
2257,418.108864847523,2802056.5,8.4,0.000421201330166544,4218,C20H26O5Cl2,419.116134,418.10885753312,0.1384231,3,-1,0.0174940161164042
2197,415.116616234582,101497720,386.63,0.0152569995190573,4220,C19H25O8Cl,416.1237954,415.11651893312,1,0,-1,0.234395544438067
2220,416.119981439071,21012014,78.75,0.00315849742725674,4220,C19H25O8Cl,417.1271503,416.11987383312,0.2054988,1,-1,0.25859363466717
2239,417.11369364263,31416538,118.55,0.00472249135405648,4220,C19H25O8Cl,418.1208453,417.11356883312,0.3199578,2,-1,0.299221888329112
2259,418.11689184918,5803918,19.01,0.000872437076760424,4220,C19H25O8Cl,419.1242002,418.11692373312,0.06575095,3,-1,-0.0762560381709725
2222,416.13519644218,15744568,58.6,0.00236670209344373,4223,C23H25O5Cl,417.1424064,416.13512993312,0.2487617,1,-1,0.159825630551525
2223,416.137679442687,5669433.5,20.06,0.000852221549240982,4223,C23H25O5Cl,417.1453283,416.13805183312,0.002875331,1,2,-0.894872342111105
2202,415.152984241976,84769680,322.64,0.0127424632493286,4226,C20H29O7Cl,416.1601809,415.15290443312,1,0,-1,0.1922396666517
2226,416.156371446507,16473670,61.39,0.00247629971655628,4226,C20H29O7Cl,417.1635358,416.15625933312,0.2163146,1,-1,0.269402139954016
2243,417.15001765009,26796276,100.87,0.00402797984077403,4226,C20H29O7Cl,418.1572309,417.14995443312,0.3199578,2,-1,0.151544952645662
2265,418.153299856696,5190567,16.84,0.000780238986872165,4226,C20H29O7Cl,419.1605857,418.15330923312,0.06921153,3,-1,-0.0224234126464212
2228,416.171585449616,5415505,19.09,0.000814051361749332,4229,C24H29O4Cl,417.1787919,416.17151543312,0.2595775,1,-1,0.168239520176602
2206,415.189430249387,9034667,32.93,0.00135807888171126,4231,C21H33O6Cl,416.1965665,415.18929003312,1,0,-1,0.337716482704024
2230,416.192797453952,3399775.5,11.38,0.000511049639030343,4231,C21H33O6Cl,417.1999213,416.19264483312,0.2271303,1,-1,0.36670718131418
2246,417.186363657556,3240717,10.77,0.000487140181182403,4231,C21H33O6Cl,418.1936164,417.18633993312,0.3199578,2,-1,0.0568677211809447
2253,418.078045841162,10969971,37.27,0.00164899115242266,4268,C21H19O7Cl,419.0852855,418.07800903312,0.2271303,1,-1,0.0880410868321284
2237,417.095856638967,52568272,199.46,0.00790199130208712,4273,C18H23O9Cl,418.10306,417.09578353312,1,0,-1,0.175273521290807
2256,418.099178845524,10165122,34.43,0.00152800734307292,4273,C18H23O9Cl,419.1064148,418.09913833312,0.1946831,1,-1,0.0968966452124783
2275,419.093017051167,17405486,60.02,0.00261636903302812,4273,C18H23O9Cl,420.1001099,419.09283343312,0.3199578,2,-1,0.438132156374351
2257,418.108864847523,2802056.5,8.4,0.000421201330166544,4275,C29H19OCl,419.1157977,418.10852123312,0.3136561,1,-1,0.821830662751441
2277,419.111490054999,40199740,140.61,0.00604277035825267,4275,C29H19OCl,420.1191526,419.11187613312,0.04749387,2,2,-0.921181534020094
2290,420.114885263687,7565549,25.23,0.00113724305781849,4275,C29H19OCl,421.1225074,420.11523093312,0.004623127,3,2,-0.822796716835118
2258,418.114463848679,27943820,97.28,0.00420047709742272,4276,C22H23O6Cl,419.121671,418.11439453312,0.237946,1,-1,0.165781325969886
2241,417.132242646439,84639976,322.14,0.0127229663200811,4279,C19H27O8Cl,418.1394455,417.13216903312,1,0,-1,0.176474807461919
2262,418.135650853052,16311195,56.16,0.00245187669506517,4279,C19H27O8Cl,419.1428003,418.13552383312,0.2054988,1,-1,0.303776945604892
2278,419.129389058712,25257544,87.78,0.00379667973488044,4279,C19H27O8Cl,420.1364954,419.12921893312,0.3199578,2,-1,0.405902487223804
2292,420.132658267393,5094137,16.5,0.000765743760145667,4279,C19H27O8Cl,421.1398503,420.13257383312,0.06575095,3,-1,0.200970547239071
2264,418.150858856192,18940838,65.45,0.002847161061909,4281,C23H27O5Cl,419.1580565,418.15078003312,0.2487617,1,-1,0.188503945693017
2265,418.153299856696,5190567,16.84,0.000780238986872165,4281,C23H27O5Cl,419.1609784,418.15370193312,0.003105357,1,2,-0.96155175072492
2245,417.168601653908,43090176,163.2,0.00647725677491174,4283,C20H31O7Cl,418.175831,417.16855453312,1,0,-1,0.112953833720364
2268,418.171910860538,8367028,28.07,0.00125772029334195,4283,C20H31O7Cl,419.1791858,418.17190933312,0.2163146,1,-1,0.00365260871992288
2281,419.165802066268,15451744,53.12,0.00232268518718053,4283,C20H31O7Cl,420.1728809,419.16560443312,0.3199578,2,-1,0.471491806207152
2269,418.187102863675,4031422.5,12.74,0.000605997958807516,4285,C24H31O4Cl,419.194442,418.18716553312,0.2595775,1,-1,-0.149859799381103
2274,419.075154047462,9526818,32.17,0.00143205835209053,4319,C17H21O10Cl,420.0823245,419.07504803312,1,0,-1,0.252972211051578
2287,420.093722259275,23927006,83.08,0.00359667506850874,4321,C21H21O7Cl,421.1009355,420.09365903312,0.2271303,1,-1,0.150504901818062
2277,419.111490054999,40199740,140.61,0.00604277035825267,4326,C18H25O9Cl,420.1187101,419.11143363312,1,0,-1,0.134622619450431
2290,420.114885263687,7565549,25.23,0.00113724305781849,4326,C18H25O9Cl,421.1220649,420.11478843312,0.1946831,1,-1,0.23048597664607
2291,420.130123266865,40552696,141.85,0.00609582622514552,4328,C22H25O6Cl,421.137321,420.13004453312,0.237946,1,-1,0.187403271160149
2292,420.132658267393,5094137,16.5,0.000765743760145667,4328,C22H25O6Cl,421.1402429,420.13296643312,0.002875331,1,2,-0.733495705747505
2280,419.147912062556,36808276,128.62,0.00553297009262207,4330,C19H29O8Cl,420.1550956,419.14781913312,1,0,-1,0.221710412231908
2295,420.151290271279,6947078,23.05,0.00104427533647902,4330,C19H29O8Cl,421.1584504,420.15117393312,0.2054988,1,-1,0.276895950606911
2296,420.166469274444,16435472,56.59,0.00247055784503809,4331,C23H29O5Cl,421.1737065,420.16643003312,0.2487617,1,-1,0.0933947157870631
2283,419.18436507012,13717101,46.98,0.00206193600565471,4333,C20H33O7Cl,420.1914811,419.18420463312,1,0,-1,0.382736273189122
2310,422.072942673962,8431149,28.29,0.00126735887503779,4371,C20H19O8Cl,423.0802001,422.07292363312,0.2163146,1,-1,0.0451126825926062
2313,422.093962678388,2424891.3,7.05,0.000364506369186089,4376,C17H23O10Cl,423.1013295,422.09405303312,0.1838674,1,-1,-0.214063030237902
2314,422.109418681643,40406596,141.33,0.00607386467143048,4379,C21H23O7Cl,423.1165856,422.10930913312,0.2271303,1,-1,0.259526431598454
2317,422.145798689305,35311200,123.32,0.00530793166011351,4384,C22H27O6Cl,423.1529711,422.14569463312,0.237946,1,-1,0.246493535704742
2320,422.182195696972,9092728,30.63,0.00136680653243165,4388,C23H31O5Cl,423.1893566,422.18208013312,0.2487617,1,-1,0.273729884369326
2305,421.199928490542,4533206,14.51,0.000681425373513688,4391,C20H35O7Cl,422.2071311,421.19985463312,1,0,-1,0.175350066131875
2376,427.003479724833,2484560.8,7.25,0.000373475807443444,4413,C18H20O3Cl4,428.010755,427.00347853312,0.4799366,4,-1,0.00279087318043893
2324,423.085448887687,14913762,51.2,0.00224181646308247,4425,C20H21O8Cl,424.0924953,423.08521883312,1,0,-1,0.543754678422444
2334,424.088684100513,16511888,56.85,0.00248204459444732,4425,C20H21O8Cl,425.0958501,424.08857363312,0.2163146,1,-1,0.260481890563802
2346,425.082373312353,4220470,13.39,0.000634415322434788,4425,C20H21O8Cl,426.0895452,425.08226873312,0.3199578,2,-1,0.246021159777402
2336,424.103883103746,3295642.5,10.13,0.000495396507798252,4427,C24H21O5Cl,425.1111063,424.10382983312,0.2595775,1,-1,0.125607509448077
2337,424.125029108243,41022376,143.5,0.00616642788530213,4431,C21H25O7Cl,425.1322357,424.12495923312,0.2271303,1,-1,0.164751264678529
2351,425.134134323416,12615257,43.07,0.00189630831098259,4432,C25H25O4Cl,426.1411869,425.13391043312,0.3199578,2,-1,0.526634761975781
2339,424.161454115992,19346370,66.87,0.00290812008176642,4434,C22H29O6Cl,425.1686212,424.16134473312,0.237946,1,-1,0.257880340042387
2355,425.16493633,3131502.5,9.54,0.000470723205766856,4434,C22H29O6Cl,426.171976,425.16469953312,0.02702237,2,2,0.556953295217462
2356,425.170513331193,4992626,16.12,0.000750484764395033,4435,C26H29O3Cl,426.1775724,425.17029593312,0.3199578,2,-1,0.51131999308752
2344,425.064669308569,9754154,32.96,0.00146623119107317,4471,C19H19O9Cl,426.0717599,425.06448343312,1,0,-1,0.437287650944913
2362,426.068056523506,3057877.3,9.28,0.000459655965625989,4471,C19H19O9Cl,427.0751147,426.06783823312,0.2054988,1,-1,0.512337159483259
2364,426.083172526752,3990751.5,12.58,0.000599884349285651,4474,C23H19O6Cl,427.0903708,426.08309433312,0.2487617,1,-1,0.183517330314231
2366,426.096132529535,4193512.3,13.3,0.000630363077557416,4475,C21H24O5Cl2,427.1034341,426.09615763312,0.2271303,1,-1,-0.0589153041702569
2349,425.101083316351,44488260,155.75,0.00668741486433091,4477,C20H23O8Cl,426.1081454,425.10086893312,1,0,-1,0.504311439888494
2367,426.104287531287,25225454,87.65,0.00379185600963255,4477,C20H23O8Cl,427.1115002,426.10422373312,0.2163146,1,-1,0.149724323659445
2385,427.09810774525,13675409,46.82,0.00205566892079854,4477,C20H23O8Cl,428.1051953,427.09791883312,0.3199578,2,-1,0.442315735000653
2369,426.119549534565,5954808.5,19.52,0.000895118731933864,4478,C24H23O5Cl,427.1267564,426.11947993312,0.2595775,1,-1,0.16333786186166
2370,426.132673537384,4518145,14.44,0.000679161424434275,4479,C22H28O4Cl2,427.1398196,426.13254313312,0.237946,1,-1,0.306018082405688
2352,425.137585324153,37254748,130.18,0.00560008315771626,4481,C21H27O7Cl,426.1445309,425.13725443312,1,0,-1,0.778315778945936
2371,426.140740539117,27212038,94.68,0.00409047662034742,4481,C21H27O7Cl,427.1478857,426.14060923312,0.2271303,1,-1,0.308128335347266
2411,428.137747970184,2849361.5,8.54,0.000428312153564833,4481,C21H27O7Cl,429.1449356,428.13765913312,0.0726721,3,-1,0.207496495221899
2392,427.149964756443,8155060,27.3,0.00122585755126207,4482,C25H27O4Cl,428.1568369,427.14956043312,0.3199578,2,-1,0.946561486203773
2357,425.173928331923,13309556,45.53,0.00200067439436931,4485,C22H31O6Cl,426.1809164,425.17363993312,1,0,-1,0.678308285655262
2373,426.177038546914,8603935,28.89,0.00129333183205495,4485,C22H31O6Cl,427.1842712,426.17699473312,0.237946,1,-1,0.102806568575427
2395,427.17089176096,5288898.5,17.17,0.000795020044497974,4485,C22H31O6Cl,428.1779663,427.17068983312,0.3199578,2,-1,0.472709961646994
2361,425.246650347474,7843494,26.2,0.00117902337299526,4491,C24H39O4Cl,426.2536874,425.24641093312,1,0,-1,0.563001467928454
2377,427.022283728889,3671901.5,11.45,0.00055195525002459,4510,C21H13O8Cl,428.0298951,427.02261863312,1,0,-1,-0.784277498053238
2379,427.043827733537,3693420,11.53,0.000555189881739971,4515,C18H17O10Cl,428.0510244,427.04374793312,1,0,-1,0.18686707726508
2383,427.080291741405,29776772,103.74,0.00447600395440488,4521,C19H21O9Cl,428.0874099,427.08013343312,1,0,-1,0.370675834951663
2402,428.08364495845,8205869,27.48,0.00123349509118478,4521,C19H21O9Cl,429.0907648,428.08348833312,0.2054988,1,-1,0.365875663316021
2422,429.077310174438,9023693,30.37,0.00135642928492503,4521,C19H21O9Cl,430.0844598,429.07718333312,0.3199578,2,-1,0.295614222317027
2404,428.098795961736,9455159,31.89,0.00142128666846517,4524,C23H21O6Cl,429.1060209,428.09874443312,0.2487617,1,-1,0.120366192340977
2406,428.111798964556,6343232,20.89,0.000953506025290705,4526,C21H26O5Cl2,429.1190841,428.11180763312,0.2271303,1,-1,-0.0202483652496359
2388,427.116722749267,94673824,333.17,0.0142312407336373,4528,C20H25O8Cl,428.1237954,427.11651893312,1,0,-1,0.477190973485811
2407,428.120028966341,27565638,95.92,0.00414362929244625,4528,C20H25O8Cl,429.1271503,428.11987383312,0.2163146,1,-1,0.362359306615378
2427,429.113637182354,26362086,91.66,0.00396271298925087,4528,C20H25O8Cl,430.1208453,429.11356883312,0.3199578,2,-1,0.159280056695301
2410,428.135200969631,6349392,20.91,0.000954431988130436,4531,C24H25O5Cl,429.1424064,428.13512993312,0.2595775,1,-1,0.165920771951762
2411,428.137747970184,2849361.5,8.54,0.000428312153564833,4531,C24H25O5Cl,429.1453283,428.13805183312,0.002875331,1,2,-0.709731206970947
2393,427.153133757127,44719032,156.57,0.00672210419817025,4533,C21H29O7Cl,428.1601809,427.15290443312,1,0,-1,0.536866317593773
2414,428.156462974243,14483038,49.67,0.0021770706159753,4533,C21H29O7Cl,429.1635358,428.15625933312,0.2271303,1,-1,0.475623370764588
2433,429.150116190304,13078782,44.7,0.00196598475989269,4533,C21H29O7Cl,430.1572309,429.14995443312,0.3199578,2,-1,0.37692462091227
2416,428.171581977523,3006568.5,9.1,0.000451943296445603,4534,C25H29O4Cl,429.1787919,428.17151543312,0.2703932,1,-1,0.15541529633924
2397,427.189472764972,9933775,33.59,0.00149323157601396,4536,C22H33O6Cl,428.1965665,427.18929003312,1,0,-1,0.427753823152183
2418,428.192848982137,3239542.8,9.92,0.000486963677032012,4536,C22H33O6Cl,429.1999213,428.19264483312,0.237946,1,-1,0.476769088036982
2420,429.059491170555,7407808.5,24.65,0.00111353171994177,4568,C18H19O10Cl,430.0666745,429.05939803312,1,0,-1,0.217073523913145
2442,430.078256393052,6183791.5,20.32,0.000929539145721211,4571,C22H19O7Cl,431.0852855,430.07800903312,0.237946,1,-1,0.57515131505828
2425,429.095850178478,68100312,239.22,0.010236746475011,4575,C19H23O9Cl,430.10306,429.09578353312,1,0,-1,0.155315806182779
2445,430.099283397656,12688253,43.32,0.0019072809706334,4575,C19H23O9Cl,431.1064148,430.09913833312,0.2054988,1,-1,0.337281624758525
2461,431.092974615745,20301338,70.23,0.00305166957545667,4575,C19H23O9Cl,432.1001099,431.09283343312,0.3199578,2,-1,0.327499355345141
2447,430.114497400987,13075336,44.69,0.00196546676184955,4577,C23H23O6Cl,431.121671,430.11439453312,0.2487617,1,-1,0.239163973130186
2431,429.132255186411,121053424,426.43,0.0181965864035984,4581,C20H27O8Cl,430.1394455,429.13216903312,1,0,-1,0.200761670271052
2450,430.135663405622,24052630,83.5,0.00361555869769354,4581,C20H27O8Cl,431.1428003,430.13552383312,0.2163146,1,-1,0.324484946554578
2466,431.129320623742,32745010,114.22,0.00492218546211212,4581,C20H27O8Cl,432.1364954,431.12921893312,0.3199578,2,-1,0.235870400756928
2484,432.132627845027,6266066,20.61,0.000941906536899364,4581,C20H27O8Cl,433.1398503,432.13257383312,0.06921153,3,-1,0.12498920604448
2452,430.150915408963,10197920,34.51,0.00153293749391991,4584,C24H27O5Cl,431.1580565,430.15078003312,0.2595775,1,-1,0.314717184967226
2436,429.168699194354,28516618,99.28,0.00428657931538897,4586,C21H31O7Cl,430.175831,429.16855453312,1,0,-1,0.337073238179177
2455,430.17204541359,7517102.5,25.04,0.00112996064568943,4586,C21H31O7Cl,431.1791858,430.17190933312,0.2271303,1,-1,0.316339741131419
2471,431.165705631748,9688650,32.71,0.00145638471869432,4586,C21H31O7Cl,432.1728809,431.16560443312,0.3199578,2,-1,0.234709418185906
2457,430.187331416939,2672056.8,7.91,0.000401659951696391,4587,C25H31O4Cl,431.194442,430.18716553312,0.2703932,1,-1,0.385608479352448
2439,429.20496420226,5721378.5,18.69,0.000860029851141925,4589,C22H35O6Cl,430.2122165,429.20494003312,1,0,-1,0.0563114211713369
2521,434.967565475983,2892336.8,8.18,0.000434772142335333,4606,C20H10O7Cl2,435.9744578,434.96718133312,0.102373,4,-1,0.883153670763854
2475,432.057250828366,2491039.3,7.26,0.000374449646770911,4622,C21H17O8Cl,433.06455,432.05727353312,0.2271303,1,-1,-0.0525503343932145
2460,431.075157611826,18941454,65.42,0.00284725365819297,4626,C18H21O10Cl,432.0823245,431.07504803312,1,0,-1,0.254198673933969
2477,432.078513833065,2845357.8,8.52,0.000427710322814601,4626,C18H21O10Cl,433.0856794,432.07840293312,0.1946831,1,-1,0.256666254160346
2478,432.093757836435,12789944,43.67,0.00192256702373974,4628,C22H21O7Cl,433.1009355,432.09365903312,0.237946,1,-1,0.228661801850611
2464,431.111521619825,79078952,278.03,0.0118870407397482,4632,C19H25O9Cl,432.1187101,431.11143363312,1,0,-1,0.204092720687213
2481,432.11499684113,15173830,52.1,0.00228090953188168,4632,C19H25O9Cl,433.1220649,432.11478843312,0.2054988,1,-1,0.482297794753044
2496,433.108660061308,24808286,81.28,0.00372914788204736,4632,C19H25O9Cl,434.11576,433.10848353312,0.3199578,2,-1,0.407584230224929
2526,435.124373511128,16339097,53.03,0.00245607088583695,4634,C30H21OCl,436.1318526,435.12457613312,0.01628146,4,-1,-0.465664324662115
2498,433.127154065416,46418792,153.36,0.0069776098144788,4634,C30H21OCl,434.1348026,433.12752613312,0.05088629,2,2,-0.859025764696255
2512,434.130583288826,8656390,27.41,0.00130121679646373,4634,C30H21OCl,435.1381575,434.13088103312,0.005136808,3,2,-0.685839932730032
2483,432.130209844493,19888336,68.77,0.00298958767533744,4635,C23H25O6Cl,433.137321,432.13004453312,0.2487617,1,-1,0.382550055944826
2484,432.132627845027,6266066,20.61,0.000941906536899364,4635,C23H25O6Cl,433.1402429,432.13296643312,0.002875331,1,2,-0.783527569033313
2469,431.147876627825,74163776,260.65,0.0111481981542391,4637,C20H29O8Cl,432.1550956,431.14781913312,1,0,-1,0.133352651152057
2487,432.151304849157,15079646,51.77,0.00226675192082694,4637,C20H29O8Cl,433.1584504,432.15117393312,0.2163146,1,-1,0.302940370159861
2499,433.145056069392,23178102,75.85,0.0034841008356312,4637,C20H29O8Cl,434.1521455,433.14486903312,0.3199578,2,-1,0.431809968430305
2514,434.148289292777,4767249.5,14.44,0.000716606474792992,4637,C20H29O8Cl,435.1555003,434.14822383312,0.06921153,3,-1,0.150777208630157
2489,432.16651485252,9474280,31.95,0.0014241609112344,4638,C24H29O5Cl,433.1737065,432.16643003312,0.2595775,1,-1,0.196265590674913
2473,431.184376635857,13086295,44.72,0.00196711410385615,4640,C21H33O7Cl,432.1914811,431.18420463312,1,0,-1,0.398907787925191
2491,432.187796857226,3208438.8,9.8,0.000482288165965943,4640,C21H33O7Cl,433.1948359,432.18755943312,0.2271303,1,-1,0.549354326665265
2502,433.181359077457,4714382,14.27,0.000708659503944053,4640,C21H33O7Cl,434.188531,433.18125453312,0.3199578,2,-1,0.241340861747333
2567,439.044160398027,2886310.3,8.16,0.000433866247034418,4677,C23H21O2Cl3,440.0518627,439.04458623312,0.03275502,6,-1,-0.969913094653355
2544,437.054903945925,4805009.5,14.56,0.000722282506745627,4677,C23H21O2Cl3,438.0620092,437.05473273312,0.003945067,4,1,0.391742250684899
2568,439.051985399813,10850987,34.72,0.00163110563902615,4677,C23H21O2Cl3,440.0590592,439.05178273312,0.001262255,6,1,0.46160088922661
2506,434.073107276,6036959.5,18.67,0.00090746755875963,4680,C21H19O8Cl,435.0802001,434.07292363312,0.2271303,1,-1,0.423069190621644
2495,433.090788057339,22907730,74.95,0.00344345888353644,4685,C18H23O10Cl,434.0979746,433.09069813312,1,0,-1,0.207633687521638
2508,434.094326280735,3988973.5,11.84,0.000599617082738729,4685,C18H23O10Cl,435.1013295,434.09405303312,0.1946831,1,-1,0.629466386416478
2509,434.109432284106,24821240,81.33,0.00373109510974637,4688,C22H23O7Cl,435.1165856,434.10930913312,0.237946,1,-1,0.283686581028696
2498,433.127154065416,46418792,153.36,0.0069776098144788,4693,C19H27O9Cl,434.1343601,433.12708363312,1,0,-1,0.162613464578036
2512,434.130583288826,8656390,27.41,0.00130121679646373,4693,C19H27O9Cl,435.137715,434.13043853312,0.2054988,1,-1,0.333438277694025
