mOz	abs_abu	sn	resolution	rel_abu
426.17708	4864060	11.88	489858.712643678	0.00648231896812308
426.185272	4289599	10.27	449088.800842993	0.00571673642252394
426.198306	3906628.3	9.2	546408.084615385	0.00520635245669182
426.221538	3703885.5	8.63	522330.316176471	0.00493615770208551
426.234606	3214418.5	7.26	493327.090277778	0.00428384641925382
426.271017	17940576	48.55	452037.133616119	0.0239093547579293
426.665553	477073664	1335.9	442140.469430052	0.635794719090467
426.671602	3214592	7.26	480486.038288288	0.00428407764221179
426.683277	3339524.5	7.61	482127.996610169	0.00445057483066856
426.931513	8233319.5	21.33	455636.620064034	0.0109725215489668
427.067158	5095837.5	12.53	511457.674251497	0.00679120818508055
427.080275	19661218	53.37	449085.462670873	0.0262024494717999
427.088356	7215526	18.47	465745.208287895	0.00961611103785423
427.098051	55988648	155.23	441673.268872802	0.0746159124126689
427.103617	4811180	11.73	393281.415285451	0.00641184594208426
427.107737	4982189.5	12.21	466784.412021858	0.00663974981777232
427.116662	36049328	99.32	442607.939896373	0.0480428371941321
427.124702	16937396	45.73	461257.777537797	0.0225724196168246
427.13445	9128376	23.84	454882.268370607	0.0121653608082465
427.137811	7309753.5	18.74	463776.124864278	0.00974168775988661
427.140043	3730362.5	8.7	407965.657115568	0.00497144352489999
427.151911	4260287	10.19	1044381.200489	0.00567767240324917
427.153049	41742784	115.28	448690.177521008	0.05563048985939
427.155815	4857792.5	11.86	284580.82278481	0.00647396628864694
427.161101	20636098	56.1	444496.463059313	0.0275016692831599
427.170799	5098951	12.54	439928.732234809	0.00679535753770104
427.17416	16523720	44.57	440840.206398349	0.022021114784759
427.189437	19329486	52.44	465855.438386041	0.0257603511761511
427.191969	5464527	13.56	432818.610942249	0.0072825596361724
427.197497	17879506	48.37	450155.423603793	0.0238279669421163
427.210541	6894038.5	17.57	426783.757242757	0.0091876655583033
427.225843	6869468.5	17.5	477347.310614525	0.00915492118898081
427.233844	10869216	28.72	451144.502639916	0.014485373339438
427.246944	9759205	25.61	456948.603208556	0.0130060648275929
427.264717	24646124	67.35	448336.534102833	0.0328458195614185
427.283352	5849588	14.64	461429.105831533	0.00779572933888668
427.668909	31502990	86.57	446884.962382445	0.0419839454343885
428.083661	4612917	11.17	481533.926884139	0.00614762140423379
428.101387	12591932	33.55	471477.29845815	0.016781232067227
428.119966	7238467.5	18.54	467890.673224044	0.00964668510984495
428.128118	3124550.8	7	443196.80952381	0.00416407999031758
428.156392	10822482	28.59	433356.672064777	0.0144230910701699
428.164451	4244309.5	10.14	478396.034636872	0.0056563792343094
428.1775	3597146.5	8.33	478945.749440716	0.0047939069394842
428.192766	5759841	14.39	477893.712053571	0.00767612376649815
428.200791	3831652	8.98	484390.035067873	0.0051064317543054
428.268085	5770111	14.42	469592.198464912	0.00768981056637369
428.662371	9245726	24.16	860767.813253012	0.0123217528204563
428.663511	117117984	326.62	441011.842592593	0.156082805144578
429.046533	3756218.3	8.77	488107.546075085	0.00500590147623611
429.059527	4765887.5	11.6	498326.976771196	0.00635148475577823
429.077296	6380742.5	16.13	472552.088105727	0.00850359743474774
429.082853	16561353	44.68	438286.877425945	0.0220712681771364
429.095915	23868622	65.16	442366.922680412	0.0318096448509187
429.103966	5352657.5	13.25	500704.74445741	0.00713347147077056
429.113684	10712277	28.28	450276.688352571	0.0142762211791977
429.119249	7025879.5	17.94	478393.811594203	0.00936336968511842
429.13231	44061916	121.78	441494.146090535	0.0587211904990164
429.140368	20264160	55.06	449832.670859539	0.0270059885653304
429.150114	13243620	35.37	455090.258748674	0.0176497348167198
429.153441	23475430	64.06	437911.674489796	0.031285638987563
429.15559	7176422.5	18.36	404482.177191329	0.00956399791429695
429.168695	39703788	109.56	439722.023565574	0.0529131256725323
429.171222	4526317	10.93	329877.956956188	0.00603220982982076
429.176752	16540911	44.62	441539.868312757	0.0220440251817074
429.186537	6550771	16.61	469569.515317287	0.00873019393451779
429.189791	6618356.5	16.8	454650.202330509	0.00882026493870361
429.192028	5240053.5	12.93	497902.584686775	0.00698340443930168
429.205084	17704186	47.88	450845.676470588	0.0235943184753023
429.213135	17794302	48.13	433548.621212121	0.0237144158129444
429.241376	3387657.3	7.74	450883.798319328	0.00451472127672985
429.249518	8439053	21.9	473262.974641676	0.0112467020009819
429.66687	7640502.5	19.66	468046.699346405	0.0101824760142231
430.086183	4429410	10.66	440662.072745902	0.00590306214573711
430.099331	5926503.5	14.86	430961.253507014	0.00789823440761376
430.11711	3488366.8	8.02	506020.129411765	0.00464893654178008
430.135675	8910454	23.22	468557.380174292	0.0118749367768465
430.143695	5049977.5	12.4	457599.675531915	0.00673009069313388
430.153462	3581565.5	8.28	447144.970893971	0.00477314218497001
430.156798	4638335	11.24	403146.014995314	0.00618149590075146
430.172	9692805	25.42	521420.606060606	0.0129175737358952
430.208418	5024404	12.33	482296.432735426	0.00669600896220718
430.216525	4759191.5	11.58	465098.945945946	0.00634256101556727
431.062193	5371891	13.3	487626.915158371	0.00715910390167672
431.075179	7958520.5	20.55	448103.096673597	0.0106062977009631
431.092982	9166848	23.94	465543.177105832	0.0122166323335446
431.098481	10106882	26.58	452359.371458552	0.0134694129795236
431.111574	24934408	68.15	446285.273291925	0.0332300148306805
431.129365	15202319	40.86	470151.979280262	0.0202600874193899
431.134881	12281873	32.67	442643.614989733	0.0163680173172162
431.147957	40368152	111.42	436384.571862348	0.0537985216912776
431.150554	7561239.5	19.44	394826.514652015	0.0100768424389032
431.165788	13723678	36.72	420649.549268293	0.0182895067519343
431.169084	138713120	387.17	436405.955465587	0.184862581650624
431.171091	12533792	33.38	353708.852337982	0.0167037490541049
431.18435	37247012	102.67	444519.948453608	0.0496389872644474
431.192419	15276073	41.07	435988.290192113	0.0203583791660327
431.207633	9672751	25.36	452949.194327731	0.0128908478269658
431.220753	17672244	47.79	435576.518181818	0.0235517494624859
431.228794	21309496	57.99	444565.767010309	0.0283991048880858
431.265164	8915015	23.23	462730.862660944	0.0118810152086121
431.301546	16128086	43.46	456887.230932203	0.0214938544749284
432.114916	5387686.5	13.34	457264.461375661	0.00718015451973262
432.132705	3179949.8	7.15	441402.150153218	0.00423791008051282
432.138334	3201456.3	7.21	505424.952046784	0.00426657173207303
432.151318	9132470	23.84	465680.299568966	0.0121708168704364
432.172448	25729470	70.38	437864.688956434	0.0342895917033823
432.187658	9417157	24.64	457341.437037037	0.012550218427999
432.195829	3841480	9.01	467238.734054054	0.0051195295020344
432.224085	4851156	11.84	446512.484504132	0.00646512184391724
432.232088	4535767	10.95	470841.054466231	0.00604480381802172
432.30495	3826165.3	8.96	512817.259786477	0.00509911964477501
433.077763	8434487	21.88	437894.60364004	0.0112406169057305
433.090847	12147517	32.29	438795.184397163	0.0161889614570333
433.108613	8088388	20.91	424200.404505387	0.0107793717499248
433.114157	20159302	54.76	453998.068134172	0.0268662446060948
433.127235	26483532	72.49	449302.110995851	0.0352945279923551
433.145028	14273363	38.26	430990.07761194	0.0190220703925951
433.150543	22444886	61.17	430567.140159046	0.0299122359212592
433.16361	160078688	447.07	432730.879120879	0.213336413534096
433.164772	15555420	41.85	773508.521428572	0.0207306641207389
433.166174	45235036	125.07	397400.159633028	0.0602846041961921
433.186932	17062756	46.08	447045.3374613	0.022739486533319
433.199993	45276012	125.18	439796.947208122	0.0603392127951892
433.208044	9964398	26.17	458906.826271186	0.0132795249567908
433.217694	5062513.5	12.43	408310.738925542	0.00674679738478332
433.223304	9165684	23.93	438041.763397371	0.0122150810740456
433.233974	4063096.5	9.63	447093.884416925	0.00541487718310722
433.236376	4867961.5	11.88	412606.072380952	0.0064875184861089
433.244405	7568253	19.46	438950.764944276	0.0100861893104638
433.317207	22051740	60.06	450902.40062435	0.029388291361973
434.117523	4830442.5	11.78	470843.300433839	0.00643751702120818
434.130536	6165744	15.52	463319.675560299	0.00821706954350708
434.153886	4690170	11.38	482393.206666667	0.00625057625825377
434.166952	36642048	100.97	433300.351297405	0.048832753457251
434.169525	7750912.5	19.97	410756.409649953	0.0103296191081139
434.190242	5054729	12.41	465370.034297964	0.00673642300370921
434.20336	11468047	30.39	458988.752642706	0.0152834337149268
434.320598	6245696	15.53	446372.659815005	0.00832362134717303
434.876878	6856234	17.22	464116.19850587	0.00913728360836222
434.967641	15748688	41.82	438475.444556452	0.0209882318362545
435.049059	4028018.8	9.4	511822.422352941	0.00536812923179327
435.05696	4377206	10.36	503538.148148148	0.00583349002298124
435.08539	4439682	10.54	465830.182012848	0.00591675161100698
435.087911	4671107	11.18	415954.025812619	0.00622517105221409
435.093426	10665605	27.76	453222.31875	0.0142140215371538
435.106514	15359627	40.74	428254.442913386	0.0204697313448838
435.121766	6856337.5	17.22	435557.323323323	0.00913742154251871
435.124272	9576082	24.74	420409.924637681	0.0127620173248073
435.129802	22232724	59.75	452317.881496881	0.0296294882255246
435.142868	22306458	59.95	433409.231075697	0.029727753318224
435.158098	5453472.5	13.34	348684.373397436	0.0072678273353716
435.160659	53288608	145.65	436032.724448898	0.0710175767616508
435.166199	28343972	76.65	438233.835850957	0.0377739311043757
435.170287	4856486	11.69	432574.837972167	0.00647222511980201
435.17926	37813928	102.85	436488.726178536	0.0503945146099432
435.187227	3620525	8.27	448184.579814624	0.00482506340013565
435.197017	15007409	39.77	428765.533990148	0.0200003314151308
435.202588	16015027	42.55	453808.746611053	0.0213431810662498
435.215643	44277432	120.73	437402.656281407	0.0590084080610395
435.223597	3199676.3	7.11	485199.104793757	0.00426419953112089
435.238977	8046274.5	20.51	472059.627982646	0.0107232472079035
435.252048	4182728.3	9.83	444588.404494382	0.00557431014370612
436.109799	3575859	8.15	529902.550425273	0.00476553714860294
436.133177	5562429	13.64	480322.88215859	0.00741303335393434
436.146203	6443074.5	16.08	455267.435281837	0.00858666711438184
436.163982	11845706	31.02	437915.644578313	0.0157867387932323
436.169492	7096396.5	17.88	405739.062325581	0.00945734749104086
436.174508	25714766	69.38	441472.174089069	0.034269995724281
436.18261	8495186	21.75	435746.863136863	0.0113215102908956
436.205904	4708444	11.28	474652.779107726	0.00627492996623095
436.218986	10842209	28.24	442412.764705882	0.0144493811871265
436.873882	4069751.3	9.51	487038.887402453	0.00542374601619502
436.96463	5501342	13.47	498249.29304447	0.00733162288226958
437.064656	6255048.5	15.56	441479.450505051	0.00833608539740049
437.072712	4818379.5	11.58	476633.273718648	0.00642144069531737
437.085694	3170769.3	7.02	417066.501908397	0.00422567525419759
437.089687	9875923	25.57	414303.020853081	0.013161614575195
437.09989	4669911.5	11.17	843822.181467181	0.00622357781275439
437.101046	20185560	54.09	459622.550998948	0.0269012385682303
437.103591	4852185	11.67	361541.431761787	0.00646649318929912
437.109063	25141724	67.79	445574.987767584	0.0335063042759578
437.122137	110731744	304.53	430238.323818898	0.14757188120717
437.137387	16064999	42.69	438452.745235707	0.0214097786089354
437.139955	7799272.5	19.83	394174.891794409	0.0103940683429708
437.145456	27107818	73.23	435837.94217348	0.0361265121741566
437.15853	28041712	75.82	437158.53	0.0373711100595479
437.173786	10228215	26.54	453029.830051813	0.0136311131245381
437.176317	12095992	31.71	427347.328445748	0.0161202942356519
437.177836	4952568.5	11.95	461645.02217529	0.00660027399507384
437.181847	27787770	75.11	432853.313861386	0.0370326822762962
437.194901	33096192	89.8	438071.043086172	0.0441072012216632
437.210239	3315206.3	7.42	419990.623439001	0.00441816603449199
437.212708	14680583	38.86	430751.436453202	0.0195647713317692
437.218277	12648970	33.24	456863.403343783	0.0168572464480742
437.227318	4393485.5	10.41	468123.466809422	0.00585518566646458
437.2313	24158736	65.08	428658.137254902	0.0321962789559911
437.25463	4786713	11.49	479445.86622807	0.00637923884056967
437.267712	4702750.5	11.26	429536.062868369	0.00626734225492701
438.08932	3633020.5	8.3	496699.909297052	0.00484171611754995
438.1044	5954435	14.72	465573.219978746	0.00793545863845346
438.112447	6280070.5	15.62	484637.662610619	0.00836943214584117
438.125476	21386124	57.41	432930.312252964	0.0285012268063782
438.14074	5231506.5	12.72	454974.807892004	0.00697201387663992
438.14878	6093718	15.11	469612.840300107	0.00812108069756397
438.161857	6755227.5	16.94	431686.55862069	0.00900267253225426
438.171545	8813472	22.63	444393.047667343	0.0117456891404756
438.179611	3320227	7.44	403480.304788214	0.0044248571071439
438.185255	5400485.5	13.19	456442.973958333	0.00719721171073623
438.198247	7111595	17.92	483662.524282561	0.00947760248888978
438.215988	3296178.5	7.37	510146.668218859	0.0043928077393925
438.234582	4870074.5	11.72	461299.56	0.00649033447521669
438.871807	8826059	22.66	437123.31374502	0.0117624637996804
439.067189	3791134.3	8.74	443502.211111111	0.00505243393041862
439.080263	22455588	60.36	435163.788899901	0.0299264984463097
439.088293	7200039	18.17	435603.465277778	0.00959547155687346
439.098082	8052011.5	20.52	422209.694230769	0.0107308928915341
439.101411	19359020	51.8	445336.11663286	0.0257997110541963
439.103552	5696813.5	14.01	472662.596340151	0.0075921271959864
439.116662	36128052	98.18	423449.047251688	0.0481477524456805
439.119203	36693300	99.74	411545.6447985	0.0489010568523066
439.124711	18441526	49.26	427580.049659202	0.0245769694022966
439.134537	4624699	11.04	500723.531356899	0.00616332324222148
439.137792	9887036	25.6	443573.527272727	0.0131764248387799
439.153047	29680962	80.35	430542.202941176	0.0395557338858362
439.155607	9411908	24.28	364444.487136929	0.0125432231005846
439.161119	24888646	67.09	430550.116666667	0.0331690279430559
439.170784	3283274.5	7.33	487967.537777778	0.00437561061518666
439.174147	14546252	38.49	447680.068297655	0.0193857487890154
439.189431	15983954	42.46	429735.255381605	0.0213017701672691
439.191954	11916628	31.21	411613.827553889	0.0158812563415062
439.197476	19215702	51.4	440961.321285141	0.0256087115620285
439.210568	20653404	55.38	432719.771428571	0.0275247329402822
439.228364	7937379	20.21	402961.801834862	0.0105781224838678
439.233872	8998245	23.14	448197.828571429	0.011991935593582
439.246936	16713067	44.48	431480.290766208	0.0222734569946941
439.283332	89859448	246.8	426488.67184466	0.119755431519239
440.083626	4536017	10.8	522044.633451957	0.00604513699231275
440.104767	3531482.3	8.02	444999.764408493	0.00470639644635981
440.119986	9053921	23.29	445465.572874494	0.0120661348408917
440.122522	7014114	17.65	414818.588124411	0.00934768983663393
440.128114	4067044.3	9.5	436635.033730159	0.00542013840497174
440.156394	7909104.5	20.13	467257.318471338	0.0105404411379008
440.16444	6534900	16.33	481580.350109409	0.00870904269782599
440.177511	3856121.5	8.92	474840.896440129	0.0051390421875629
440.192728	5777152	14.23	409101.048327138	0.00769919408710628
440.200838	4518659.5	10.75	446904.404060914	0.00602200470128649
440.213923	4200201	9.87	519120.192216981	0.00559759596144569
440.250263	4291352.5	10.12	421695.654214559	0.00571907330700123
440.286683	21333800	57.26	437660.718687873	0.0284314947599627
440.868775	3491873.8	7.91	439112.325697211	0.00465361031073466
440.947127	4439107.5	10.53	434003.077755906	0.00591598597648619
441.04633	3454062	7.8	427784.995150339	0.00460321863210428
441.059556	4359283.5	10.31	440618.937062937	0.00580960475805725
441.077314	5771387	14.21	446434.528340081	0.00769151108795511
441.082795	3968125.5	9.22	434992.894477318	0.00528830960073331
441.095936	34711684	94.26	427004.778315586	0.0462601628287263
441.098423	5289604.5	12.88	313949.055516014	0.00704944091648113
441.103984	9695367	25.07	424955.668593449	0.0129209881060296
441.11372	12093579	31.7	447831.187817259	0.0161170784373949
441.117086	4256908.5	10.02	414194.446948357	0.00567316988588018
441.119305	3989645.3	9.28	465315.72257384	0.0053169889771658
441.132313	49211540	134.37	427453.791666667	0.065584079800115
441.140366	16238742	43.16	415777.91328935	0.0216413254123216
441.150118	9867418	25.54	441591.70970971	0.0131502799858141
441.153442	6987932	17.58	450616.386108274	0.00931279715948287
441.168698	40757412	110.98	428319.124271845	0.054317287389384
441.171351	4635299.5	11.07	331209.722972973	0.00617745049850977
441.176754	21137574	56.71	427083.014520813	0.0281699849262355
441.186509	5672106	13.94	418186.264454976	0.00755919958080384
441.18983	11692203	30.59	423000.7957814	0.0155821657804479
441.205072	15976626	42.44	425462.943105111	0.0212920041624504
441.207524	6660275	16.67	387704.326889279	0.00887612960477789
441.213166	16619702	44.22	435551.0029615	0.0221490297239658
441.22621	4688059	11.22	482742.024070022	0.0062477629345403
441.244042	5465283	13.37	420633.023832221	0.00728356715522847
441.249529	7778501	19.76	450254.621428571	0.0103663862238263
441.262592	18139338	48.42	433886.52114061	0.0241742443116647
441.280386	28534994	77.18	432204.099902057	0.0380285055820607
441.298961	6899930.5	17.33	415927.390197926	0.00919551780999432
442.099236	7623218	19.33	450661.810397553	0.0101594410100898
442.135649	11840065	31	446601.665656566	0.0157792210485295
442.143678	3334725	7.47	436039.130177515	0.00444417855062936
442.153495	3226185.3	7.17	508222.408045977	0.00429952800024462
442.172062	10103377	26.19	453509.807179487	0.0134647418759634
442.180101	4343380.5	10.26	461084.568300313	0.00578841087505621
442.208416	6529633	16.31	454479.358684481	0.00870202338186256
442.216511	4566628.5	10.88	460162.86264308	0.00608593285155229
442.265905	3692153.5	8.46	460693.651041667	0.00492052249895602
442.283747	6355585	15.83	415289.903286385	0.00847007010584132
443.06213	4737999.5	11.35	480023.97616468	0.00631431849726518
443.075168	7205845	18.18	461536.633333333	0.00960320919660836
443.092964	11283421	29.46	433979.396669931	0.0150373831683035
443.098487	8096735	20.64	453529.669396111	0.0107904957731537
443.11158	27495396	74.3	433572.974559687	0.036643036275633
443.119628	9573352	24.73	432311.832195122	0.0127583790615492
443.129397	16284652	43.29	427731.078185328	0.0217025095391265
443.1349	7498734.5	18.99	420830.864197531	0.0099935422026597
443.147962	47934452	130.83	428162.282125604	0.0638821082441798
443.156026	13736952	36.24	430666.691933916	0.0183071969740908
443.165758	13503484	35.6	421661.044719315	0.0179960548325774
443.169082	8176637.5	20.86	443169.082	0.01089698160831
443.171325	6745086.5	16.9	437052.588757397	0.00898915765031289
443.18434	35777540	97.21	430276.058252427	0.0476806260972895
443.1872	3716101.3	8.53	324917.302052786	0.004952437664103
443.192415	17677320	47.14	423702.117590822	0.023558514233291
443.202211	6462475.5	16.12	426155.972115385	0.00861252277206298
443.207635	3423246	7.72	462156.032325339	0.00456215023629467
443.220743	13184020	34.71	441895.05782652	0.0175703060657381
443.228804	15240215	40.4	444117.038076152	0.0203105913111215
443.257253	3476515.3	7.86	437137.330374753	0.00463314208133948
443.259633	5908516.5	14.59	429099.354307841	0.00787426318372269
443.26516	5942310.5	14.68	435427.465618861	0.00791930035168705
444.114911	6047123.5	14.97	457378.89907312	0.00805898433955026
444.132719	3398043.3	7.64	481183.877573131	0.00452856266947643
444.151321	11021731	28.73	438019.054240631	0.0146886296474242
444.159431	3283366.8	7.33	401954.236199095	0.00437573362313491
444.187709	10063283	26.08	441977.819900498	0.013411308715865
444.19571	4290998.5	10.11	494650.011135857	0.00571860153220513
444.202896	5085625.5	12.31	423453.666348904	0.00677759868164053
444.224074	5064130.5	12.25	458909.167355372	0.00674895235609771
444.232123	3319238	7.43	474606.969017094	0.00442353906964859
444.775075	3223215	7.16	428905.568948891	0.00429556948985803
445.054553	3201831	7.1	485867.415938865	0.00426707109370042
445.077808	8075057	20.58	460266.605997932	0.0107616055640299
445.090841	11124535	29.01	431707.896217265	0.0148256362466847
445.10861	8556350	21.91	452346.148373984	0.011403023380242
445.11418	12758849	33.53	429646.891891892	0.0170036818797708
445.127226	35073864	95.26	430490.547388781	0.0467428390876283
445.135279	21999434	59.09	434702.420898438	0.0293185833041064
445.145024	14507854	38.37	413703.553903346	0.0193345758833074
445.148388	13533007	35.68	433445.363193768	0.0180354000509538
445.150561	12967760	34.11	418374.587406015	0.0172820969770249
445.163617	63745876	174.56	423159.331749049	0.0849539481697228
445.171672	10186585	26.42	430533.531914894	0.0135756329415957
445.181385	12144478	31.84	442526.227634195	0.0161849113903516
445.184723	11972447	31.36	412590.104726599	0.0159556461645104
445.186951	12013408	31.47	445186.951	0.01601023477305
445.200001	22056806	59.25	435616.439334638	0.0293950428058064
445.208054	14872425	39.38	424411.872259295	0.0198204386211288
445.21777	4076397.3	9.52	499683.243546577	0.00543260312154778
445.223338	7128943.5	17.96	436493.468627451	0.00950072278564157
445.236398	6958965	17.49	463305.304890739	0.00927419292072972
445.244467	10682233	27.79	443912.728813559	0.0142361816255988
445.259674	3208063	7.12	447047.865461847	0.00427537646242724
445.280861	7368584	18.36	443506.833665339	0.00982009100040053
445.317241	4267928	9.91	488286.448464912	0.00568785554228023
446.130597	8079604.5	20.3	425697.134541985	0.0107676660043837
446.138637	4778232	11.3	499595.33818589	0.00636793623592075
446.148297	4144380.3	9.57	438690.557522124	0.00552320387285634
446.15385	3359998.5	7.43	492987.679558011	0.00447786047240681
446.166989	16236804	42.55	431496.120889749	0.0216387426452175
446.190293	3893518.3	8.89	435307.602926829	0.00518888079687017
446.203336	6424851.5	15.79	447097.531062124	0.00856238137396003
446.211438	4017431.3	9.22	404543.461468722	0.00535401930056812
447.057054	14176897	36.93	434457.778425656	0.0188935104279608
447.070012	3843718.8	8.75	375058.734899329	0.00512251314444544
447.093429	119091856	323.05	420595.888052681	0.158713378761319
447.106487	15831702	41.44	437054.239491691	0.021098864358637
447.114577	6245018	15.3	458109.197745902	0.00832271777849575
447.121768	3243677	7.11	417091.201492537	0.00432283913923031
447.124251	10193566	26.07	434101.214563107	0.0135849365004985
447.129809	18956960	49.97	423418.379734848	0.0252638868323891
447.141605	3297957.5	7.26	1054579.25707547	0.00439517860764747
447.142871	29741734	79.38	428297.769157088	0.0396367245578942
447.14536	3568039	8	320534.308243728	0.0047551154567795
447.150839	3290793.3	7.24	434971.633268482	0.00438563089862426
447.160661	20746926	54.85	420659.135465663	0.0276493694444653
447.166198	19624624	51.79	421060.450094162	0.026153680751776
447.179265	168276656	457.18	420676.636876764	0.224261822239266
447.187283	7731897	19.35	404694.373755656	0.0103042772051895
447.197059	7174845	17.83	453087.192502533	0.00956189558452055
447.202585	16040639	42.01	439295.270137525	0.0213773141060174
447.215653	15098565	39.44	432092.418357488	0.0201218147578236
447.223726	12116681	31.31	433356.323643411	0.0161478664072804
447.238992	7817935	19.59	444130.08142999	0.0104189398037963
447.24974	5243603.5	12.57	421139.114877589	0.00698813551423431
447.260142	7682776	19.22	440216.67519685	0.0102388137877906
447.296517	8962792	22.71	440686.22364532	0.0119446874810224
447.332862	22844152	60.57	423610.664772727	0.0304443365871899
447.361208	3624707.3	8.15	458832.008205128	0.00483063713948516
448.096776	26735678	71.18	425542.997150997	0.0356305622515
448.109821	3334211.3	7.36	486547.036916395	0.00444349394409615
448.114691	4986949	11.87	423949.565752129	0.00664609278992496
448.133149	5426253	13.06	468268.703239289	0.00723155198491276
448.14622	6714450.5	16.58	440655.083579154	0.00894832913999282
448.163985	4913242	11.66	463937.872670808	0.00654786368004897
448.1696	5191772.5	12.42	456849.745158002	0.00691906048752067
448.18261	38351972	102.86	422017.52354049	0.0511115643229165
448.218926	3896433.8	8.89	427282.102955195	0.00519276627545217
448.336206	5962915.5	14.53	410940.610449129	0.0079467605767538
448.892499	6387088.5	15.68	468572.545929019	0.00851205473095126
448.983351	7355831.5	18.32	467204.319458897	0.00980309577981506
449.064694	4266458	9.9	471706.611344538	0.00568589647744897
449.085715	7663075	19.16	426077.528462998	0.0102125583209602
449.101177	4451817.5	10.41	488684.632208923	0.00593292455744219
449.103517	4198890.5	9.72	424483.475425331	0.00559584946181211
449.109079	33764844	90.35	428948.499522445	0.0449983118458483
449.12214	54834676	147.81	418957.220149254	0.0730780172007918
449.137439	7421433	18.5	428975.58643744	0.00989052271282726
449.139902	9770490	24.91	436481.926141885	0.01302110431509
449.145463	28587516	76.23	426538.901234568	0.0380985015025148
449.158526	51820032	139.58	417045.985143918	0.069060409691152
449.173793	39532040	106.07	413223.360625575	0.0526842375999885
449.176319	52344328	141.01	408342.108181818	0.0697591374835129
449.181839	22541836	59.74	424959.166508988	0.0300414409113209
449.193683	9721361	24.78	827244.35174954	0.0129556302361138
449.194918	128300560	348.16	420594.492509363	0.170985792467365
449.21267	4750873	11.22	390619.713043478	0.00633147497420751
449.218259	14231067	37.07	434447.058994197	0.0189657026333414
449.231302	7112225	17.66	462648.096807415	0.00947844208810318
449.254696	4924971	11.7	443489.334649556	0.00656349488508696
449.31217	3553859.3	7.96	441801.543756146	0.00473621821080139
450.112417	6676375	16.47	467406.455867082	0.00889758602912026
450.125504	11425693	29.42	432812.984615385	0.0152269886592376
450.148835	5689254.5	13.78	485597.448759439	0.0075820533381228
450.161836	12490668	32.33	442637.006882989	0.0166462778215992
450.177118	10682290	27.4	413006.530275229	0.0142362575893372
450.179666	11241396	28.92	429151.254528122	0.0149813765699812
450.185174	5616566	13.58	420733.807476636	0.00748518158030846
450.198269	29530044	78.8	419179.02141527	0.0393546058952211
450.889491	3642592	8.2	442916.985265226	0.00485447202845635
450.980285	3821830.3	8.68	469282.294484911	0.00509334240256854
451.080303	10430769	26.71	437093.316860465	0.0139010562659199
451.100172	17742136	46.65	785888.801393728	0.0236448943326808
451.101407	228702528	621.97	418461.416512059	0.304791210493312
451.102626	19527994	51.52	806981.441860465	0.0260249022248068
451.119211	17606978	46.28	405682.743705036	0.0234647696493723
451.124735	18123076	47.69	423591.300469484	0.0241525719903817
451.137791	105199944	285.16	417720.176851852	0.140199667034676
451.153053	15423823	40.33	426824.080416272	0.0205552851720318
451.155552	15534416	40.63	412014.202739726	0.0207026721495036
451.161122	27097426	72.16	421252.214752568	0.036112662785227
451.170806	13211991	34.29	410528.485896269	0.0176075829381158
451.174183	34503000	92.36	415445.840699816	0.0459820502537285
451.189452	7528798.5	18.79	381716.964467005	0.0100336084102019
451.191964	40728928	109.34	417383.870490287	0.0542793268433611
451.197522	19085666	50.31	421679.927102804	0.0254354129535947
451.210569	88521064	239.67	417787.563888889	0.117971770957932
451.233926	11094385	28.52	452138.20240481	0.0147854554271864
451.246905	7319927	18.22	443268.07956778	0.00975524595448581
451.270242	3401088.8	7.54	464747.932028836	0.00453262139868977
451.283373	4223366.5	9.78	460493.237755102	0.00562846855760118
452.104755	43432672	116.71	425310.211665099	0.0578825988046751
452.106007	4569824.5	10.72	845057.957009346	0.00609019215168883
452.128088	4240106	9.82	432658.457416268	0.00565077724178001
452.141157	22387440	59.31	415189.308539945	0.029835677799969
452.156446	4961014	11.79	484107.543897216	0.00661152928897344
452.158916	4591351	10.78	438989.238834951	0.00611888045719232
452.164472	6277881.5	15.38	452164.472	0.0083665148717489
452.177534	6888190.5	17.05	472989.052301255	0.00917987194528751
452.195259	10236678	26.18	424596.487323944	0.0136423917406381
452.20087	4252424.5	9.86	449503.846918489	0.00566719407179626
452.213896	20593422	54.42	428232.856060606	0.0274447950989838
452.887458	25943080	69.01	422864.106442577	0.0345742691446106
453.059586	4406384.5	10.28	445924.789370079	0.0058723761271846
453.067574	3414131.8	7.57	439018.967054264	0.00455000376780142
453.077337	3628151.8	8.15	502303.034368071	0.00483522761486698
453.095962	26000512	69.17	387592.781864842	0.0346508086081405
453.098453	74857600	202.41	410787.355394379	0.0997625112330379
453.10398	8875139	22.46	399915.251544572	0.0118278725764955
453.108137	4571268.5	10.73	402048.036379769	0.00609211656639382
453.11705	12676232	32.83	405292.531305903	0.0168935784381625
453.119362	4460681.5	10.42	461895.374108053	0.00594473758510498
453.132323	26139790	69.55	417248.916206261	0.0348364240037652
453.134842	33856656	90.59	401359.470327724	0.0451206694378807
453.140376	18648210	49.12	409711.009041591	0.0248524165829662
453.150106	4579478	10.75	402442.367673179	0.00610305734376269
453.153459	11615384	29.94	432811.326647564	0.0154797893169972
453.168696	23837854	63.27	412721.945355191	0.031768640424573
453.171187	10384543	26.58	376388.029069767	0.0138394510068111
453.176789	20835490	55.08	414997.059523809	0.0277673984361087
453.189818	23723174	62.96	418071.787822878	0.0316158067137914
453.205089	12225709	31.6	405371.278175313	0.0162931677136904
