Index,Formula,Ideal block mass,Peaks,Block mass mean,StdDev,ClusteringChainIndex, ClusteringPeakIndex,ClusteringMassError
0,,14.01565006,6,14.01565140,0.02424922,-1,25,0.00000000
2,2419,439.05514900
3,2608,453.07080600
4,2800,467.08653300
5,2994,481.10214900
6,3155,495.11786700
7,3312,509.13338900
8,3451,523.14897600
9,3576,537.16467500
10,3691,551.18018000
11,3819,565.19559900
12,3938,579.21115700
13,4045,593.22684400
14,4154,607.24247900
963,,14.01565006,8,14.01565843,0.17271863,823,2219,0.00000000
Peak,Index,Mass
0,2025,411.06806600
1,2219,425.08377500
2,2422,439.09942100
3,2613,453.11502700
4,2805,467.13076900
5,2999,481.14632600
6,3159,495.16177300
7,3316,509.17767500
964,,2.01565006,5,2.01564600,0.06314288,963,2025,0.00000000
Peak,Index,Mass
0,2025,411.06806600
1,2057,413.08381900
2,2087,415.09939600
3,2114,417.11508800
4,2144,419.13065000
965,,12.00000000,5,12.00001600,0.11048574,516,2034,0.00000000
Peak,Index,Mass
0,2034,411.16940000
1,2198,423.16943400
2,2374,435.16933500
3,2542,447.16945000
4,2698,459.16946400
966,,14.01565006,12,14.01564700,0.36905109,564,2036,0.00000000
Peak,Index,Mass
0,2036,412.05224700
1,2230,426.06790700
2,2435,440.08343700
3,2624,454.09907100
4,2818,468.11475100
5,3008,482.13032100
6,3170,496.14612800
7,3324,510.16180900
8,3461,524.17761000
9,3584,538.19272000
10,3699,552.20895900
11,3828,566.22436400
967,,2.01565006,5,2.01559775,0.08713509,564,2036,0.00000000
Peak,Index,Mass
0,2036,412.05224700
1,2067,414.06784800
2,2096,416.08342400
3,2127,418.09909600
4,2157,420.11463800
968,,12.00000000,5,11.99999500,0.11173202,566,2037,0.00000000
Peak,Index,Mass
0,2037,412.05560000
1,2201,424.05558200
2,2377,436.05548500
3,2545,448.05547500
4,2701,460.05558000
969,,15.99491462,5,15.99489525,0.13338156,178,2050,0.00000000
Peak,Index,Mass
0,2050,412.20576100
1,2269,428.20054800
2,2502,444.19553300
3,2714,460.19044700
4,2937,476.18534200
970,,14.01565006,17,14.01563763,0.23107347,575,2052,0.00011334
Peak,Index,Mass
0,2052,413.03628200
1,2243,427.05192300
2,2449,441.06747400
3,2638,455.08317800
4,2830,469.09875700
5,3020,483.11450900
6,3183,497.13024600
7,3334,511.14566000
8,3470,525.16151100
9,3592,539.17692900
10,3706,553.19267900
11,3835,567.20846700
12,3951,581.22401200
13,4057,595.23921300
14,4168,609.25520800
15,4277,623.27128300
16,4365,637.28648400
971,,15.99491462,5,15.99487125,0.23197297,442,2054,0.00000000
Peak,Index,Mass
0,2054,413.05472100
1,2273,429.04969500
2,2503,445.04459500
3,2715,461.03955000
4,2938,477.03420600
972,,2.01565006,7,2.01566067,0.05630959,442,2054,0.00000000
Peak,Index,Mass
0,2054,413.05472100
1,2084,415.07038600
2,2111,417.08603700
3,2141,419.10167500
4,2168,421.11739100
5,2195,423.13304700
6,2226,425.14868500
973,,2.01565006,6,2.01571860,0.17710571,517,2058,0.00000000
Peak,Index,Mass
0,2058,413.09084100
1,2088,415.10663400
2,2115,417.12245600
3,2146,419.13813800
4,2172,421.15376500
5,2198,423.16943400
974,,12.00000000,7,12.00001117,0.14637062,470,2060,0.00000000
Peak,Index,Mass
0,2060,413.11223100
1,2223,425.11229700
2,2394,437.11226100
3,2564,449.11234400
4,2721,461.11216100
5,2891,473.11236700
6,3045,485.11229800
975,,15.99491462,5,15.99490800,0.10381060,92,2066,0.00001181
Peak,Index,Mass
0,2066,413.21810800
1,2286,429.21308100
2,2517,445.20802600
3,2728,461.20282700
4,2952,477.19774000
976,,12.00000000,6,11.99998380,0.22078237,478,2068,0.00000000
Peak,Index,Mass
0,2068,414.07109100
1,2231,426.07132300
2,2404,438.07129900
3,2571,450.07129400
4,2729,462.07118300
5,2900,474.07101000
977,,12.00000000,6,11.99997780,0.23717750,796,2070,0.00000000
Peak,Index,Mass
0,2070,414.07918200
1,2233,426.07928100
2,2406,438.07931100
3,2572,450.07926400
4,2730,462.07938600
5,2901,474.07907100
978,,15.99491462,5,15.99495150,0.10342918,533,2071,0.00000000
Peak,Index,Mass
0,2071,414.08630700
1,2290,430.08128400
2,2518,446.07613700
3,2729,462.07118300
4,2955,478.06611300
979,,12.00000000,6,12.00003700,0.25068890,623,2078,0.00000000
Peak,Index,Mass
0,2078,414.15169300
1,2240,426.15195600
2,2414,438.15200800
3,2579,450.15208400
4,2739,462.15185300
5,2909,474.15187800
980,,14.01565006,13,14.01568833,0.24467134,527,2081,0.00000000
Peak,Index,Mass
0,2081,415.03397400
1,2273,429.04969500
2,2476,443.06519700
3,2664,457.08093000
4,2861,471.09658400
5,3045,485.11229800
6,3206,499.12793800
7,3355,513.14357100
8,3489,527.15968900
9,3610,541.17554400
10,3724,555.19108300
11,3852,569.20674600
12,3965,583.22223400
981,,2.01565006,7,2.01566700,0.09698422,527,2081,0.00000000
Peak,Index,Mass
0,2081,415.03397400
1,2108,417.04974700
2,2137,419.06534300
3,2165,421.08107200
4,2191,423.09659200
5,2223,425.11229700
6,2251,427.12797600
982,,12.00000000,7,12.00000400,0.07143235,305,2083,0.00000000
Peak,Index,Mass
0,2083,415.05522200
1,2244,427.05526600
2,2419,439.05514900
3,2582,451.05508700
4,2743,463.05520100
5,2914,475.05515200
6,3062,487.05524600
983,,15.99491462,6,15.99493860,0.08705607,612,2084,0.00000000
Peak,Index,Mass
0,2084,415.07038600
1,2305,431.06544200
2,2530,447.06021600
3,2743,463.05520100
4,2966,479.04997300
5,3150,495.04507900
984,,12.00000000,8,12.00001929,0.08711850,307,2086,0.00000000
Peak,Index,Mass
0,2086,415.09141500
1,2247,427.09151500
2,2421,439.09159800
3,2584,451.09156200
4,2746,463.09160400
5,2918,475.09157900
6,3064,487.09144400
7,3202,499.09155000
985,,15.99491462,7,15.99497583,0.16203804,450,2088,0.00000000
Peak,Index,Mass
0,2088,415.10663400
1,2310,431.10171300
2,2534,447.09661100
3,2746,463.09160400
4,2968,479.08639100
5,3152,495.08134800
6,3330,511.07648900
986,,15.99491462,7,15.99490783,0.12346094,298,2091,0.00000000
Peak,Index,Mass
0,2091,415.14315800
1,2314,431.13806800
2,2539,447.13309400
3,2751,463.12788000
4,2972,479.12284200
5,3155,495.11786700
6,3332,511.11260500
987,,14.01565006,14,14.01566700,0.10915168,492,2094,0.00000000
Peak,Index,Mass
0,2094,416.05513000
1,2289,430.07086100
2,2492,444.08646300
3,2679,458.10215100
4,2876,472.11771900
5,3057,486.13346900
6,3216,500.14902200
7,3366,514.16482000
8,3500,528.18034800
9,3621,542.19584100
10,3735,556.21170500
11,3861,570.22736300
12,3973,584.24316000
13,4082,598.25880100
988,,2.01565006,5,2.01569700,0.02431366,692,2095,0.00000000
Peak,Index,Mass
0,2095,416.06553000
1,2125,418.08126700
2,2155,420.09699500
3,2181,422.11274100
4,2209,424.12831800
989,,14.01565006,5,14.01563100,0.09437819,990,2098,0.00000000
Peak,Index,Mass
0,2098,416.09461800
1,2294,430.11042000
2,2498,444.12600200
3,2683,458.14156900
4,2881,472.15714200
990,,12.00000000,7,12.00005500,0.23058673,571,2261,0.00000000
Peak,Index,Mass
0,2098,416.09461800
1,2261,428.09490400
2,2438,440.09481300
3,2598,452.09485800
4,2761,464.09483500
5,2930,476.09477600
6,3076,488.09494800
991,,15.99491462,5,15.99500225,0.22637889,632,2099,0.00000000
Peak,Index,Mass
0,2099,416.10190000
1,2324,432.09708900
2,2548,448.09191900
3,2760,464.08673000
4,2981,480.08190900
992,,15.99491462,6,15.99491960,0.10153778,534,2100,0.00000000
Peak,Index,Mass
0,2100,416.11005600
1,2325,432.10500800
2,2549,448.10007100
3,2761,464.09483500
4,2982,480.08984400
5,3166,496.08465400
993,,2.01565006,5,2.01564200,0.13961609,534,2100,0.00000000
Peak,Index,Mass
0,2100,416.11005600
1,2130,418.12578400
2,2161,420.14142100
3,2185,422.15712900
4,2214,424.17262400
994,,12.00000000,7,12.00003417,0.14803922,936,2103,0.00000000
Peak,Index,Mass
0,2103,416.13108000
1,2264,428.13109200
2,2442,440.13109200
3,2602,452.13127300
4,2764,464.13122600
5,2932,476.13130900
6,3080,488.13128500
995,,12.00000000,8,11.99999529,0.10894932,243,2110,0.00000000
Peak,Index,Mass
0,2110,417.07077900
1,2275,429.07085600
2,2450,441.07084300
3,2608,453.07080600
4,2770,465.07073600
5,2940,477.07090800
6,3086,489.07085800
7,3222,501.07074600
996,,12.00000000,5,11.99999225,0.12206388,597,2114,0.00000000
Peak,Index,Mass
0,2114,417.11508800
1,2280,429.11522300
2,2455,441.11509100
3,2613,453.11502700
4,2774,465.11505700
997,,15.99491462,6,15.99489300,0.07501982,151,2120,0.00000000
Peak,Index,Mass
0,2120,417.19528000
1,2349,433.19025100
2,2569,449.18504700
3,2780,465.18002100
4,3001,481.17485900
5,3187,497.16974500
998,,12.00000000,6,11.99999920,0.10766436,153,2121,-0.00001282
Peak,Index,Mass
0,2121,417.21299800
1,2286,429.21308100
2,2460,441.21291500
3,2619,453.21301000
4,2781,465.21294800
5,2953,477.21299400
999,,2.01565006,5,2.01567300,0.11182483,699,2122,0.00000000
Peak,Index,Mass
0,2122,418.04490700
1,2151,420.06056600
2,2177,422.07623200
3,2205,424.09199500
4,2235,426.10759900
1000,,14.01565006,7,14.01564717,0.15806450,703,2123,0.00000000
Peak,Index,Mass
0,2123,418.05313800
1,2321,432.06869700
2,2519,446.08410100
3,2705,460.09999200
4,2905,474.11578900
5,3080,488.13128500
6,3239,502.14702100
1001,,2.01565006,7,2.01558417,0.12666427,703,2123,0.00000000
Peak,Index,Mass
0,2123,418.05313800
1,2152,420.06878100
2,2179,422.08437600
3,2207,424.10003000
4,2237,426.11557800
5,2264,428.13109200
6,2299,430.14664300
1002,,14.01565006,13,14.01567367,0.16154647,502,2124,0.00000000
Peak,Index,Mass
0,2124,418.07070100
1,2323,432.08644300
2,2521,446.10206300
3,2707,460.11780900
4,2907,474.13340000
5,3082,488.14928000
6,3241,502.16464100
7,3391,516.18042900
8,3521,530.19586700
9,3642,544.21176800
10,3755,558.22720500
11,3885,572.24292200
12,3993,586.25878500
1003,,2.01565006,6,2.01562380,0.11387145,624,2126,0.00000000
Peak,Index,Mass
0,2126,418.08937000
1,2156,420.10503000
2,2183,422.12074200
3,2211,424.13628500
4,2240,426.15195600
5,2267,428.16748900
1004,,12.00000000,5,12.00001400,0.16435093,503,2128,0.00000000
Peak,Index,Mass
0,2128,418.10722300
1,2293,430.10722900
2,2465,442.10714200
3,2626,454.10709300
4,2788,466.10727900
1005,,15.99491462,5,15.99485200,0.17496296,560,2130,0.00000000
Peak,Index,Mass
0,2130,418.12578400
1,2358,434.12066400
2,2576,450.11576900
3,2789,466.11049800
4,3007,482.10519200
1006,,12.00000000,5,12.00004825,0.28624040,562,2132,0.00000000
Peak,Index,Mass
0,2132,418.14369600
1,2298,430.14357500
2,2468,442.14357000
3,2630,454.14359300
4,2792,466.14388900
1007,,15.99491462,6,15.99489120,0.32102608,979,2579,0.00000000
Peak,Index,Mass
0,2133,418.16230500
1,2362,434.15720800
2,2579,450.15208400
3,2793,466.14691200
4,3010,482.14150500
5,3195,498.13676100
1008,,12.00000000,5,12.00000200,0.03208206,395,2134,0.00000000
Peak,Index,Mass
0,2134,418.18005000
1,2301,430.18005900
2,2471,442.18010200
3,2633,454.18007800
4,2795,466.18005800
1009,,14.01565006,15,14.01564614,0.16373364,630,2135,0.00000000
Peak,Index,Mass
0,2135,419.02911300
1,2334,433.04470200
2,2530,447.06021600
3,2717,461.07588900
4,2918,475.09157900
5,3088,489.10727800
6,3249,503.12286600
7,3398,517.13867300
8,3528,531.15419500
9,3649,545.16985400
10,3765,559.18569200
11,3893,573.20162000
12,4002,587.21711200
13,4106,601.23286400
14,4222,615.24815900
1010,,2.01565006,6,2.01562020,0.08043229,630,2135,0.00000000
Peak,Index,Mass
0,2135,419.02911300
1,2163,421.04466200
2,2189,423.06025900
3,2218,425.07587300
4,2247,427.09151500
5,2279,429.10721400
1011,,2.01565006,8,2.01563771,0.10814561,485,2136,0.00015452
Peak,Index,Mass
0,2136,419.06214400
1,2164,421.07777300
2,2190,423.09328700
3,2222,425.10894800
4,2250,427.12458500
5,2282,429.14027000
6,2315,431.15592200
7,2348,433.17160800
1012,,12.00000000,6,12.00003380,0.10914817,338,2139,-0.00004486
Peak,Index,Mass
0,2139,419.08307400
1,2306,431.08319100
2,2477,443.08308000
3,2638,455.08317800
4,2799,467.08324400
5,2967,479.08324300
1013,,2.01565006,7,2.01565167,0.06115813,486,2140,0.00005001
Peak,Index,Mass
0,2140,419.09842500
1,2167,421.11411500
2,2194,423.12971800
3,2225,425.14540400
4,2253,427.16107000
5,2285,429.17662600
6,2318,431.19233500
1014,,12.00000000,7,12.00000167,0.07456715,416,2143,0.00001664
Peak,Index,Mass
0,2143,419.11952100
1,2312,431.11947300
2,2481,443.11954100
3,2642,455.11952400
4,2803,467.11961400
5,2971,479.11962500
6,3112,491.11953100
1015,,12.00000000,6,11.99999180,0.08930268,964,2144,0.00000000
Peak,Index,Mass
0,2144,419.13065000
1,2313,431.13071600
2,2483,443.13075700
3,2644,455.13066900
4,2805,467.13076900
5,2973,479.13060900
1016,,2.01565006,7,2.01564000,0.10256806,402,2145,0.00006550
Peak,Index,Mass
0,2145,419.13482600
1,2171,421.15045600
2,2197,423.16609900
3,2228,425.18168700
4,2254,427.19746700
5,2286,429.21308100
6,2319,431.22866600
1017,,12.00000000,6,12.00001880,0.11616770,484,2147,0.00008213
Peak,Index,Mass
0,2147,419.15597200
1,2315,431.15592200
2,2485,443.15594600
3,2645,455.15580300
4,2806,467.15592300
5,2975,479.15606600
1018,,15.99491462,9,15.99487138,0.21779269,160,2148,0.00025400
Peak,Index,Mass
0,2148,419.17140000
1,2373,435.16600900
2,2590,451.16099000
3,2806,467.15592300
4,3023,483.15089600
5,3207,499.14578200
6,3376,515.14062800
7,3527,531.13556900
8,3664,547.13037100
1019,,14.01565006,10,14.01564522,0.18394604,344,2153,0.00000000
Peak,Index,Mass
0,2153,420.08630500
1,2355,434.10218700
2,2552,448.11791200
3,2736,462.13373500
4,2934,476.14928700
5,3106,490.16462300
6,3266,504.18051600
7,3414,518.19581400
8,3544,532.21162700
9,3661,546.22711200
1020,,12.00000000,5,12.00007875,0.11251015,344,2153,0.00000000
Peak,Index,Mass
0,2153,420.08630500
1,2323,432.08644300
2,2492,444.08646300
3,2652,456.08653600
4,2816,468.08662000
1021,,15.99491462,5,15.99493225,0.06329002,567,2154,0.00000000
Peak,Index,Mass
0,2154,420.09362200
1,2379,436.08854300
2,2595,452.08339800
3,2814,468.07838800
4,3029,484.07335100
1022,,2.01565006,6,2.01565160,0.09034745,567,2154,0.00000000
Peak,Index,Mass
0,2154,420.09362200
1,2180,422.10943700
2,2208,424.12498400
3,2238,426.14050900
4,2265,428.15629300
5,2300,430.17188000
1023,,12.00000000,7,12.00001517,0.07392939,511,2157,0.00000000
Peak,Index,Mass
0,2157,420.11463800
1,2326,432.11473000
2,2496,444.11480400
3,2654,456.11477200
4,2818,468.11475100
5,2983,480.11483700
6,3122,492.11472900
1024,,15.99491462,7,15.99490333,0.11428339,489,2159,0.00000000
Peak,Index,Mass
0,2159,420.13001300
1,2383,436.12500100
2,2599,452.12000900
3,2818,468.11475100
4,3031,484.10970000
5,3213,500.10446300
6,3384,516.09943300
1025,,2.01565006,5,2.01561375,0.18050763,489,2159,0.00000000
Peak,Index,Mass
0,2159,420.13001300
1,2184,422.14569200
2,2212,424.16147700
3,2241,426.17703200
4,2268,428.19246800
1026,,14.01565006,6,14.01565280,0.12989761,645,2162,0.00001296
Peak,Index,Mass
0,2162,421.04126700
1,2363,435.05702600
2,2559,449.07253100
3,2745,463.08840400
4,2943,477.10398900
5,3112,491.11953100
1027,,2.01565006,7,2.01564233,0.14495653,645,2162,0.00001296
Peak,Index,Mass
0,2162,421.04126700
1,2188,423.05699200
2,2217,425.07254000
3,2246,427.08819100
4,2278,429.10396900
5,2312,431.11947300
6,2344,433.13512100
1028,,12.00000000,7,12.00005650,0.18192294,352,2170,-0.00014743
Peak,Index,Mass
0,2170,421.13500700
1,2344,433.13512100
2,2512,445.13509300
3,2669,457.13510400
4,2834,469.13507300
5,2997,481.13531000
6,3135,493.13534600
1029,,15.99491462,9,15.99489225,0.13713068,124,2173,0.00000193
Peak,Index,Mass
0,2173,421.18679800
1,2400,437.18169300
2,2617,453.17670300
3,2837,469.17150400
4,3049,485.16653800
5,3229,501.16133000
6,3399,517.15638200
7,3548,533.15127900
8,3677,549.14593600
1030,,14.01565006,12,14.01566764,0.15082709,797,2175,0.00000000
Peak,Index,Mass
0,2175,422.04782600
1,2378,436.06368400
2,2572,450.07926400
3,2761,464.09483500
4,2959,478.11074000
5,3124,492.12622300
6,3280,506.14173700
7,3427,520.15759300
8,3558,534.17335700
9,3674,548.18897800
10,3797,562.20470000
11,3922,576.22017000
1031,,2.01565006,6,2.01560740,0.20003950,797,2175,0.00000000
Peak,Index,Mass
0,2175,422.04782600
1,2203,424.06364500
2,2233,426.07928100
3,2261,428.09490400
4,2294,430.11042000
5,2328,432.12586300
1032,,2.01565006,6,2.01563600,0.08618126,657,2176,0.00000000
Peak,Index,Mass
0,2176,422.07295600
1,2204,424.08862800
2,2234,426.10429100
3,2262,428.11989600
4,2297,430.13543800
5,2331,432.15113600
1033,,2.01565006,6,2.01564020,0.09989882,658,2178,0.00000000
Peak,Index,Mass
0,2178,422.08112400
1,2206,424.09665100
2,2236,426.11237000
3,2263,428.12803700
4,2298,430.14357500
5,2332,432.15932500
1034,,15.99491462,6,15.99493360,0.19283108,662,2182,0.00000000
Peak,Index,Mass
0,2182,422.11741500
1,2409,438.11216800
2,2626,454.10709300
3,2847,470.10207900
4,3055,486.09723500
5,3234,502.09208300
1035,,2.01565006,6,2.01566880,0.02888890,662,2182,0.00000000
Peak,Index,Mass
0,2182,422.11741500
1,2210,424.13303000
2,2239,426.14870500
3,2266,428.16437200
4,2301,430.18005900
5,2333,432.19575900
1036,,15.99491462,6,15.99486220,0.17539864,417,2184,0.00000000
Peak,Index,Mass
0,2184,422.14569200
1,2411,438.14062100
2,2629,454.13536600
3,2849,470.13034200
4,3056,486.12529800
5,3236,502.12000300
1037,,14.01565006,17,14.01562069,0.20069565,528,2187,0.00000000
Peak,Index,Mass
0,2187,423.02398100
1,2388,437.03950400
2,2582,451.05508700
3,2770,465.07073600
4,2968,479.08639100
5,3132,493.10214700
6,3287,507.11785800
7,3433,521.13347300
8,3562,535.14926000
9,3678,549.16481600
10,3804,563.18043800
11,3927,577.19587200
12,4035,591.21160600
13,4142,605.22736600
14,4259,619.24278600
15,4350,633.25794400
16,4432,647.27391200
1038,,2.01565006,5,2.01556475,0.24888632,528,2187,0.00000000
Peak,Index,Mass
0,2187,423.02398100
1,2216,425.03957600
2,2244,427.05526600
3,2275,429.07085600
4,2307,431.08624000
1039,,2.01565006,5,2.01563200,0.06454646,726,2192,0.00000000
Peak,Index,Mass
0,2192,423.10455100
1,2224,425.12023000
2,2252,427.13594900
3,2283,429.15152500
4,2316,431.16707900
1040,,15.99491462,5,15.99488450,0.13729523,690,2196,0.00000000
Peak,Index,Mass
0,2196,423.14091500
1,2426,439.13590300
2,2644,455.13066900
3,2864,471.12558200
4,3066,487.12045300
1041,,15.99491462,7,15.99492900,0.12940302,172,2199,-0.00003113
Peak,Index,Mass
0,2199,423.20241500
1,2429,439.19732600
2,2648,455.19221700
3,2870,471.18716200
4,3071,487.18215800
5,3253,503.17691900
6,3420,519.17198900
1042,,14.01565006,10,14.01571133,0.31483979,733,2200,0.00000000
Peak,Index,Mass
0,2200,424.05207700
1,2403,438.06784400
2,2595,452.08339800
3,2786,466.09924700
4,2983,480.11483700
5,3144,494.13060800
6,3299,508.14617000
7,3442,522.16163700
8,3571,536.17789600
9,3686,550.19347900
1043,,2.01565006,5,2.01566325,0.14676081,733,2200,0.00000000
Peak,Index,Mass
0,2200,424.05207700
1,2230,426.06790700
2,2259,428.08347600
3,2292,430.09915800
4,2326,432.11473000
1044,,14.01565006,7,14.01566150,0.12537045,637,2201,0.00000000
Peak,Index,Mass
0,2201,424.05558200
1,2404,438.07129900
2,2596,452.08679000
3,2787,466.10252800
4,2984,480.11808200
5,3145,494.13371300
6,3300,508.14955100
1045,,2.01565006,6,2.01566240,0.05007765,732,2202,0.00000000
Peak,Index,Mass
0,2202,424.06026000
1,2232,426.07593500
2,2260,428.09158000
3,2293,430.10722900
4,2327,432.12286700
5,2359,434.13857200
1046,,12.00000000,5,11.99997800,0.09114630,601,2209,0.00000000
Peak,Index,Mass
0,2209,424.12831800
1,2384,436.12845000
2,2554,448.12836900
3,2709,460.12826900
4,2878,472.12823000
1047,,15.99491462,6,15.99485200,0.23493572,430,2212,0.00000000
Peak,Index,Mass
0,2212,424.16147700
1,2443,440.15622900
2,2657,456.15121500
3,2879,472.14599500
4,3081,488.14119600
5,3261,504.13573700
1048,,14.01565006,8,14.01565700,0.11961503,646,2215,-0.00000366
Peak,Index,Mass
0,2215,425.03616500
1,2418,439.05181600
2,2607,453.06744600
3,2799,467.08324400
4,2993,481.09881700
5,3154,495.11457200
6,3311,509.13024500
7,3450,523.14576400
1049,,2.01565006,6,2.01567360,0.10667497,646,2215,-0.00000366
Peak,Index,Mass
0,2215,425.03616500
1,2243,427.05192300
2,2274,429.06754200
3,2306,431.08319100
4,2339,433.09878000
5,2370,435.11453300
1050,,2.01565006,5,2.01569375,0.15197936,823,2219,0.00000000
Peak,Index,Mass
0,2219,425.08377500
1,2248,427.09945800
2,2280,429.11522300
3,2313,431.13071600
4,2345,433.14655000
1051,,12.00000000,5,12.00008025,0.15919623,-1,-1,0.00000000
Peak,Index,Mass
0,2220,425.08704100
1,2392,437.08701600
2,2561,449.08707100
3,2718,461.08716200
4,2887,473.08736200
1052,,12.00000000,6,11.99999360,0.04598521,367,2226,0.00000000
Peak,Index,Mass
0,2226,425.14868500
1,2398,437.14873900
2,2566,449.14870800
3,2725,461.14867200
4,2894,473.14867200
5,3048,485.14865300
1053,,15.99491462,5,15.99497675,0.02047953,613,2227,0.00000000
Peak,Index,Mass
0,2227,425.15658900
1,2458,441.15137000
2,2671,457.14640300
3,2893,473.14144200
4,3090,489.13649600
1054,,15.99491462,6,15.99492260,0.10103423,134,2229,0.00003381
Peak,Index,Mass
0,2229,425.21813000
1,2460,441.21291500
2,2674,457.20802500
3,2898,473.20283900
4,3094,489.19767400
5,3274,505.19274300
1055,,12.00000000,5,12.00000050,0.15414056,698,2235,0.00000000
Peak,Index,Mass
0,2235,426.10759900
1,2408,438.10750100
2,2574,450.10766700
3,2733,462.10760100
4,2904,474.10760100
1056,,15.99491462,5,15.99492025,0.20416418,293,2242,0.00000000
Peak,Index,Mass
0,2242,426.18494200
1,2471,442.18010200
2,2685,458.17482800
3,2911,474.16979700
4,3106,490.16462300
1057,,15.99491462,6,15.99490480,0.13872641,612,2245,0.00000000
Peak,Index,Mass
0,2245,427.07043000
1,2476,443.06519700
2,2688,459.06024700
3,2914,475.05515200
4,3108,491.05010100
5,3283,507.04495400
1058,,2.01565006,7,2.01563700,0.08482009,612,2245,0.00000000
Peak,Index,Mass
0,2245,427.07043000
1,2277,429.08616000
2,2310,431.10171300
3,2342,433.11731600
4,2372,435.13299900
5,2398,437.14873900
6,2428,439.16425200
1059,,15.99491462,8,15.99485843,0.17497892,614,2249,0.00000000
Peak,Index,Mass
0,2249,427.10678900
1,2480,443.10168100
2,2692,459.09659100
3,2918,475.09157900
4,3109,491.08642900
5,3284,507.08143600
6,3446,523.07614400
7,3587,539.07079800
1060,,2.01565006,6,2.01566960,0.08269645,614,2249,0.00000000
Peak,Index,Mass
0,2249,427.10678900
1,2281,429.12250300
2,2314,431.13806800
3,2347,433.15378000
4,2374,435.16933500
5,2401,437.18513700
1061,,12.00000000,7,11.99999367,0.12810912,526,2251,0.00000000
Peak,Index,Mass
0,2251,427.12797600
1,2425,439.12798800
2,2588,451.12798900
3,2751,463.12788000
4,2922,475.12803500
5,3067,487.12796600
6,3206,499.12793800
1062,,14.01565006,14,14.01565692,0.26637891,765,2256,0.00000000
Peak,Index,Mass
0,2256,428.05513200
1,2463,442.07079900
2,2652,456.08653600
3,2847,470.10207900
4,3032,484.11765800
5,3194,498.13358800
6,3344,512.14933500
7,3479,526.16477500
8,3599,540.18040100
9,3715,554.19597800
10,3843,568.21164600
11,3957,582.22740400
12,4065,596.24351300
13,4177,610.25867200
1063,,12.00000000,5,12.00001625,0.16162876,623,2267,0.00000000
Peak,Index,Mass
0,2267,428.16748900
1,2445,440.16762600
2,2605,452.16772900
3,2767,464.16772900
4,2936,476.16755400
1064,,14.01565006,19,14.01561456,0.38131986,575,2271,0.00014571
Peak,Index,Mass
0,2271,429.03122900
1,2474,443.04668100
2,2662,457.06245900
3,2858,471.07807400
4,3042,485.09363900
5,3203,499.10939300
6,3353,513.12491700
7,3487,527.14069400
8,3608,541.15644700
9,3722,555.17207100
10,3850,569.18749900
11,3963,583.20335300
12,4072,597.21899900
13,4186,611.23441600
14,4289,625.25045900
15,4375,639.26597800
16,4462,653.28145500
17,4564,667.29774300
18,4655,681.31229100
1065,,14.01565006,6,14.01561800,0.22129774,377,2272,0.00000000
Peak,Index,Mass
0,2272,429.03445400
1,2475,443.05000200
2,2663,457.06577300
3,2859,471.08136600
4,3043,485.09668100
5,3204,499.11254400
1066,,12.00000000,5,11.99993800,0.27358767,377,2272,0.00000000
Peak,Index,Mass
0,2272,429.03445400
1,2448,441.03435200
2,2606,453.03437800
3,2768,465.03454200
4,2938,477.03420600
1067,,2.01565006,7,2.01564600,0.06406368,536,2273,0.00000000
Peak,Index,Mass
0,2273,429.04969500
1,2305,431.06544200
2,2337,433.08102500
3,2367,435.09669000
4,2394,437.11226100
5,2425,439.12798800
6,2457,441.14357100
1068,,14.01565006,10,14.01563478,0.14026797,678,2276,0.00000000
Peak,Index,Mass
0,2276,429.07883600
1,2479,443.09431500
2,2667,457.11001800
3,2864,471.12558200
4,3047,485.14134500
5,3208,499.15701000
6,3357,513.17258300
7,3491,527.18803200
8,3612,541.20370200
9,3726,555.21954900
1069,,15.99491462,7,15.99485800,0.28070449,626,2277,0.00000000
Peak,Index,Mass
0,2277,429.08616000
1,2506,445.08098900
2,2717,461.07588900
3,2940,477.07090800
4,3130,493.06560900
5,3306,509.06081200
6,3465,525.05530800
1070,,12.00000000,8,11.99999586,0.08673923,470,2279,0.00000000
Peak,Index,Mass
0,2279,429.10721400
1,2454,441.10722800
2,2612,453.10714100
3,2773,465.10720500
4,2944,477.10716600
5,3088,489.10727800
6,3225,501.10714500
7,3352,513.10718500
1071,,15.99491462,6,15.99491300,0.12699433,450,2281,0.00000000
Peak,Index,Mass
0,2281,429.12250300
1,2511,445.11726900
2,2721,461.11216100
3,2944,477.10716600
4,3132,493.10214700
5,3308,509.09706800
1072,,15.99491462,7,15.99493367,0.10983805,298,2284,0.00000000
Peak,Index,Mass
0,2284,429.15879800
1,2514,445.15370200
2,2725,461.14867200
3,2948,477.14351400
4,3136,493.13859900
5,3312,509.13338900
6,3468,525.12840000
1073,,2.01565006,6,2.01561420,0.21026964,699,2287,0.00000000
Peak,Index,Mass
0,2287,430.04511200
1,2320,432.06052900
2,2353,434.07638200
3,2380,436.09198800
4,2408,438.10750100
5,2440,440.12318300
1074,,14.01565006,13,14.01562042,0.14545595,476,2288,0.00000000
Peak,Index,Mass
0,2288,430.06289900
1,2491,444.07852400
2,2678,458.09403200
3,2875,472.10966500
4,3056,486.12529800
5,3215,500.14104300
6,3365,514.15672700
7,3499,528.17226300
8,3620,542.18788900
9,3734,556.20364400
