Index,Mass,IdealMass
1927,403.13580400,403.13567171
1928,403.14005200,403.13984587
1929,403.14314700,403.14296663
1930,403.16100700,403.16097525
1931,403.17954300,403.17955133
1932,403.19731400,403.19736075
1933,404.02931200,404.02928293
1934,404.06573700,404.06570763
1935,404.07372900,404.07369957
1936,404.08347600,404.08344649
1937,404.09152800,404.09149842
1938,404.10194200,404.10191233
1939,404.11007900,404.11004927
1940,404.11980500,404.11977519
1941,404.12788400,404.12785412
1942,404.14648400,404.14645396
1943,404.15625800,404.15622788
1944,404.16430000,404.16426982
1945,405.04641100,405.04633942
1946,405.04974300,405.04968128
1947,405.06747800,405.06746879
1948,405.08280800,405.08272493
1949,405.08605500,405.08599286
1950,405.09722600,405.09723589
1951,405.10380200,405.10385430
1952,405.11919200,405.11911043
1953,405.12241400,405.12235259
1954,405.13235800,405.13235880
1955,405.14019000,405.14023980
1956,405.15553400,405.15549594
1957,405.15887500,405.15882361
1958,405.17674800,405.17662531
1959,405.19522200,405.19509931
1960,406.04493300,406.04487683
1961,406.05311200,406.05305568
1962,406.07822500,406.07816819
1963,406.08140500,406.08134813
1964,406.08939200,406.08933497
1965,406.09899600,406.09893878
1966,406.11443100,406.11437348
1967,406.11762700,406.11756942
1968,406.12214800,406.12209033
1969,406.12578600,406.12572826
1970,406.13545300,406.13539507
1971,406.16222500,406.16216655
1972,407.02894000,407.02885348
1973,407.06207600,407.06198948
1974,407.06539300,407.06530835
1975,407.07661700,407.07653868
1976,407.09844100,407.09837499
1977,407.10172800,407.10166601
1978,407.10958500,407.10953264
1979,407.13478200,407.13476050
1980,407.13809600,407.13806428
1981,407.17128000,407.17114600
1982,407.17455700,407.17442300
1983,408.05705500,408.05701672
1984,408.06063200,408.06059387
1985,408.06868200,408.06864420
1986,408.09367400,408.09363723
1987,408.09701600,408.09697937
1988,408.10184100,408.10180457
1989,408.10507000,408.10503370
1990,408.12996500,408.12992973
1991,408.13337300,408.13333787
1992,408.13820800,408.13817307
1993,408.14141700,408.14138220
1994,408.17468700,408.17465357
1995,408.17804900,408.17801571
1996,409.04127700,409.04125404
1997,409.04459400,409.04457629
1998,409.07760500,409.07763955
1999,409.08093000,409.08095894
2000,409.08889000,409.08890551
2001,409.11405200,409.11402505
2002,409.11738300,409.11735848
2003,409.12530600,409.12528726
2004,409.15041100,409.15041056
2005,409.15374200,409.15374546
2006,409.18675400,409.18679607
2007,409.19019700,409.19023907
2008,410.04806100,410.04805257
2009,410.07293200,410.07292320
2010,410.07630900,410.07630015
2011,410.08102300,410.08101408
2012,410.08432900,410.08432004
2013,410.10922600,410.10921667
2014,410.11262700,410.11261762
2015,410.11736600,410.11735655
2016,410.12064800,410.12063850
2017,410.14562900,410.14561914
2018,410.15377300,410.15376302
2019,410.15713600,410.15712597
2020,410.18189900,410.18188861
2021,410.19035100,410.19034048
2022,411.02385600,411.02389211
2023,411.05686800,411.05690411
2024,411.06020500,411.06023347
2025,411.06806600,411.06807647
2026,411.07703800,411.07702793
2027,411.09333700,411.09328961
2028,411.09667900,411.09663350
2029,411.10459600,411.10455496
2030,411.12970200,411.12967512
2031,411.13303100,411.13300810
2032,411.14097100,411.14095761
2033,411.16604400,411.16606062
2034,411.16940000,411.16940591
2035,411.20254600,411.20244613
2036,412.05224700,412.05223513
2037,412.05560000,412.05558818
2038,412.06024400,412.06023224
2039,412.06366400,412.06365229
2040,412.08849200,412.08848062
2041,412.09174300,412.09173166
2042,412.09657400,412.09656273
2043,412.09986900,412.09985777
2044,412.10790500,412.10789388
2045,412.12489100,412.12488011
2046,412.13303400,412.13302322
2047,412.13625700,412.13624626
2048,412.16140100,412.16139060
2049,412.16951400,412.16950371
2050,412.20576100,412.20575120
2051,413.01492400,413.01481066
2052,413.03628200,413.03616866
2053,413.03954200,413.03944428
2054,413.05472100,413.05469601
2055,413.07249400,413.07255417
2056,413.07579500,413.07584951
2057,413.08381900,413.08385975
2058,413.09084100,413.09086971
2059,413.10894200,413.10893968
2060,413.11223100,413.11223008
2061,413.12017600,413.12017847
2062,413.14531200,413.14532518
2063,413.14838800,413.14840597
2064,413.15652500,413.15655562
2065,413.18164100,413.18171069
2066,413.21810800,413.21809619
2067,414.06784800,414.06784219
2068,414.07109100,414.07108516
2069,414.07595900,414.07595311
2070,414.07918200,414.07917608
2071,414.08630700,414.08630102
2072,414.10422500,414.10421886
2073,414.11229000,414.11228379
2074,414.11539400,414.11538776
2075,414.12368100,414.12367469
2076,414.14052100,414.14051454
2077,414.14860600,414.14859946
2078,414.15169300,414.15168644
2079,414.17698600,414.17697921
2080,414.18498500,414.18497814
2081,415.03397400,415.03391073
2082,415.05188200,415.05181873
2083,415.05522200,415.05516558
2084,415.07038600,415.07036070
2085,415.08819300,415.08820423
2086,415.09141500,415.09142876
2087,415.09939600,415.09941602
2088,415.10663400,415.10665969
2089,415.12455000,415.12458974
2090,415.13583900,415.13585537
2091,415.14315800,415.14315921
2092,415.16101100,415.16097525
2093,415.19738900,415.19736075
2094,416.05513000,416.05512677
2095,416.06553000,416.06552691
2096,416.08342400,416.08342114
2097,416.09147400,416.09147124
2098,416.09461800,416.09461528
2099,416.10190000,416.10189738
2100,416.11005600,416.11005348
2101,416.11979900,416.11979661
2102,416.12795400,416.12795171
2103,416.13108000,416.13107775
2104,416.15626700,416.15626508
2105,416.16438900,416.16438719
2106,416.20063500,416.20063365
2107,417.00996700,417.00997779
2108,417.04974700,417.04975779
2109,417.06745800,417.06746879
2110,417.07077900,417.07079276
2111,417.08603700,417.08606440
2112,417.09717000,417.09720736
2113,417.10381100,417.10385430
2114,417.11508800,417.11510486
2115,417.12245600,417.12245559
2116,417.14028200,417.14023980
2117,417.15147600,417.15145585
2118,417.15880600,417.15880028
2119,417.17659600,417.17662531
2120,417.19528000,417.19530084
2121,417.21299800,417.21301082
2122,418.04490700,418.04487509
2123,418.05313800,418.05310570
2124,418.07070100,418.07066787
2125,418.08126700,418.08123338
2126,418.08937000,418.08933599
2127,418.09909600,418.09906153
2128,418.10722300,418.10718815
2129,418.11754700,418.11751166
2130,418.12578400,418.12574827
2131,418.13565200,418.13561581
2132,418.14369600,418.14365943
2133,418.16230500,418.16226755
2134,418.18005000,418.18001171
2135,419.02911300,419.02895848
2136,419.06214400,419.06198948
2137,419.06534300,419.06521896
2138,419.07645800,419.07643983
2139,419.08307400,419.08311886
2140,419.09842500,419.09837499
2141,419.10167500,419.10163013
2142,419.11262500,419.11259745
2143,419.11952100,419.11950436
2144,419.13065000,419.13059783
2145,419.13482600,419.13476050
2146,419.13813800,419.13806989
2147,419.15597200,419.15588987
2148,419.17140000,419.17114600
2149,419.17453800,419.17428400
2150,419.21093800,419.21068400
2151,420.06056600,420.06051165
2152,420.06878100,420.06872690
2153,420.08630500,420.08625142
2154,420.09362200,420.09356864
2155,420.09699500,420.09694174
2156,420.10503000,420.10497698
2157,420.11463800,420.11458527
2158,420.12256000,420.12250751
2159,420.13001300,420.12996073
2160,420.13311000,420.13305782
2161,420.14142100,420.14136907
2162,421.04126700,421.04125404
2163,421.04466200,421.04463784
2164,421.07777300,421.07763955
2165,421.08107200,421.08094250
2166,421.09222300,421.09210685
2167,421.11411500,421.11402505
2168,421.11739100,421.11733828
2169,421.12824700,421.12831762
2170,421.13500700,421.13515443
2171,421.15045600,421.15041056
2172,421.15376500,421.15372352
2173,421.18679800,421.18679607
2174,421.19024300,421.19024107
2175,422.04782600,422.04780126
2176,422.07295600,422.07293121
2177,422.07623200,422.07620720
2178,422.08112400,422.08109919
2179,422.08437600,422.08435119
2180,422.10943700,422.10941213
2181,422.11274100,422.11271612
2182,422.11741500,422.11739011
2183,422.12074200,422.12071711
2184,422.14569200,422.14566705
2185,422.15712900,422.15710403
2186,422.34238200,422.34235663
2187,423.02398100,423.02389311
2188,423.05699200,423.05690411
2189,423.06025900,423.06017925
2190,423.09328700,423.09328961
2191,423.09659200,423.09659048
2192,423.10455100,423.10453955
2193,423.10781600,423.10780047
2194,423.12971800,423.12967512
2195,423.13304700,423.13300453
2196,423.14091500,423.14087350
2197,423.16609900,423.16606062
2198,423.16943400,423.16940201
2199,423.20241500,423.20244613
2200,424.05207700,424.05205631
2201,424.05558200,424.05556134
2202,424.06026000,424.06023937
2203,424.06364500,424.06362439
2204,424.08862800,424.08860756
2205,424.09199500,424.09197459
2206,424.09665100,424.09663062
2207,424.10003000,424.10000964
2208,424.12498400,424.12496382
2209,424.12831800,424.12829784
2210,424.13303000,424.13300987
2211,424.13628500,424.13626489
2212,424.16147700,424.16145707
2213,424.16933200,424.16931212
2214,424.17262400,424.17260415
2215,425.03616500,425.03616866
2216,425.03957600,425.03958065
2217,425.07254000,425.07255417
2218,425.07587300,425.07588511
2219,425.08377500,425.08378223
2220,425.08704100,425.08704621
2221,425.09245600,425.09245786
2222,425.10894800,425.10893968
2223,425.11229700,425.11228220
2224,425.12023000,425.12019986
2225,425.14540400,425.14532518
2226,425.14868500,425.14861545
2227,425.15658900,425.15654178
2228,425.18168700,425.18171069
2229,425.21813000,425.21809619
2230,426.06790700,426.06787293
2231,426.07132300,426.07128886
2232,426.07593500,426.07590076
2233,426.07928100,426.07924668
2234,426.10429100,426.10425613
2235,426.10759900,426.10756406
2236,426.11237000,426.11233495
2237,426.11557800,426.11554288
2238,426.14050900,426.14047333
2239,426.14870500,426.14866915
2240,426.15195600,426.15192007
2241,426.17703200,426.17699552
2242,426.18494200,426.18490534
2243,427.05192300,427.05181873
2244,427.05526600,427.05517256
2245,427.07043000,427.07038569
2246,427.08819100,427.08820423
2247,427.09151500,427.09152746
2248,427.09945800,427.09946860
2249,427.10678900,427.10679789
2250,427.12458500,427.12458974
2251,427.12797600,427.12797149
2252,427.13594900,427.13592275
2253,427.16107000,427.16097525
2254,427.19746700,427.19736075
2255,428.05033600,428.05027159
2256,428.05513200,428.05506756
2257,428.05849500,428.05843053
2258,428.06595400,428.06588948
2259,428.08347600,428.08341134
2260,428.09158000,428.09151528
2261,428.09490400,428.09483926
2262,428.11989600,428.11983107
2263,428.12803700,428.12797201
2264,428.13109200,428.13102699
2265,428.15629300,428.15622780
2266,428.16437200,428.16430674
2267,428.16748900,428.16742371
2268,428.19246800,428.19240253
2269,428.20054800,428.20048247
2270,429.01007500,429.00992929
2271,429.03122900,429.03108329
2272,429.03445400,429.03431472
2273,429.04969500,429.04958616
2274,429.06754200,429.06746879
2275,429.07085600,429.07077902
2276,429.07883600,429.07874993
2277,429.08616000,429.08606558
2278,429.10396900,429.10385430
2279,429.10721400,429.10710685
2280,429.11522300,429.11513450
2281,429.12250300,429.12243144
2282,429.14027000,429.14023980
2283,429.15152500,429.15150394
2284,429.15879800,429.15878284
2285,429.17662600,429.17662531
2286,429.21308100,429.21301082
2287,430.04511200,430.04504407
2288,430.06289900,430.06283115
2289,430.07086100,430.07079319
2290,430.08128400,430.08121624
2291,430.08943800,430.08937028
2292,430.09915800,430.09909033
2293,430.10722900,430.10716137
2294,430.11042000,430.11035239
2295,430.11743600,430.11736842
2296,430.12569100,430.12562346
2297,430.13543800,430.13537051
2298,430.14357500,430.14350755
2299,430.14664300,430.14657556
2300,430.17188000,430.17181269
2301,430.18005900,430.17999173
2302,431.02564300,431.02549435
2303,431.02927000,431.02912135
2304,431.04688200,431.04673335
2305,431.06544200,431.06533246
2306,431.08319100,431.08311886
2307,431.08624000,431.08615198
2308,431.09442600,431.09429535
2309,431.09852700,431.09837499
2310,431.10171300,431.10158888
2311,431.11238700,431.11235633
2312,431.11947300,431.11950436
2313,431.13071600,431.13072778
2314,431.13806800,431.13806697
2315,431.15592200,431.15588987
2316,431.16707900,431.16703844
2317,431.17455200,431.17450580
2318,431.19233500,431.19227537
2319,431.22866600,431.22866088
2320,432.06052900,432.06045891
2321,432.06869700,432.06862684
2322,432.07847700,432.07840676
2323,432.08644300,432.08637270
2324,432.09708900,432.09701861
2325,432.10500800,432.10493755
2326,432.11473000,432.11465947
2327,432.12286700,432.12279640
2328,432.12586300,432.12579238
2329,432.13319800,432.13312732
2330,432.14123000,432.14115926
2331,432.15113600,432.15106518
2332,432.15932500,432.15925411
2333,432.19575900,432.19568782
2334,433.04470200,433.04460341
2335,433.06248200,433.06238341
2336,433.07788600,433.07763955
2337,433.08102500,433.08081391
2338,433.09220700,433.09212187
2339,433.09878000,433.09876892
2340,433.11004400,433.10996550
2341,433.11412800,433.11402505
2342,433.11731600,433.11723376
2343,433.12686300,433.12684278
2344,433.13512100,433.13515443
2345,433.14655000,433.14651650
2346,433.15046700,433.15041056
2347,433.15378000,433.15372174
2348,433.17160800,433.17153993
2349,433.19025100,433.19018293
2350,434.03998100,434.03990946
2351,434.04782600,434.04775452
2352,434.07339200,434.07332072
2353,434.07638200,434.07631074
2354,434.08444800,434.08437680
2355,434.10218700,434.10211594
2356,434.10942200,434.10935099
2357,434.11264700,434.11257602
2358,434.12066400,434.12059308
2359,434.13857200,434.13850122
2360,434.14547600,434.14540527
2361,434.14918600,434.14911530
2362,434.15720800,434.15713736
2363,435.05702600,435.05690411
2364,435.06031600,435.06019451
2365,435.07157900,435.07145891
2366,435.09340700,435.09328961
2367,435.09669000,435.09657314
2368,435.10457400,435.10445839
2369,435.10787400,435.10775892
2370,435.11453300,435.11441898
2371,435.12972300,435.12967512
2372,435.13299900,435.13296010
2373,435.16600900,435.16606062
2374,435.16933500,435.16937919
2375,435.20247600,435.20244613
2376,435.20579400,435.20576413
2377,436.05548500,436.05544486
2378,436.06368400,436.06364407
2379,436.08854300,436.08850369
2380,436.09198800,436.09194877
2381,436.09672300,436.09668389
2382,436.10009100,436.10005197
2383,436.12500100,436.12496259
2384,436.12845000,436.12841168
2385,436.13318300,436.13314480
2386,436.13640400,436.13636588
2387,436.17279300,436.17275578
2388,437.03950400,437.03951917
2389,437.07253900,437.07255417
2390,437.07583700,437.07585013
2391,437.08383300,437.08384119
2392,437.08701600,437.08702223
2393,437.10894700,437.10893968
2394,437.11226100,437.11224681
2395,437.12017000,437.12013944
2396,437.12335600,437.12331884
2397,437.14540800,437.14532518
2398,437.14873900,437.14866541
2399,437.15636200,437.15630952
2400,437.18169300,437.18171069
2401,437.18513700,437.18515228
2402,437.21810400,437.21809619
2403,438.06784400,438.06783969
2404,438.07129900,438.07129472
2405,438.07600600,438.07600176
2406,438.07931100,438.07930679
2407,438.10422700,438.10422303
2408,438.10750100,438.10749706
2409,438.11216800,438.11216410
2410,438.11554200,438.11553814
2411,438.14062100,438.14061737
2412,438.14384700,438.14384340
2413,438.14872200,438.14871845
2414,438.15200800,438.15200448
2415,438.17703600,438.17703272
2416,438.18535300,438.18534979
2417,438.18856800,438.18856482
2418,439.05181600,439.05181873
2419,439.05514900,439.05514784
2420,439.08824400,439.08820423
2421,439.09159800,439.09155708
2422,439.09942100,439.09937740
2423,439.10274500,439.10270026
2424,439.12464200,439.12458974
2425,439.12798800,439.12794316
2426,439.13590300,439.13587571
2427,439.16094700,439.16097525
2428,439.16425200,439.16428084
2429,439.19732600,439.19736075
2430,439.23368500,439.23374626
2431,440.04723700,440.04725405
2432,440.05086400,440.05088109
2433,440.05521600,440.05523315
2434,440.05860100,440.05861819
2435,440.08343700,440.08345450
2436,440.08669800,440.08671554
2437,440.09156200,440.09157960
2438,440.09481300,440.09483064
2439,440.11978900,440.11980695
2440,440.12318300,440.12320099
2441,440.12791300,440.12793105
2442,440.13109200,440.13111009
2443,440.15622900,440.15624740
2444,440.16438700,440.16440550
2445,440.16762600,440.16764454
2446,440.20085900,440.20087795
2447,441.03099200,441.03108329
2448,441.03435200,441.03443440
2449,441.06747400,441.06746879
2450,441.07084300,441.07083331
2451,441.07859100,441.07857099
2452,441.08582300,441.08579337
2453,441.10390800,441.10385430
2454,441.10722800,441.10717836
2455,441.11509100,441.11505099
2456,441.14024900,441.14023980
2457,441.14357100,441.14356844
2458,441.15137000,441.15138301
2459,441.17656200,441.17662531
2460,441.21291500,441.21301082
2461,442.06282300,442.06282813
2462,442.06584300,442.06584805
2463,442.07079900,442.07080392
2464,442.09910100,442.09910516
2465,442.10714200,442.10714594
2466,442.11026000,442.11026386
2467,442.13547000,442.13547318
2468,442.14357000,442.14357297
2469,442.14663500,442.14663788
2470,442.17198400,442.17198620
2471,442.18010200,442.18010398
2472,443.02562000,443.02567235
2473,443.02881400,443.02886635
2474,443.04668100,443.04673335
2475,443.05000200,443.05005312
2476,443.06519700,443.06524249
2477,443.08308000,443.08311886
2478,443.08642000,443.08645194
2479,443.09431500,443.09433059
2480,443.10168100,443.10168134
2481,443.11954100,443.11950436
2482,443.12295000,443.12291154
2483,443.13075700,443.13071436
2484,443.13813200,443.13808541
2485,443.15594600,443.15588987
2486,443.16712800,443.16710222
2487,443.19223300,443.19227537
2488,443.22884400,443.22866088
2489,444.05011800,444.05010138
2490,444.06079300,444.06077647
2491,444.07852400,444.07850760
2492,444.08646300,444.08644667
2493,444.08987300,444.08985669
2494,444.09700200,444.09698575
2495,444.10498600,444.10496981
2496,444.11480400,444.11478789
2497,444.12284100,444.12282495
2498,444.12600200,444.12598597
2499,444.15114800,444.15113217
2500,444.15914600,444.15913023
2501,444.18736400,444.18734845
2502,444.19553300,444.19551751
2503,445.04459500,445.04459941
2504,445.06237900,445.06238341
2505,445.06545000,445.06545775
2506,445.08098900,445.08101364
2507,445.09228100,445.09231792
2508,445.09872500,445.09876892
2509,445.10157000,445.10161529
2510,445.10999000,445.11003934
2511,445.11726900,445.11732185
2512,445.13509300,445.13515443
2513,445.14630100,445.14632819
2514,445.15370200,445.15370658
2515,445.17159000,445.17153993
2516,445.18982500,445.18974966
2517,445.20802600,445.20792544
2518,446.07613700,446.07609445
2519,446.08410100,446.08405816
2520,446.09397700,446.09393380
2521,446.10206300,446.10201950
2522,446.11275200,446.11270811
2523,446.12055000,446.12050583
2524,446.13046300,446.13041847
2525,446.13848100,446.13843617
2526,446.14154400,446.14149906
2527,446.16671300,446.16666714
2528,446.17503000,446.17498384
2529,447.02370200,447.02367348
2530,447.06021600,447.06018748
2531,447.07129000,447.07126148
2532,447.07806200,447.07803348
2533,447.09337900,447.09328961
2534,447.09661100,447.09652626
2535,447.10790700,447.10783852
2536,447.11447800,447.11441898
2537,447.12583800,447.12563934
2538,447.12992400,447.12967512
2539,447.13309400,447.13287440
2540,447.15086000,447.15080449
2541,447.16619900,447.16606062
2542,447.16945000,447.16934118
2543,447.18713800,447.18719000
2544,447.20587900,447.20593100
2545,448.05547500,448.05542826
2546,448.06356800,448.06352156
2547,448.08856400,448.08851849
2548,448.09191900,448.09187361
2549,448.10007100,448.10002592
2550,448.10331200,448.10326704
2551,448.10985200,448.10980728
2552,448.11791200,448.11786758
2553,448.12523500,448.12519085
2554,448.12836900,448.12832497
2555,448.13639100,448.13634727
2556,448.15425100,448.15420793
2557,448.17253300,448.17249061
2558,449.03943000,449.03945317
2559,449.07253100,449.07255417
2560,449.07591400,449.07592288
2561,449.08707100,449.08703275
2562,449.09375000,449.09368354
2563,449.10903200,449.10893968
2564,449.11234400,449.11225300
2565,449.14540300,449.14532518
2566,449.14870800,449.14866262
2567,449.16632700,449.16645455
2568,449.18166600,449.18171069
2569,449.18504700,449.18509169
2570,450.06778900,450.06777272
2571,450.07129400,450.07127769
2572,450.07926400,450.07924761
2573,450.10428200,450.10426536
2574,450.10766700,450.10765032
2575,450.11245700,450.11244028
2576,450.11576900,450.11575224
2577,450.14073400,450.14071699
2578,450.14408400,450.14406696
2579,450.15208400,450.15206688
2580,450.18853300,450.18851551
2581,451.05182800,451.05181873
2582,451.05508700,451.05507518
2583,451.08824200,451.08820423
2584,451.09156200,451.09151790
2585,451.09943300,451.09937390
2586,451.10277400,451.10270853
2587,451.12469700,451.12458974
2588,451.12798900,451.12789013
2589,451.13573400,451.13565487
2590,451.16099000,451.16097525
2591,451.16433900,451.16432881
2592,451.19732600,451.19736075
2593,451.20070700,451.20074175
2594,452.05023700,452.05021880
2595,452.08339800,452.08338011
2596,452.08679000,452.08677215
2597,452.09163800,452.09162019
2598,452.09485800,452.09484022
2599,452.12000900,452.11999146
2600,452.12329300,452.12327549
2601,452.12800600,452.12798853
2602,452.13127300,452.13125556
2603,452.15630200,452.15628480
2604,452.16442000,452.16440287
2605,452.16772900,452.16771190
2606,453.03437800,453.03440079
2607,453.06744600,453.06746879
2608,453.07080600,453.07083272
2609,453.07867300,453.07870892
2610,453.08206000,453.08209988
2611,453.10378900,453.10385430
2612,453.10714100,453.10719560
2613,453.11502700,453.11505643
2614,453.14029100,453.14023980
2615,453.14360300,453.14354939
2616,453.15155100,453.15149161
2617,453.17670300,453.17662531
2618,453.18002000,453.17994948
2619,453.21301000,453.21301082
2620,454.06274600,454.06275122
2621,454.06563100,454.06563626
2622,454.07068600,454.07069133
2623,454.07400700,454.07401238
2624,454.09907100,454.09907674
2625,454.10247400,454.10247979
2626,454.10709300,454.10709885
2627,454.11038400,454.11038990
2628,454.11856400,454.11857002
2629,454.13536600,454.13537226
2630,454.14359300,454.14359938
2631,454.14670400,454.14671042
2632,454.17188100,454.17188778
2633,454.18007800,454.18008490
2634,454.18307800,454.18308494
2635,455.04669900,455.04673335
2636,455.05007100,455.05009671
2637,455.06532800,455.06531460
2638,455.08317800,455.08311886
2639,455.08652300,455.08646749
2640,455.09454300,455.09449621
2641,455.10166200,455.10162295
2642,455.11952400,455.11950436
2643,455.12279400,455.12278396
2644,455.13066900,455.13068208
2645,455.15580300,455.15588987
2646,455.15895400,455.15903840
2647,455.16739800,455.16747580
2648,455.19221700,455.19227537
2649,455.22863800,455.22866088
2650,456.07834800,456.07832983
2651,456.08180600,456.08178769
2652,456.08653600,456.08651750
2653,456.08959500,456.08957637
2654,456.11477200,456.11475233
2655,456.12295600,456.12293599
2656,456.12614100,456.12612086
2657,456.15121500,456.15119383
2658,456.15941700,456.15939549
2659,456.16251900,456.16249736
2660,456.18763100,456.18760833
2661,456.19579200,456.19576899
2662,457.06245900,457.06238341
2663,457.06577300,457.06570714
2664,457.08093000,457.08090864
2665,457.09873800,457.09876892
2666,457.10202600,457.10205868
2667,457.11001800,457.11005497
2668,457.11729300,457.11733387
2669,457.13510400,457.13515443
2670,457.13843200,457.13847517
2671,457.14640300,457.14642879
2672,457.15375600,457.15376576
2673,457.17156900,457.17153993
2674,457.20802500,457.20792544
2675,457.24456300,457.24431095
2676,458.06574000,458.06568618
2677,458.07610700,458.07605328
2678,458.09403200,458.09397845
2679,458.10215100,458.10209753
2680,458.11276900,458.11271563
2681,458.13053000,458.13047680
2682,458.13844400,458.13839087
2683,458.14156900,458.14151590
2684,458.16676300,458.16671014
2685,458.17482800,458.17477522
2686,458.21111500,458.21106256
2687,459.02426200,459.02429248
2688,459.06024700,459.06027748
2689,459.07800300,459.07803348
2690,459.08112500,459.08115381
2691,459.08912000,459.08914453
2692,459.09659100,459.09661152
2693,459.11440800,459.11441898
2694,459.12559700,459.12558359
2695,459.13305200,459.13302234
2696,459.15087300,459.15080449
2697,459.16215400,459.16206831
2698,459.16946400,459.16936718
2699,459.18731400,459.18719000
2700,459.22364200,459.22357550
2701,460.05558000,460.05555267
2702,460.06384900,460.06382182
2703,460.08138700,460.08136013
2704,460.09201600,460.09198932
2705,460.09999200,460.09996546
2706,460.10974100,460.10971464
2707,460.11780900,460.11778278
2708,460.12075300,460.12072683
2709,460.12826900,460.12824297
2710,460.13619700,460.13617111
2711,460.14618800,460.14616229
2712,460.15417200,460.15414643
2713,460.18240500,460.18237994
2714,460.19044700,460.19042208
2715,461.03955000,461.03942304
2716,461.05742500,461.05729804
2717,461.07588900,461.07584948
2718,461.08716200,461.08717587
2719,461.09363900,461.09368354
2720,461.10887200,461.10893968
2721,461.11216100,461.11222159
2722,461.12337700,461.12341342
2723,461.13004700,461.13006905
2724,461.14120700,461.14120106
2725,461.14867200,461.14864733
2726,461.16652400,461.16645455
2727,461.18513300,461.18510585
2728,461.20282700,461.20284006
2729,462.07118300,462.07113066
2730,462.07938600,462.07933327
2731,462.09713500,462.09708144
2732,462.10456400,462.10451010
2733,462.10760100,462.10754695
2734,462.11565600,462.11560158
2735,462.12563100,462.12557611
2736,462.13373500,462.13367973
2737,462.14087500,462.14081940
2738,462.14404200,462.14398625
2739,462.15185300,462.15179688
2740,462.16178800,462.16173142
2741,462.16991100,462.16985404
2742,463.05216900,463.05181873
2743,463.05520100,463.05486332
2744,463.06677100,463.06648138
2745,463.08840400,463.08820423
2746,463.09160400,463.09140717
2747,463.09939000,463.09920032
2748,463.10279400,463.10260744
2749,463.10951400,463.10933361
2750,463.12472500,463.12458974
2751,463.12788000,463.12777753
2752,463.14563700,463.14571911
2753,463.16106800,463.16097525
2754,463.16425600,463.16420271
2755,463.18193900,463.18210462
2756,463.20066800,463.20083362
2757,464.05010000,464.05002031
2758,464.05849700,464.05841751
2759,464.08340300,464.08332410
2760,464.08673000,464.08665118
2761,464.09483500,464.09475637
2762,464.11986400,464.11978596
2763,464.12313700,464.12305903
2764,464.13122600,464.13114822
2765,464.15639500,464.15631782
2766,464.15955900,464.15948189
2767,464.16772900,464.16765208
2768,465.03454200,465.03444479
2769,465.06756600,465.06746879
2770,465.07073600,465.07063936
2771,465.08201900,465.08192438
2772,465.10394500,465.10385430
2773,465.10720500,465.10711363
2774,465.11505700,465.11496401
2775,465.11865300,465.11855927
2776,465.12690400,465.12680857
2777,465.14033800,465.14023980
2778,465.14366700,465.14357352
2779,465.17667200,465.17662531
2780,465.18002100,465.17998442
2781,465.21294800,465.21301082
2782,465.21646400,465.21652682
2783,466.06278800,466.06272844
2784,466.06614000,466.06608042
2785,466.07408600,466.07402637
2786,466.09924700,466.09918722
2787,466.10252800,466.10246820
2788,466.10727900,466.10721917
2789,466.11049800,466.11043815
2790,466.13555400,466.13549400
2791,466.13868200,466.13862198
2792,466.14388900,466.14382895
2793,466.14691200,466.14685193
2794,466.17181600,466.17175578
2795,466.18005800,466.17999773
2796,466.18323100,466.18317071
2797,467.04691600,467.04673335
2798,467.05001100,467.04983325
2799,467.08324400,467.08311886
2800,467.08653300,467.08640926
2801,467.09452700,467.09440667
2802,467.09794400,467.09782512
2803,467.11961400,467.11950436
2804,467.12287300,467.12277023
2805,467.13076900,467.13068287
2806,467.15592300,467.15588987
2807,467.15920600,467.15918060
2808,467.16702800,467.16702103
2809,467.18570600,467.18574302
2810,467.19222300,467.19227537
2811,467.19551900,467.19556681
2812,467.22865900,467.22866088
2813,468.05349800,468.05345606
2814,468.07838800,468.07834671
2815,468.08156500,468.08152380
2816,468.08662000,468.08657893
2817,468.08970500,468.08966401
2818,468.11475100,468.11471067
2819,468.11819800,468.11815776
2820,468.12283800,468.12279788
2821,468.12599800,468.12595797
2822,468.15105300,468.15101363
2823,468.15925000,468.15921084
2824,468.16235400,468.16231492
2825,468.18730700,468.18726858
2826,468.19563000,468.19559180
2827,469.06245300,469.06238341
2828,469.06581800,469.06575597
2829,469.08098900,469.08096103
2830,469.09875700,469.09876892
2831,469.10199000,469.10200811
2832,469.10995600,469.10998935
2833,469.11786900,469.11791750
2834,469.13507300,469.13515443
2835,469.13827300,469.13835043
2836,469.14626100,469.14632846
2837,469.17150400,469.17153993
2838,469.17474600,469.17477984
2839,469.18292000,469.18294857
2840,469.20791300,469.20792544
2841,469.24446100,469.24431095
2842,470.05769400,470.05767449
2843,470.06570400,470.06568443
2844,470.07637600,470.07635636
2845,470.09403100,470.09401123
2846,470.09717600,470.09715621
2847,470.10207900,470.10205917
2848,470.10528200,470.10526215
2849,470.13034200,470.13032197
2850,470.13852600,470.13850591
2851,470.14163600,470.14161588
2852,470.16683900,470.16681870
2853,470.17491400,470.17489364
2854,470.20329200,470.20327144
2855,470.21154800,470.21152738
2856,471.04183400,471.04164797
2857,471.06024900,471.06013691
2858,471.07807400,471.07803348
