ind,mz,intensity,sn,rel_int,mf_ind,mf,m0,search_m,p,major_ind,minor_ind,err_ppm
1633,355.139840712835,34246916,104.86,0.0456407678331513,27417,C16H22N2O7,356.1469474325,355.13967096562,0.01438496,2,-1,0.477973115618833
1633,355.139840712835,34246916,104.86,0.0456407678331513,27423,C21H23N2OCl,356.14694095677,355.13966448989,0.3199578,2,-1,0.49620744353687
1668,357.147435382317,17945618,53.58,0.0239160742170308,27425,C18H24N2O2FCl,358.154793504,357.14751703712,0.005726584,4,-1,-0.228630464056549
1633,355.139840712835,34246916,104.86,0.0456407678331513,27426,C19H22N4OS,356.1472282443,355.13995177742,0.04474155,2,-1,-0.312734696361328
1648,356.143223548333,7613068,21.66,0.0101459141338739,27426,C19H22N4OS,357.1505830821,356.14330661522,0.009194337,3,-1,-0.23324006156051
1599,353.145283035826,7047670,20.09,0.00939240982267323,27427,C14H26O10,354.15259702942,353.14532056254,1,0,-1,-0.106264225991607
1649,356.156228546192,3732113,9.67,0.00497377641128578,27435,C19H28N2Cl2,357.16335901536,356.15608254848,0.1315019,3,-1,0.409926207175774
1602,353.160565033371,29322748,89.51,0.0390783431038871,27439,C18H26O7,354.16785317074,353.16057670386,1,0,-1,-0.0330458426432036
1616,354.16393587153,7118727,20.31,0.00948710728506431,27439,C18H26O7,355.17120800854,354.16393154166,0.1946831,1,-1,0.0122256091330091
1617,354.176941869423,4052876,10.75,0.0054012563517413,27448,C15H31O7P,355.18409479889,354.17681833201,0.1622359,1,-1,0.34880152198927
1603,353.173649031269,20844032,63.09,0.0277787823352846,27449,C16H31O6Cl,354.18091639153,353.17363992465,1,0,-1,0.0257851045941624
1617,354.176941869423,4052876,10.75,0.0054012563517413,27449,C16H31O6Cl,355.18427122933,354.17699476245,0.1730517,1,-1,-0.149340661674823
1637,355.170713707794,7680273,22.06,0.0102354780467888,27449,C16H31O6Cl,356.17796630153,355.17068983465,0.3199578,2,-1,0.0672159739782874
1608,353.233278021687,3679768.5,9.59,0.00490401704457836,27474,C20H34O5,354.24062418818,353.2333477213,1,0,-1,-0.197318891932054
1623,355.076874723113,3358956.5,8.59,0.0044764718019618,27549,C14H16N4O5Cl,356.08427714792,355.07700068104,0.1514202,1,-1,-0.354734119833275
1625,355.092937720491,3222258.8,8.17,0.00429429516482969,27561,C18H14N3O4F,356.10018899942,355.09291253254,0.1946831,1,-1,0.0709334103590442
1661,357.108519388777,3595778.3,9.25,0.00479208354322425,27572,C17H14N5O3F,358.1156687699,357.10839230302,0.001133539,3,-1,0.355874461601685
1644,356.098686555664,4217466.5,11.17,0.00562060564433285,27573,C19H18N3O2Cl,357.10580442078,356.0985279539,0.3199578,2,-1,0.445387305857443
1644,356.098686555664,4217466.5,11.17,0.00562060564433285,27575,C17H17N5O2S,357.10609170831,356.09881524143,0.04474155,2,-1,-0.361376563209068
1661,357.108519388777,3595778.3,9.25,0.00479208354322425,27582,C16H19N3O2F2S,358.11575504065,357.10847857377,0.0077426,3,-1,0.11429302103989
1632,355.13429971374,11104515,32.73,0.0147989556494589,27596,C21H19NO2F2,356.14174013105,355.13446366417,0.2271303,1,-1,-0.461657335846699
1647,356.135192549655,3760777,9.76,0.0050119768427982,27596,C21H19NO2F2,357.14263167369,356.13535520681,0.004109987,2,3,-0.456728466650221
1647,356.135192549655,3760777,9.76,0.0050119768427982,27605,C18H21N5OS,357.14247721703,356.13520075015,0.04474155,2,-1,-0.0230263525170481
1615,354.140589875311,5133181.5,14.12,0.00684097642797755,27606,C13H25NO10,355.14784600215,354.14056953527,1,0,-1,0.0574349351207733
1649,356.156228546192,3732113,9.67,0.00497377641128578,27621,C15H25N5O3S,357.16360658443,356.15633011755,0.04474155,2,-1,-0.285187568809198
1653,357.025225402595,3649506,9.41,0.00486368629664909,27720,C12H6OF10,358.03260668758,357.0253302207,0.007720679,2,-1,-0.293587305243189
1689,359.035293066418,3935975,10.29,0.00524546272055818,27741,C17H13N4OSCl,360.04270554567,359.03542907879,0.01431541,4,-1,-0.378827160243298
1654,357.038269400432,8141799,23.29,0.0108505524381577,27741,C17H13N4OSCl,358.04565563567,357.03837916879,0.04474155,2,0,-0.307441340660006
1620,355.045946728159,7282912.5,20.82,0.00970591683530439,27744,C18H12O8,356.05321734132,355.04594087444,1,0,-1,0.0164872155580985
1620,355.045946728159,7282912.5,20.82,0.00970591683530439,27745,C14H8N4O3F4,356.05325301444,355.04597654756,1,0,-1,-0.08398743532557
1690,359.040838065483,5241577,14.33,0.00698543480343122,27748,C17H13N4FS2,360.04815845611,359.04088198923,0.002001806,4,-1,-0.122336339642786
1655,357.056054397482,3082222,7.66,0.00410766851859686,27748,C17H13N4FS2,358.06327633171,357.05599986483,0.01590928,2,3,0.152728569328725
1621,355.059025726025,8913125,25.9,0.0118784964109719,27755,C16H17O7Cl,356.06628056211,355.05900409523,1,0,-1,0.0609216915167783
1655,357.056054397482,3082222,7.66,0.00410766851859686,27755,C16H17O7Cl,358.06333047211,357.05605400523,0.3199578,2,-1,0.0010985725812188
1622,355.067064724713,8962281,26.05,0.0119440064727715,27760,C17H13N4O2FS,356.07432489523,355.06704842835,1,0,-1,0.04589658061661
1622,355.067064724713,8962281,26.05,0.0119440064727715,27761,C15H16O10,356.07434670872,355.06707024184,1,0,-1,-0.0155382659490172
1658,357.082702393061,8928248,25.72,0.0118986507901849,27774,C12H15O4F7,358.09010287973,357.08282641285,0.008219974,2,-1,-0.347313787915684
1693,359.071697060277,4633333,12.45,0.00617482974953652,27775,C18H17N4SCl,360.07909105439,359.07181458751,0.01431541,4,-1,-0.327308433056559
1657,357.074658394396,15279093,45.34,0.0203624039114683,27775,C18H17N4SCl,358.08204114439,357.07476467751,0.04474155,2,0,-0.297649469856553
1678,358.078098227213,3318648,8.39,0.00442275277832176,27775,C18H17N4SCl,359.08539598219,358.07811951531,0.008710424,3,2,-0.0594509854111836
1624,355.082306722226,5784814.5,16.15,0.00770940587912637,27780,C19H16O7,356.08960285004,355.08232638316,1,0,-1,-0.0553700714647091
1658,357.082702393061,8928248,25.72,0.0118986507901849,27783,C19H17N2O3Cl,358.08982000347,357.08254353659,0.3199578,2,-1,0.444873248117333
1658,357.082702393061,8928248,25.72,0.0118986507901849,27784,C17H16N4O3S,358.090107291,357.08283082412,0.04474155,2,-1,-0.359667415860984
1659,357.092420391448,5793788,16.04,0.00772136483712863,27786,C12H20O12,358.09972245656,357.09244598968,0.02465992,2,-1,-0.0716851668155495
1660,357.097964390528,20116478,60.28,0.0268091731827384,27791,C16H15N2O4F3,358.10510130449,357.09782483761,0.0140376,2,-1,0.390797447581188
1679,358.101333223325,4682113,12.6,0.00623983871720243,27793,C18H16N2O6,359.10843745832,358.10116099144,0.002400435,3,-1,0.480958745439059
1660,357.097964390528,20116478,60.28,0.0268091731827384,27793,C18H16N2O6,358.10508262052,357.09780615364,0.01232996,2,3,0.443119183988669
1626,355.095385720092,18481396,55.72,0.0246301040382302,27796,C17H21O6Cl,356.10266607083,355.09538960395,1,0,-1,-0.0109375068478946
1644,356.098686555664,4217466.5,11.17,0.00562060564433285,27796,C17H21O6Cl,357.10602090863,356.09874444175,0.1838674,1,-1,-0.162556276717061
1659,357.092420391448,5793788,16.04,0.00772136483712863,27796,C17H21O6Cl,358.09971598083,357.09243951395,0.3199578,2,-1,-0.0535505640544662
1626,355.095385720092,18481396,55.72,0.0246301040382302,27797,C13H17N4OF4Cl,356.10270174395,355.09542527707,1,0,-1,-0.111398163402699
1644,356.098686555664,4217466.5,11.17,0.00562060564433285,27797,C13H17N4OF4Cl,357.10605658175,356.09878011487,0.1406045,1,-1,-0.262733857217514
1659,357.092420391448,5793788,16.04,0.00772136483712863,27797,C13H17N4OF4Cl,358.09975165395,357.09247518707,0.3199578,2,-1,-0.153449387408155
1660,357.097964390528,20116478,60.28,0.0268091731827384,27804,C21H16N4S,358.10536343232,357.09808696544,0.04474155,2,-1,-0.343252781248
1679,358.101333223325,4682113,12.6,0.00623983871720243,27804,C21H16N4S,359.10871827012,358.10144180324,0.01016216,3,-1,-0.303209934924301
1627,355.103456718774,31346934,95.82,0.0417759700457441,27806,C18H17N4OFS,356.11071040395,355.10343393707,1,0,-1,0.0641551228950768
1645,356.106801554328,5350014,14.67,0.0071299484858172,27806,C18H17N4OFS,357.11406524175,356.10678877487,0.1946831,1,-1,0.0358865904150376
1627,355.103456718774,31346934,95.82,0.0417759700457441,27807,C16H20O9,356.11073221744,355.10345575056,1,0,-1,0.0027265701005372
1645,356.106801554328,5350014,14.67,0.0071299484858172,27807,C16H20O9,357.11408705524,356.10681058836,0.1730517,1,-1,-0.0253688817374454
1628,355.109966717712,4862201.5,13.28,0.00647984215044356,27812,C19H17N2O4F,356.11723525303,355.10995878615,1,0,-1,0.02233550952738
1630,355.118685716289,2872060.8,7.07,0.00382758728334822,27818,C20H20O6,356.12598835876,355.11871189188,1,0,-1,-0.0737094117597309
1663,357.119095387022,21058566,63.19,0.0280646911886925,27821,C20H21N2O2Cl,358.12620551219,357.11892904531,0.3199578,2,-1,0.465787999751246
1681,358.12245621979,4244873,11.25,0.00565713020916138,27821,C20H21N2O2Cl,359.12956034999,358.12228388311,0.06921153,3,-1,0.481223000377918
1663,357.119095387022,21058566,63.19,0.0280646911886925,27823,C18H20N4O2S,358.12649279972,357.11921633284,0.04474155,2,-1,-0.338670709486304
1681,358.12245621979,4244873,11.25,0.00565713020916138,27823,C18H20N4O2S,359.12984763752,358.12257117064,0.008710424,3,-1,-0.320981862918555
1664,357.128824385407,3294218,8.31,0.00439019498660224,27824,C13H24O11,358.13610796528,357.1288314984,0.02260493,2,-1,-0.0199171631895624
1666,357.134351384489,4687884,12.62,0.00624752971253658,27826,C17H19N2O3F3,358.14148681321,357.13421034633,0.01590928,2,-1,0.394916407569254
1631,355.131794714149,11073794,32.64,0.0147580138598799,27831,C18H25O5Cl,356.13905157955,355.13177511267,1,0,-1,0.0551949445663884
1647,356.135192549655,3760777,9.76,0.0050119768427982,27831,C18H25O5Cl,357.14240641735,356.13512995047,0.1946831,1,-1,0.175773688226717
1664,357.128824385407,3294218,8.31,0.00439019498660224,27831,C18H25O5Cl,358.13610148955,357.12882502267,0.3199578,2,-1,-0.00178440710526655
1633,355.139840712835,34246916,104.86,0.0456407678331513,27840,C17H24O8,356.14711772616,355.13984125928,1,0,-1,-0.00153867556004187
1648,356.143223548333,7613068,21.66,0.0101459141338739,27840,C17H24O8,357.15047256396,356.14319609708,0.1838674,1,-1,0.0770792578161865
1683,358.158789213708,4167063,11.01,0.00555343304282099,27853,C21H25N2OCl,359.16594585871,358.15866939183,0.0726721,3,-1,0.334549706954278
1670,357.155498380979,24167444,72.8,0.0322078840828962,27855,C19H24N4OS,358.16287830844,357.15560184156,0.04474155,2,-1,-0.289679289992446
1683,358.158789213708,4167063,11.01,0.00555343304282099,27855,C19H24N4OS,359.16623314624,358.15895667936,0.009194337,3,-1,-0.467573542385845
1636,355.168128708216,3669776.3,9.56,0.00489070046797501,27859,C19H29O4Cl,356.17543708827,355.16816062139,1,0,-1,-0.089853701774639
1640,355.194900703843,7498010.5,21.49,0.00999257732991287,27877,C19H32O4S,356.20213050448,355.1948540376,1,0,-1,0.131382093329365
1642,355.212619700949,9017634,26.23,0.0120177752588972,27882,C19H32O6,356.2198887436,355.21261227672,1,0,-1,0.0209008035033898
1678,358.078098227213,3318648,8.39,0.00442275277832176,27960,C11H14NO4F7,359.08535185246,358.07807538558,0.008219974,2,-1,0.0637895322181711
1678,358.078098227213,3318648,8.39,0.00442275277832176,27964,C16H15N5O3S,359.08535626373,358.07807979685,0.04474155,2,-1,0.0514702351150191
1696,359.092504056766,18847484,56.36,0.0251179884776496,27976,C17H16N5O2Cl,360.09965720404,359.09238073716,0.0588298,3,-1,0.343420280855391
1711,360.095743886755,3801211,9.88,0.00506586311993234,27976,C17H16N5O2Cl,361.10301204184,360.09573557496,0.005090297,4,-1,0.023082181939124
1644,356.098686555664,4217466.5,11.17,0.00562060564433285,27988,C15H19NO9,357.10598119017,356.09870472329,1,0,-1,-0.0510185119548275
1661,357.108519388777,3595778.3,9.25,0.00479208354322425,27993,C18H16N3O4F,358.11583906356,357.10856259668,0.1946831,1,-1,-0.120993747083859
1680,358.11438922114,7200134,20.38,0.00959559816310405,28002,C17H19N5O2S,359.12174177245,358.11446530557,0.04474155,2,-1,-0.212458409709808
1647,356.135192549655,3760777,9.76,0.0050119768427982,28016,C18H20N5FS,357.1423448854,356.13506841852,1,0,-1,0.348550722189247
1665,357.132141384856,11938827,35.02,0.0159108408858525,28016,C18H20N5FS,358.1393797788,357.13210331192,0.01826649,1,1,0.106607431405116
1666,357.134351384489,4687884,12.62,0.00624752971253658,28016,C18H20N5FS,358.1417326454,357.13445617852,0.007895568,1,2,-0.293430188004532
1647,356.135192549655,3760777,9.76,0.0050119768427982,28017,C16H23NO8,357.14236669889,356.13509023201,1,0,-1,0.287300095163007
1665,357.132141384856,11938827,35.02,0.0159108408858525,28017,C16H23NO8,358.13940159229,357.13212512541,0.003653298,1,1,0.0455278173706373
1682,358.150717215059,4332948,11.52,0.0057745075118915,28029,C20H24N3OCl,359.15783999364,358.15056352676,0.3199578,2,-1,0.429116452530208
1682,358.150717215059,4332948,11.52,0.0057745075118915,28030,C18H23N5OS,359.15812728117,358.15085081429,0.04474155,2,-1,-0.37302502675593
1649,356.156228546192,3732113,9.67,0.00497377641128578,28031,C20H25N2O2S,357.16367405047,356.15639758359,1,0,-1,-0.474615643657202
1685,358.192116208127,8088996,23.13,0.0107801820298006,28049,C19H25N4O3,359.19937535523,358.19209888835,0.02000358,2,-1,0.0483533205742945
1706,359.201665038337,5968678.5,16.57,0.00795444091051064,28053,C15H27N5O5,360.20882020593,359.20154373905,0.001666969,3,-1,0.337691442351803
1687,358.198354207083,30717350,93.03,0.0409369252343671,28053,C15H27N5O5,359.20546536813,358.19818890125,0.01027497,2,3,0.461492653556414
1653,357.025225402595,3649506,9.41,0.00486368629664909,28144,C9H19N4OSI,358.03243024809,357.02515378121,1,0,-1,0.200605992764464
1653,357.025225402595,3649506,9.41,0.00486368629664909,28145,C13H6N4O4F4,358.03251756986,357.02524110298,1,0,-1,-0.0439755589914609
1690,359.040838065483,5241577,14.33,0.00698543480343122,28156,C12H8OF10,360.04825675172,359.04098028484,0.007720679,2,-1,-0.396108982170147
1655,357.056054397482,3082222,7.66,0.00410766851859686,28173,C17H12N4O2FCl,358.06328154316,357.05600507628,1,0,-1,0.138132957648616
1692,359.053914063277,9068270,26.15,0.0120852577124997,28174,C19H16N2OCl2,360.06101841228,359.0537419454,0.6399155,2,-1,0.479365222825507
1656,357.061603396561,9163760,26.45,0.0122125169647018,28182,C18H14O8,358.06886740546,357.06159093858,1,0,-1,0.0348902871186961
1727,361.084908717708,2977265.5,7.33,0.00396779328869061,28202,C11H17N2O2F6Cl,362.09203437951,361.08475791263,0.002058576,4,-1,0.417644541271413
1678,358.078098227213,3318648,8.39,0.00442275277832176,28202,C11H17N2O2F6Cl,359.08530968731,358.07803322043,0.007306596,1,2,0.181543621585538
1727,361.084908717708,2977265.5,7.33,0.00396779328869061,28203,C19H16N2O2FCl,362.09219324744,361.08491678056,0.0064003,4,-1,-0.0223295173624397
1678,358.078098227213,3318648,8.39,0.00442275277832176,28203,C19H16N2O2FCl,359.08546855524,358.07819208836,0.007306596,1,2,-0.262124723500908
1694,359.077261059338,12316407,36.18,0.016414040681082,28204,C20H14N4OS,360.08462798774,359.07735152086,0.04474155,2,-1,-0.251927673352751
1658,357.082702393061,8928248,25.72,0.0118986507901849,28205,C17H15N4O2FS,358.08997495937,357.08269849249,1,0,-1,0.0109234386768828
1658,357.082702393061,8928248,25.72,0.0118986507901849,28206,C15H18O10,358.08999677286,357.08272030598,1,0,-1,-0.0501646201326732
1697,359.098393055772,5335807,14.62,0.00711101485720651,28214,C16H12N6O2F2,360.10568976836,359.09841330148,0.0140376,2,-1,-0.0563792730723271
1659,357.092420391448,5793788,16.04,0.00772136483712863,28215,C18H16N4OFCl,358.09966705188,357.092390585,1,0,-1,0.0834698505675528
1659,357.092420391448,5793788,16.04,0.00772136483712863,28216,C15H19N2O5FS,358.09987093673,357.09259446985,1,0,-1,-0.487488131157463
1660,357.097964390528,20116478,60.28,0.0268091731827384,28221,C19H18O7,358.10525291418,357.0979764473,1,0,-1,-0.0337632031926723
1679,358.101333223325,4682113,12.6,0.00623983871720243,28221,C19H18O7,359.10860775198,358.1013312851,0.2054988,1,-1,0.00541250466266293
1697,359.098393055772,5335807,14.62,0.00711101485720651,28225,C17H18N4O3S,360.10575735514,359.09848088826,0.04474155,2,-1,-0.244591643193855
1698,359.108100054134,9412355,27.21,0.0125438188162169,28226,C12H22O12,360.1153725207,359.10809605382,0.02465992,2,-1,0.0111395826993768
1712,360.11698388314,2964099,7.29,0.00395024633147919,28233,C18H18N2O6,361.12408752246,360.11681105558,0.002400435,3,-1,0.479920833781176
1699,359.113630053201,15218437,45.15,0.0202815678322813,28233,C18H18N2O6,360.12073268466,359.11345621778,0.01232996,2,3,0.484068246318162
1662,357.111037388359,30905348,93.61,0.0411874696358278,28236,C17H23O6Cl,358.11831613497,357.11103966809,1,0,-1,-0.00638381538670287
1680,358.11438922114,7200134,20.38,0.00959559816310405,28236,C17H23O6Cl,359.12167097277,358.11439450589,0.1838674,1,-1,-0.0147571555326433
1698,359.108100054134,9412355,27.21,0.0125438188162169,28236,C17H23O6Cl,360.11536604497,359.10808957809,0.3199578,2,-1,0.0291723986226566
1662,357.111037388359,30905348,93.61,0.0411874696358278,28237,C13H19N4OF4Cl,358.11835180809,357.11107534121,1,0,-1,-0.106277440215182
1680,358.11438922114,7200134,20.38,0.00959559816310405,28237,C13H19N4OF4Cl,359.12170664589,358.11443017901,0.1406045,1,-1,-0.114370900406578
1698,359.108100054134,9412355,27.21,0.0125438188162169,28237,C13H19N4OF4Cl,360.11540171809,359.10812525121,0.3199578,2,-1,-0.0701657074858477
1663,357.119095387022,21058566,63.19,0.0280646911886925,28243,C18H19N4OFS,358.12636046809,357.11908400121,1,0,-1,0.0318823947356465
1681,358.12245621979,4244873,11.25,0.00565713020916138,28243,C18H19N4OFS,359.12971530589,358.12243883901,0.1946831,1,-1,0.0485330660543071
1663,357.119095387022,21058566,63.19,0.0280646911886925,28244,C16H22O9,358.12638228158,357.1191058147,1,0,-1,-0.0291994413239296
1681,358.12245621979,4244873,11.25,0.00565713020916138,28244,C16H22O9,359.12973711938,358.1224606525,0.1730517,1,-1,-0.0123776376625844
1666,357.134351384489,4687884,12.62,0.00624752971253658,28255,C20H22O6,358.1416384229,357.13436195602,1,0,-1,-0.0296009897703934
1666,357.134351384489,4687884,12.62,0.00624752971253658,28256,C16H33SiCl3,358.14171063081,357.13443416393,1,0,-1,-0.231787900294556
1701,359.134735049639,14391053,42.59,0.0191789155218407,28260,C20H23N2O2Cl,360.14185557633,359.13457910945,0.3199578,2,-1,0.434211011148315
1714,360.138060879552,3476619,8.87,0.0046332802820354,28260,C20H23N2O2Cl,361.14521041413,360.13793394725,0.06921153,3,-1,0.352454685632957
1667,357.137766383922,3001869.5,7.41,0.00400058296971669,28261,C17H26O6S,358.14500955118,357.1377330843,1,0,-1,0.0932402807158236
1702,359.144468047996,4682512.5,12.6,0.0062403711297195,28261,C17H26O6S,360.15171922678,359.1444427599,0.01590928,2,3,0.0704120478398536
1701,359.134735049639,14391053,42.59,0.0191789155218407,28262,C18H22N4O2S,360.14214286386,359.13486639698,0.04474155,2,-1,-0.365732635720561
1714,360.138060879552,3476619,8.87,0.0046332802820354,28262,C18H22N4O2S,361.14549770166,360.13822123478,0.008710424,3,-1,-0.445260231353059
1703,359.149971047067,7587602.5,21.58,0.010111976334241,28264,C17H21N2O3F3,360.15713687735,359.14986041047,0.01590928,2,-1,0.308051342384321
1668,357.147435382317,17945618,53.58,0.0239160742170308,28268,C18H27O5Cl,358.15470164369,357.14742517681,1,0,-1,0.0285750554125833
1682,358.150717215059,4332948,11.52,0.0057745075118915,28268,C18H27O5Cl,359.15805648149,358.15078001461,0.1946831,1,-1,-0.175343889326165
1702,359.144468047996,4682512.5,12.6,0.0062403711297195,28268,C18H27O5Cl,360.15175155369,359.14447508681,0.3199578,2,-1,-0.0195988378088863
1705,359.171129043494,18925338,56.6,0.0252217442826652,28288,C21H27N2OCl,360.17824108505,359.17096461817,0.3199578,2,-1,0.457791248530557
1716,360.174435873359,3401880.8,8.64,0.00453367689484375,28288,C21H27N2OCl,361.18159592285,360.17431945597,0.0726721,3,-1,0.323225123165848
1705,359.171129043494,18925338,56.6,0.0252217442826652,28289,C19H26N4OS,360.17852837258,359.1712519057,0.04474155,2,-1,-0.342071379654123
1716,360.174435873359,3401880.8,8.64,0.00453367689484375,28289,C19H26N4OS,361.18188321038,360.1746067435,0.009194337,3,-1,-0.474409183860961
1672,357.183826376275,3074079.3,7.63,0.00409681676539856,28297,C19H31O4Cl,358.19108715241,357.18381068553,1,0,-1,0.0439290491026634
1684,358.187113208965,7533986,21.41,0.0100405217767408,28297,C19H31O4Cl,359.19444199021,358.18716552333,0.2054988,1,-1,-0.14605315269538
1674,357.191875374938,49165348,150.03,0.0655225198527099,28300,C18H30O7,358.19915329902,357.19187683214,1,0,-1,-0.00407960442968255
1686,358.195216207608,9457061,27.35,0.0126033983756362,28300,C18H30O7,359.20250813682,358.19523166994,0.1946831,1,-1,-0.0431673299719167
1707,359.207524037348,46913320,143.07,0.0625212485235848,28308,C22H31N2Cl,360.21462659377,359.20735012689,0.3199578,2,-1,0.484150610382413
1719,360.210868867153,9879719,28.65,0.01316667349363,28308,C22H31N2Cl,361.21798143157,360.21070496469,0.07613268,3,-1,0.455018302294797
1675,357.228282368891,9929776,28.81,0.0132333843155745,28314,C19H34O6,358.23553880774,357.22826234086,1,0,-1,0.0560650805844348
1676,357.264639362851,4521022.5,12.1,0.00602515386468531,28321,C20H38O5,358.27192431646,357.26464784958,1,0,-1,-0.0237547418575704
1677,357.989753241989,8379734,24.02,0.0111676477379033,28338,C14H9N5OS3,358.99692293219,357.98964646531,1,0,-1,0.29826750463235
1689,359.035293066418,3935975,10.29,0.00524546272055818,28357,C13H8NO3F7,360.04259549784,359.03531903096,0.1406045,1,-1,-0.0723175148977851
1678,358.078098227213,3318648,8.39,0.00442275277832176,28395,C16H14N5O2FS,359.0852239321,358.07794746522,1,0,-1,0.421031213997663
1694,359.077261059338,12316407,36.18,0.016414040681082,28395,C16H14N5O2FS,360.0846116921,359.07733522522,0.007895568,1,2,-0.206545705962352
1678,358.078098227213,3318648,8.39,0.00442275277832176,28396,C14H17NO10,359.08524574559,358.07796927871,1,0,-1,0.360112919560981
1728,361.087351717289,10172914,29.56,0.013557413638665,28407,C18H13N7S,362.09446518831,361.08718872143,0.008710424,3,-1,0.451403051453495
1728,361.087351717289,10172914,29.56,0.013557413638665,28408,C19H19O5S,362.09447044493,361.08719397805,0.009194337,3,-1,0.436845286846365
1696,359.092504056766,18847484,56.36,0.0251179884776496,28410,C13H17N3O9,360.09983397343,359.09255750655,0.1406045,1,-1,-0.148846815803057
1711,360.095743886755,3801211,9.88,0.00506586311993234,28410,C13H17N3O9,361.10318881123,360.09591234435,0.009124438,2,3,-0.467813126865148
1710,360.093632887114,5424250,14.89,0.00722888259249302,28416,C16H17N5O3S,361.10100632787,360.09372986099,0.04474155,2,-1,-0.269301760748691
1679,358.101333223325,4682113,12.6,0.00623983871720243,28419,C13H21N5O3S2,359.10858155615,358.10130508927,1,0,-1,0.0785645143662206
1697,359.098393055772,5335807,14.62,0.00711101485720651,28419,C13H21N5O3S2,360.10561644955,359.09833998267,0.01826649,1,0,0.147795454846502
1680,358.11438922114,7200134,20.38,0.00959559816310405,28433,C15H21NO9,359.12163125431,358.11435478743,1,0,-1,0.0961528342483913
1713,360.130075880912,8605832,24.72,0.0114689679013171,28449,C17H21N5O2S,361.13739183659,360.13011536971,0.04474155,2,-1,-0.109651474825338
1738,361.1787327016,32037396,97.11,0.0426961467950787,28476,C23H23N2O2,362.18601749973,361.17874103285,0.002240711,3,-1,-0.0230668344558197
1715,360.166404874726,5094550,13.87,0.00678949233748174,28478,C18H25N5OS,361.17377734531,360.16650087843,0.04474155,2,-1,-0.266553672770244
1717,360.189191870846,4358302.5,11.6,0.00580829738213925,28486,C21H26NO3F,361.1963815929,360.18910512602,0.0245658,2,-1,0.24083134236859
1684,358.187113208965,7533986,21.41,0.0100405217767408,28487,C17H29NO7,359.19440227175,358.18712580487,1,0,-1,-0.0351657104798314
1687,358.198354207083,30717350,93.03,0.0409369252343671,28491,C16H29N3O6,359.20563566179,358.19835919491,1,0,-1,-0.0139247631438021
1706,359.201665038337,5968678.5,16.57,0.00795444091051064,28491,C16H29N3O6,360.20899049959,359.20171403271,0.1730517,1,-1,-0.136397936566449
1691,359.050031063932,3519212.5,9.01,0.00469004451869546,28603,C12H10OF10,360.05719714026,359.04992067338,1,0,-1,0.307451821428923
1724,361.056503722582,31939046,96.8,0.0425650760289872,28603,C12H10OF10,362.06390681586,361.05663034898,0.007720679,2,-1,-0.350710628119198
1757,363.064197375139,3474647.8,8.78,0.00463065326938548,28613,C18H14N2O3FCl,364.07145780286,363.06418133598,0.005726584,4,-1,0.0441771988610552
1693,359.071697060277,4633333,12.45,0.00617482974953652,28623,C17H14N4O2FCl,360.0789316073,359.07165514042,1,0,-1,0.116745102097897
1758,363.066627374714,8637657,24.58,0.0115113809885653,28624,C17H17N4OSCl,364.07400567395,363.06672920707,0.01431541,4,-1,-0.280478345884354
1725,361.069565720341,29030892,87.82,0.0386893874403549,28624,C17H17N4OSCl,362.07695576395,361.06967929707,0.04474155,2,0,-0.314556262854441
1744,362.072895547435,4555621,12.2,0.00607126318751821,28624,C17H17N4OSCl,363.08031060175,362.07303413487,0.008226512,3,3,-0.382760995539585
1694,359.077261059338,12316407,36.18,0.016414040681082,28631,C18H16O8,360.0845174696,359.07724100272,1,0,-1,0.0558559998658296
1694,359.077261059338,12316407,36.18,0.016414040681082,28632,C14H12N4O3F4,360.08455314272,359.07727667584,1,0,-1,-0.0434906430984988
1695,359.090303057138,31880956,96.63,0.0424876596507233,28643,C16H21O7Cl,360.09758069039,359.09030422351,1,0,-1,-0.00324813094305177
1710,360.093632887114,5424250,14.89,0.00722888259249302,28643,C16H21O7Cl,361.10093552819,360.09365906131,0.1730517,1,-1,-0.0726871880489677
1728,361.087351717289,10172914,29.56,0.013557413638665,28643,C16H21O7Cl,362.09463060039,361.08735413351,0.3199578,2,-1,-0.00669151433705397
1762,363.100484368804,5249253.5,14.21,0.00699566525321161,28652,C11H19N2O2F6Cl,364.10768444365,363.10040797677,0.002058576,4,-1,0.210388179171905
1710,360.093632887114,5424250,14.89,0.00722888259249302,28652,C11H19N2O2F6Cl,361.10095975145,360.09368328457,0.007306596,1,2,-0.139956510822535
1762,363.100484368804,5249253.5,14.21,0.00699566525321161,28653,C19H18N2O2FCl,364.10784331158,363.1005668447,0.0064003,4,-1,-0.227143397276912
1729,361.092898716337,21719540,65.23,0.0289455693640514,28654,C20H16N4OS,362.10027805188,361.093001585,0.04474155,2,-1,-0.284881353943902
1697,359.098393055772,5335807,14.62,0.00711101485720651,28655,C17H17N4O2FS,360.10562502351,359.09834855663,1,0,-1,0.123919095257272
1697,359.098393055772,5335807,14.62,0.00711101485720651,28656,C15H20O10,360.105646837,359.09837037012,1,0,-1,0.0631739221163456
1698,359.108100054134,9412355,27.21,0.0125438188162169,28669,C18H18N4OFCl,360.11531711602,359.10804064914,1,0,-1,0.165423737844764
1731,361.113987712717,3169788.5,7.92,0.00422436814481902,28670,C14H20N2O9,362.12112660748,361.1138501406,0.01849494,2,-1,0.380966049788668
